node_id,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,68.0393568398736,32.467994846874035,2.9166666666666665,2.25,0.27112193362193365,6.25
0,1.14,68.0393568398736,32.467994846874035,2.5,1.8333333333333333,0.2654761904761905,4.583333333333333
0,1.5,68.0393568398736,32.467994846874035,1.5,1.25,0.19345238095238093,2.6666666666666665
1,1.0,76.50314771407707,52.64833892441839,3.25,4.083333333333333,0.2024060044893378,17.0
1,1.14,76.50314771407707,52.64833892441839,2.6666666666666665,3.6666666666666665,0.20684419746919747,13.0
1,1.5,76.50314771407707,52.64833892441839,1.5833333333333333,2.5,0.15308641975308643,6.916666666666667
2,1.0,92.02093508435837,47.95161399672387,2.5833333333333335,3.9166666666666665,0.20997509771781617,14.0
2,1.14,92.02093508435837,47.95161399672387,2.25,3.3333333333333335,0.20359347442680775,10.166666666666666
2,1.5,92.02093508435837,47.95161399672387,1.75,2.5,0.14104938271604936,5.5
3,1.0,90.34798960056794,35.933661449984676,2.1666666666666665,3.0833333333333335,0.21221139971139968,9.25
3,1.14,90.34798960056794,35.933661449984676,1.9166666666666667,2.5,0.1863095238095238,5.75
3,1.5,90.34798960056794,35.933661449984676,1.4166666666666667,1.8333333333333333,0.13055555555555554,3.5
4,1.0,118.73292452951988,79.88692748462199,1.9166666666666667,9.25,0.20332431141501686,46.333333333333336
4,1.14,118.73292452951988,79.88692748462199,1.8333333333333333,7.75,0.1739758460912307,34.5
4,1.5,118.73292452951988,79.88692748462199,1.4166666666666667,5.333333333333333,0.14154341029341028,16.75
5,1.0,143.63874199545396,72.79968653252581,1.9166666666666667,8.666666666666666,0.24384099016451954,42.833333333333336
5,1.14,143.63874199545396,72.79968653252581,1.75,7.583333333333333,0.23997807747807745,31.333333333333332
5,1.5,143.63874199545396,72.79968653252581,1.5,4.5,0.20810185185185184,12.583333333333334
6,1.0,97.35386844455427,58.68126381169535,3.1666666666666665,10.833333333333334,0.18750589986834257,69.33333333333333
6,1.14,97.35386844455427,58.68126381169535,2.75,9.416666666666666,0.1750258810693329,50.666666666666664
6,1.5,97.35386844455427,58.68126381169535,2.0,6.0,0.1902957736505194,24.916666666666668
7,1.0,84.35464700512237,56.22184935155516,3.4166666666666665,7.416666666666667,0.21609122333972497,36.166666666666664
7,1.14,84.35464700512237,56.22184935155516,3.0833333333333335,6.333333333333333,0.2096057517928426,26.833333333333332
7,1.5,84.35464700512237,56.22184935155516,2.5,4.083333333333333,0.20826222388722385,12.666666666666666
8,1.0,85.61297955543307,49.95402954685077,4.083333333333333,4.833333333333333,0.22712051593630542,17.583333333333332
8,1.14,85.61297955543307,49.95402954685077,3.8333333333333335,3.9166666666666665,0.22516418766418766,12.083333333333334
8,1.5,85.61297955543307,49.95402954685077,3.25,2.9166666666666665,0.17573953823953822,6.583333333333333
9,1.0,90.34655824225956,38.413139166804086,5.166666666666667,2.5833333333333335,0.25061035777947543,7.666666666666667
9,1.14,90.34655824225956,38.413139166804086,4.666666666666667,2.0833333333333335,0.25156926406926405,5.916666666666667
9,1.5,90.34655824225956,38.413139166804086,3.6666666666666665,1.25,0.21679894179894177,2.25
10,1.0,103.83004602370987,74.29367792544367,6.25,5.25,0.1740853799591674,23.5
10,1.14,103.83004602370987,74.29367792544367,5.75,4.25,0.1546376494250988,15.5
10,1.5,103.83004602370987,74.29367792544367,3.6666666666666665,2.5833333333333335,0.12498219373219373,6.5
11,1.0,105.02158800318618,95.74545612498387,5.833333333333333,5.416666666666667,0.1762447404545678,21.5
11,1.14,105.02158800318618,95.74545612498387,4.5,4.583333333333333,0.14916867788831348,15.583333333333334
11,1.5,105.02158800318618,95.74545612498387,2.9166666666666665,3.0833333333333335,0.10933226015773184,7.083333333333333
12,1.0,109.882935104436,46.50482836835683,4.75,2.0,0.22801087801087797,4.5
12,1.14,109.882935104436,46.50482836835683,4.083333333333333,1.3333333333333333,0.20902777777777778,2.0833333333333335
12,1.5,109.882935104436,46.50482836835683,2.8333333333333335,0.8333333333333334,0.21805555555555553,1.0
13,1.0,133.68754480530689,61.14628897923104,4.833333333333333,3.9166666666666665,0.2488478468183036,14.166666666666666
13,1.14,133.68754480530689,61.14628897923104,3.8333333333333335,3.0,0.22222611266728912,9.25
13,1.5,133.68754480530689,61.14628897923104,2.5,1.9166666666666667,0.18958333333333333,3.5833333333333335
14,1.0,158.26345726983016,46.7228360794435,4.083333333333333,3.9166666666666665,0.3087364432952668,14.75
14,1.14,158.26345726983016,46.7228360794435,3.5,2.75,0.3388111989920166,8.083333333333334
14,1.5,158.26345726983016,46.7228360794435,2.75,1.9166666666666667,0.26666666666666666,3.75
15,1.0,158.61825759415984,55.65502221012548,3.4166666666666665,7.583333333333333,0.22844958690546924,29.416666666666668
15,1.14,158.61825759415984,55.65502221012548,3.0833333333333335,6.583333333333333,0.20415084626022126,22.083333333333332
15,1.5,158.61825759415984,55.65502221012548,2.0833333333333335,4.666666666666667,0.13472222222222222,12.5
16,1.0,138.81989563058505,57.293555483560795,2.6666666666666665,6.916666666666667,0.22043150125674396,21.0
16,1.14,138.81989563058505,57.293555483560795,2.3333333333333335,6.166666666666667,0.20816498316498314,16.583333333333332
16,1.5,138.81989563058505,57.293555483560795,1.5833333333333333,3.9166666666666665,0.2259920634920635,7.083333333333333
17,1.0,105.0262698954953,56.41451214015931,2.0,12.75,0.17841582213669216,97.75
17,1.14,105.0262698954953,56.41451214015931,1.8333333333333333,10.833333333333334,0.17226996971037215,71.16666666666667
17,1.5,105.0262698954953,56.41451214015931,1.0,8.333333333333334,0.14192340656801442,40.5
18,1.0,128.64926768464213,51.684653613378465,2.5,12.5,0.1696411272343176,82.33333333333333
18,1.14,128.64926768464213,51.684653613378465,2.4166666666666665,10.583333333333334,0.1662375004870194,60.083333333333336
18,1.5,128.64926768464213,51.684653613378465,1.8333333333333333,7.083333333333333,0.1454917223299576,27.333333333333332
19,1.0,156.4294292574718,37.94215328396515,4.166666666666667,7.5,0.21928723740264658,38.75
19,1.14,156.4294292574718,37.94215328396515,4.0,6.0,0.21727977904448492,27.25
19,1.5,156.4294292574718,37.94215328396515,3.0,4.0,0.22860576923076922,13.833333333333334
20,1.0,112.39921399602893,72.97838789397728,5.833333333333333,5.75,0.21732681781308782,21.0
20,1.14,112.39921399602893,72.97838789397728,5.416666666666667,4.916666666666667,0.21017151922724675,14.666666666666666
20,1.5,112.39921399602893,72.97838789397728,4.416666666666667,3.0,0.20425061050061047,6.333333333333333
21,1.0,90.90741132095941,67.5420505398778,7.0,2.25,0.23859378638790404,5.333333333333333
21,1.14,90.90741132095941,67.5420505398778,6.333333333333333,1.75,0.23578736078736076,3.0
21,1.5,90.90741132095941,67.5420505398778,5.416666666666667,1.0833333333333333,0.20854654604654602,1.5
22,1.0,94.6481567848665,43.39579875521765,8.25,1.0,0.22497078335894125,1.5
22,1.14,94.6481567848665,43.39579875521765,6.75,0.6666666666666666,0.23712259962259963,0.75
22,1.5,94.6481567848665,43.39579875521765,5.0,0.3333333333333333,0.21116221741221738,0.4166666666666667
23,1.0,109.44810445500167,100.74160505561814,8.833333333333334,6.0,0.16795870631496582,25.5
23,1.14,109.44810445500167,100.74160505561814,6.333333333333333,4.333333333333333,0.19824210876842455,15.583333333333334
23,1.5,109.44810445500167,100.74160505561814,3.6666666666666665,2.5833333333333335,0.15217282717282715,6.333333333333333
24,1.0,109.85107588878668,105.71128110611131,7.5,7.083333333333333,0.17173276314653133,33.583333333333336
24,1.14,109.85107588878668,105.71128110611131,6.166666666666667,5.583333333333333,0.1443565414347148,21.416666666666668
24,1.5,109.85107588878668,105.71128110611131,3.0833333333333335,3.3333333333333335,0.12957875457875456,9.25
25,1.0,115.21835993804932,105.02037718583402,6.833333333333333,6.833333333333333,0.1743555428351455,31.5
25,1.14,115.21835993804932,105.02037718583402,5.25,5.5,0.1705867074675124,21.5
25,1.5,115.21835993804932,105.02037718583402,2.8333333333333335,3.4166666666666665,0.13150871459694988,8.666666666666666
26,1.0,121.1036291320708,104.85230079560385,7.416666666666667,7.333333333333333,0.174797967160396,34.583333333333336
26,1.14,121.1036291320708,104.85230079560385,5.75,6.0,0.15534131852649521,24.833333333333332
26,1.5,121.1036291320708,104.85230079560385,2.9166666666666665,3.3333333333333335,0.10082825765965298,8.416666666666666
27,1.0,125.22018756719835,104.43086889686693,7.333333333333333,7.5,0.18020727366306066,35.083333333333336
27,1.14,125.22018756719835,104.43086889686693,5.916666666666667,6.0,0.17191361129873273,25.166666666666668
27,1.5,125.22018756719835,104.43086889686693,3.25,3.6666666666666665,0.1300204425204425,10.5
28,1.0,129.36467373348012,73.10298064797162,6.666666666666667,4.0,0.26924189907493284,13.083333333333334
28,1.14,129.36467373348012,73.10298064797162,6.0,3.1666666666666665,0.2595664112047607,8.916666666666666
28,1.5,129.36467373348012,73.10298064797162,4.5,1.8333333333333333,0.1776455026455026,3.4166666666666665
29,1.0,154.4682095182272,66.76556576647108,5.0,4.416666666666667,0.2968068968068968,9.666666666666666
29,1.14,154.4682095182272,66.76556576647108,4.583333333333333,3.6666666666666665,0.3029174529174529,7.333333333333333
29,1.5,154.4682095182272,66.76556576647108,3.3333333333333335,2.5833333333333335,0.23998015873015874,3.9166666666666665
30,1.0,110.0669508494119,8.257692840833341,2.25,0.0,0.2568452380952381,0.0
30,1.14,110.0669508494119,8.257692840833341,1.6666666666666667,0.0,0.2569444444444445,0.0
30,1.5,110.0669508494119,8.257692840833341,1.3333333333333333,0.0,0.16666666666666666,0.0
31,1.0,49.598924809910635,34.60362634981474,1.9166666666666667,2.75,0.17515152655163188,11.916666666666666
31,1.14,49.598924809910635,34.60362634981474,1.6666666666666667,2.4166666666666665,0.17250174703004892,9.5
31,1.5,49.598924809910635,34.60362634981474,1.0833333333333333,1.8333333333333333,0.09563492063492063,5.583333333333333
32,1.0,87.86316876152773,45.152428448522926,2.9166666666666665,9.5,0.19471097052147882,67.08333333333333
32,1.14,87.86316876152773,45.152428448522926,2.25,8.333333333333334,0.18773102989396065,52.75
