node_id,lat,lon,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,-6.12565445026178,-78.75,1.0,9.849219910380347,28.36734458611516,0,0,0.0,0
1,-5.183246073298429,-78.75,1.0,19.78332124320665,47.119384146077145,0,0,0.0,0
2,-4.2408376963350785,-78.75,1.0,33.06053919757369,39.697591981593426,0,0,0.0,0
3,-3.298429319371728,-78.75,1.0,28.35786124042276,27.1229901644465,0,0,0.0,0
4,-2.356020942408377,-78.75,1.0,43.11224029186104,52.88854388330947,1,2,0.0,2
5,-1.4136125654450262,-78.75,1.0,60.98177320152951,47.75722179649165,1,2,0.0,2
6,-8.952879581151834,-77.5,1.0,8.287659699365923,46.74126173316282,0,0,0.0,0
7,-8.010471204188482,-77.5,1.0,9.027832976747103,44.115918526755145,0,0,0.0,0
8,-7.0680628272251305,-77.5,1.0,14.565333915995442,38.71679217697233,0,0,0.0,0
9,-6.12565445026178,-77.5,1.0,14.557278137422285,28.913187002759447,0,0,0.0,0
10,-5.183246073298429,-77.5,1.0,27.000622799190193,60.637972526239466,0,0,0.0,0
11,-4.2408376963350785,-77.5,1.0,46.13159066511715,76.80414802757944,0,0,0.0,0
12,-3.298429319371728,-77.5,1.0,62.996308787496524,34.808945914422026,0,0,0.0,0
13,-2.356020942408377,-77.5,1.0,97.82691517579677,43.161011910273935,1,0,0.0,0
14,-1.4136125654450262,-77.5,1.0,117.35528812461307,36.022609933414685,1,0,0.0,0
15,-0.4712041884816754,-77.5,1.0,108.65739295809026,41.11563594695711,1,2,0.0,3
16,0.4712041884816754,-77.5,1.0,79.56057763934248,43.42529675031321,1,3,0.0,5
17,-10.837696335078537,-76.25,1.0,8.866036303283668,36.96902181040363,0,0,0.0,0
18,-9.895287958115185,-76.25,1.0,20.11365899661514,40.405409874639766,0,0,0.0,0
19,-8.952879581151834,-76.25,1.0,35.89867215833467,26.553404132324236,0,0,0.0,0
20,-8.010471204188482,-76.25,1.0,30.19534337179171,54.11698839905236,0,0,0.0,0
21,-7.0680628272251305,-76.25,1.0,27.694427878874684,50.4796371526612,0,0,0.0,0
22,-6.12565445026178,-76.25,1.0,27.548293498814026,36.560527747206756,0,0,0.0,0
23,-5.183246073298429,-76.25,1.0,35.20169722023035,85.01044630911977,0,0,0.0,0
24,-4.2408376963350785,-76.25,1.0,46.96809065902593,88.26734574799352,1,1,0.0,1
25,-3.298429319371728,-76.25,1.0,65.50744740606476,85.75465308353596,1,1,0.0,1
26,-2.356020942408377,-76.25,1.0,74.19151025565431,85.01749432376687,1,1,0.0,1
27,-1.4136125654450262,-76.25,1.0,79.09274945452512,88.36530832078483,1,1,0.0,1
28,-0.4712041884816754,-76.25,1.0,94.3062421058885,63.23080257854892,3,1,0.0,1
29,0.4712041884816754,-76.25,1.0,142.66950804327507,53.161128122038136,2,2,0.0,3
30,1.4136125654450262,-76.25,1.0,78.13686463729326,6.082914291379147,0,0,0.0,0
31,-13.664921465968591,-75.0,1.0,0.23593721830303344,29.193790588143727,0,0,0.0,0
32,-12.72251308900524,-75.0,1.0,8.307170498518117,32.1359536386818,0,0,0.0,0
33,-11.780104712041888,-75.0,1.0,23.320977141327237,39.68322532993643,0,0,0.0,0
