node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,4,6,0.42857142857142855,21
1,1.0,5,9,0.35384615384615387,44
2,1.0,4,9,0.3611111111111111,40
3,1.0,4,6,0.4444444444444444,23
4,1.0,4,19,0.26570048309178745,124
5,1.0,2,19,0.2852941176470588,121
6,1.0,4,21,0.2729083665338645,134
7,1.0,5,16,0.3323529411764706,92
8,1.0,6,9,0.36538461538461536,38
9,1.0,6,6,0.43333333333333335,21
10,1.0,7,9,0.3277777777777778,45
11,1.0,5,12,0.30288461538461536,63
12,1.0,6,4,0.42857142857142855,10
13,1.0,6,7,0.3888888888888889,28
14,1.0,5,6,0.4857142857142857,22
15,1.0,5,11,0.3146067415730337,47
16,1.0,3,9,0.3181818181818182,30
17,1.0,1,18,0.3125,120
18,1.0,3,15,0.3865546218487395,94
19,1.0,4,11,0.42948717948717946,53
20,1.0,6,10,0.3956043956043956,47
21,1.0,8,6,0.4696969696969697,22
22,1.0,11,4,0.44155844155844154,12
23,1.0,16,13,0.2335243553008596,78
24,1.0,11,14,0.2729083665338645,93
25,1.0,10,12,0.31648936170212766,72
26,1.0,12,12,0.27510917030567683,68
27,1.0,11,11,0.2925531914893617,53
28,1.0,8,6,0.38636363636363635,19
29,1.0,5,5,0.39285714285714285,9
30,1.0,3,0,0.6666666666666666,0
31,1.0,3,6,0.4,21
32,1.0,2,11,0.35185185185185186,56
33,1.0,3,11,0.3333333333333333,54
34,1.0,4,10,0.3484848484848485,44
35,1.0,9,9,0.3125,37
36,1.0,13,2,0.2948717948717949,3
37,1.0,16,6,0.2804232804232804,24
38,1.0,14,13,0.24664429530201343,76
39,1.0,16,12,0.26160990712074306,75
40,1.0,11,17,0.2708978328173375,125
41,1.0,10,18,0.2801857585139319,134
42,1.0,10,16,0.30474452554744524,111
43,1.0,11,15,0.29014598540145986,95
44,1.0,11,18,0.24568965517241378,113
45,1.0,10,11,0.2911764705882353,51
46,1.0,10,5,0.33974358974358976,11
47,1.0,5,0,0.55,0
48,1.0,1,0,0.0,0
49,1.0,6,10,0.5284090909090909,56
50,1.0,6,10,0.4666666666666667,48
51,1.0,9,17,0.3079710144927536,112
52,1.0,12,18,0.2671957671957672,117
53,1.0,17,8,0.30158730158730157,34
54,1.0,21,7,0.3090062111801242,35
55,1.0,18,9,0.3114478114478115,46
56,1.0,17,9,0.2893772893772894,41
57,1.0,12,13,0.23904382470119523,67
58,1.0,10,16,0.26824817518248173,105
59,1.0,9,15,0.3384279475982533,102
60,1.0,11,14,0.33266932270916333,92
61,1.0,12,15,0.3087248322147651,104
62,1.0,12,14,0.3,87
63,1.0,13,10,0.2966507177033493,45
64,1.0,10,13,0.27751196172248804,67
65,1.0,10,6,0.32967032967032966,17
66,1.0,11,2,0.38181818181818183,3
67,1.0,4,32,0.26971326164874554,293
68,1.0,5,20,0.38247011952191234,155
69,1.0,9,18,0.3516666666666667,129
70,1.0,14,11,0.3968253968253968,64
71,1.0,18,11,0.37896253602305474,61
72,1.0,19,16,0.2921455938697318,96
73,1.0,15,13,0.2779503105590062,66
74,1.0,8,3,0.4722222222222222,5
75,1.0,10,4,0.36153846153846153,12
76,1.0,11,14,0.2589641434262948,82
77,1.0,11,17,0.29102167182662536,119
78,1.0,12,16,0.3080495356037152,110
79,1.0,12,17,0.30659025787965616,127
80,1.0,14,17,0.27037037037037037,126
81,1.0,11,15,0.2753623188405797,97
82,1.0,9,12,0.29239766081871343,61
83,1.0,9,7,0.2967032967032967,24
84,1.0,9,2,0.375,3
85,1.0,3,36,0.2560240963855422,348
86,1.0,5,32,0.2981418918918919,316
87,1.0,11,12,0.38333333333333336,63
88,1.0,14,9,0.40669856459330145,47
89,1.0,19,9,0.3644859813084112,45
90,1.0,12,12,0.31057268722466963,61
91,1.0,6,8,0.390625,29
92,1.0,9,1,0.44642857142857145,1
93,1.0,9,10,0.22962962962962963,41
94,1.0,8,14,0.29521276595744683,82
95,1.0,10,17,0.28859060402684567,122
96,1.0,13,17,0.2872340425531915,122
97,1.0,14,18,0.2806004618937644,134
98,1.0,14,17,0.2908415841584158,128
99,1.0,13,18,0.27283950617283953,140
100,1.0,10,15,0.2885375494071146,102
101,1.0,10,10,0.28431372549019607,51
102,1.0,8,4,0.32222222222222224,11
103,1.0,7,18,0.32806324110671936,103
104,1.0,12,4,0.43956043956043955,9
105,1.0,18,4,0.3994708994708995,9
106,1.0,15,2,0.3904761904761905,3
107,1.0,7,7,0.3,21
108,1.0,6,4,0.39285714285714285,7
109,1.0,7,3,0.375,6
110,1.0,7,9,0.2833333333333333,42
111,1.0,7,14,0.31952662721893493,87
112,1.0,9,16,0.2976190476190476,109
113,1.0,12,13,0.308300395256917,79
114,1.0,12,17,0.2849002849002849,119
115,1.0,14,16,0.29442970822281167,117
116,1.0,13,16,0.3022922636103152,117
117,1.0,13,16,0.27793696275071633,116
118,1.0,10,15,0.29282868525896416,100
119,1.0,9,9,0.3403361344537815,49
