node_id,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,-6.12565445026178,-78.75,62.21028343649479,30.84928813170728,2.6666666666666665,2.0833333333333335,0.2423280423280423,5.666666666666667
0,1.14,-6.12565445026178,-78.75,62.21028343649479,30.84928813170728,2.4166666666666665,1.9166666666666667,0.22023809523809523,4.666666666666667
0,1.5,-6.12565445026178,-78.75,62.21028343649479,30.84928813170728,1.9166666666666667,1.1666666666666667,0.19722222222222222,2.0833333333333335
1,1.0,-5.183246073298429,-78.75,68.0307841713872,46.84589248479066,3.1666666666666665,3.5,0.179884583009583,13.416666666666666
1,1.14,-5.183246073298429,-78.75,68.0307841713872,46.84589248479066,2.8333333333333335,2.9166666666666665,0.17353795895462562,9.833333333333334
1,1.5,-5.183246073298429,-78.75,68.0307841713872,46.84589248479066,1.9166666666666667,2.0,0.12870370370370368,4.5
2,1.0,-4.240837696335079,-78.75,80.89664849177977,42.761903880193834,2.5,3.25,0.22961960878627544,10.166666666666666
2,1.14,-4.240837696335079,-78.75,80.89664849177977,42.761903880193834,2.1666666666666665,2.75,0.21270743145743143,7.333333333333333
2,1.5,-4.240837696335079,-78.75,80.89664849177977,42.761903880193834,1.3333333333333333,1.5833333333333333,0.13148148148148148,3.0
3,1.0,-3.298429319371728,-78.75,79.8569514349637,33.240555619484425,1.9166666666666667,2.4166666666666665,0.18313492063492062,6.0
3,1.14,-3.298429319371728,-78.75,79.8569514349637,33.240555619484425,1.75,1.75,0.18055555555555555,3.6666666666666665
3,1.5,-3.298429319371728,-78.75,79.8569514349637,33.240555619484425,1.1666666666666667,1.5,0.05972222222222221,2.9166666666666665
4,1.0,-2.356020942408377,-78.75,111.58835519880209,79.67806210745039,1.9166666666666667,8.833333333333334,0.17777047244872843,41.583333333333336
4,1.14,-2.356020942408377,-78.75,111.58835519880209,79.67806210745039,1.6666666666666667,7.166666666666667,0.16396387325874504,28.25
