node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,5,5,0.5,17
1,1.0,7,10,0.3269230769230769,50
2,1.0,4,11,0.38311688311688313,58
3,1.0,4,7,0.4027777777777778,27
4,1.0,4,16,0.29605263157894735,99
5,1.0,4,14,0.3305084745762712,77
6,1.0,5,15,0.3609271523178808,89
7,1.0,5,11,0.43333333333333335,59
8,1.0,7,9,0.3901098901098901,36
9,1.0,9,8,0.375,31
10,1.0,11,10,0.3,51
11,1.0,8,13,0.25,70
12,1.0,7,5,0.4111111111111111,14
13,1.0,7,10,0.3592233009708738,53
14,1.0,5,8,0.4166666666666667,34
15,1.0,4,10,0.3333333333333333,39
16,1.0,3,8,0.2916666666666667,21
17,1.0,3,21,0.3391304347826087,168
18,1.0,4,22,0.28804347826086957,154
19,1.0,6,16,0.3492063492063492,93
20,1.0,10,12,0.3473684210526316,52
21,1.0,12,5,0.4,13
22,1.0,15,3,0.35833333333333334,5
23,1.0,18,8,0.28,38
24,1.0,16,13,0.2442528735632184,74
25,1.0,10,11,0.28106508875739644,54
26,1.0,11,10,0.2543859649122807,41
27,1.0,11,8,0.29411764705882354,31
28,1.0,9,6,0.3717948717948718,19
29,1.0,7,5,0.35555555555555557,9
30,1.0,3,0,0.5,0
31,1.0,5,8,0.4056603773584906,36
32,1.0,3,16,0.3619402985074627,110
33,1.0,3,22,0.30237154150197626,178
34,1.0,6,20,0.3018181818181818,142
35,1.0,9,14,0.319047619047619,66
36,1.0,15,3,0.32916666666666666,6
37,1.0,17,7,0.30303030303030304,29
38,1.0,19,11,0.259946949602122,57
39,1.0,17,12,0.2707736389684814,69
40,1.0,16,14,0.25398936170212766,82
41,1.0,13,17,0.252,115
42,1.0,9,16,0.27,97
43,1.0,10,13,0.25240384615384615,66
44,1.0,12,10,0.2393617021276596,42
45,1.0,11,8,0.29259259259259257,29
46,1.0,11,4,0.36538461538461536,7
47,1.0,5,0,0.5,0
48,1.0,1,0,0.0,0
