node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,4,4,0.36666666666666664,10
1,1.0,3,8,0.2777777777777778,32
2,1.0,3,8,0.2777777777777778,26
3,1.0,2,5,0.3,12
4,1.0,2,13,0.1794871794871795,48
5,1.0,2,12,0.1893939393939394,36
6,1.0,6,19,0.29,106
7,1.0,6,11,0.3942307692307692,47
8,1.0,7,7,0.4090909090909091,18
9,1.0,8,3,0.4305555555555556,6
10,1.0,10,8,0.26666666666666666,28
11,1.0,7,5,0.3,12
12,1.0,6,2,0.36666666666666664,3
13,1.0,4,4,0.3333333333333333,9
14,1.0,4,4,0.36666666666666664,9
15,1.0,4,7,0.25,17
16,1.0,3,5,0.26666666666666666,8
17,1.0,4,23,0.2709030100334448,157
18,1.0,6,22,0.2638888888888889,125
19,1.0,8,11,0.3925925925925926,50
20,1.0,10,7,0.41904761904761906,18
21,1.0,14,2,0.3901098901098901,3
22,1.0,17,2,0.34191176470588236,3
23,1.0,17,6,0.2785714285714286,17
24,1.0,13,5,0.25833333333333336,13
25,1.0,10,5,0.24358974358974358,13
26,1.0,9,5,0.20454545454545456,13
27,1.0,8,5,0.21818181818181817,10
28,1.0,6,3,0.35714285714285715,4
29,1.0,5,3,0.3333333333333333,3
30,1.0,3,0,0.5,0
31,1.0,5,9,0.5,45
32,1.0,7,23,0.3191489361702128,189
33,1.0,5,30,0.22537878787878787,233
34,1.0,9,17,0.3054545454545455,95
35,1.0,15,10,0.34980237154150196,28
36,1.0,18,3,0.40058479532163743,6
37,1.0,22,4,0.34782608695652173,9
38,1.0,23,6,0.3176638176638177,18
39,1.0,22,6,0.3,18
40,1.0,18,5,0.29285714285714287,13
41,1.0,13,7,0.21895424836601307,24
42,1.0,9,6,0.22435897435897437,17
43,1.0,5,5,0.21428571428571427,13
44,1.0,6,4,0.17857142857142858,7
45,1.0,6,2,0.3333333333333333,2
46,1.0,5,0,0.45,0
47,1.0,4,0,0.5,0
48,1.0,1,0,0.0,0
49,1.0,6,9,0.5460526315789473,47
50,1.0,6,18,0.4043478260869565,141
51,1.0,9,29,0.2603503184713376,236
52,1.0,12,20,0.2908045977011494,103
53,1.0,16,9,0.38735177865612647,34
54,1.0,20,11,0.33866995073891626,42
55,1.0,24,9,0.3021505376344086,34
56,1.0,23,7,0.32142857142857145,21
57,1.0,23,6,0.32336182336182334,17
58,1.0,18,7,0.2826086956521739,23
59,1.0,11,5,0.25824175824175827,13
60,1.0,6,6,0.2222222222222222,17
61,1.0,5,5,0.26785714285714285,13
62,1.0,5,5,0.25,13
