node_id,lat,lon,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,-6.12565445026178,-78.75,1.0,148.67836137582918,42.49734604795182,5,5,0.4444444444444444,16
1,-5.183246073298429,-78.75,1.0,158.6777817162642,68.4418982620439,6,9,0.34415584415584416,44
2,-4.2408376963350785,-78.75,1.0,177.91098497170117,56.5524614934986,4,9,0.39814814814814814,41
3,-3.298429319371728,-78.75,1.0,178.22811035077794,41.18753446067828,3,6,0.5,22
4,-2.356020942408377,-78.75,1.0,249.38006333062665,84.927249145112,4,22,0.26277372262773724,157
5,-1.4136125654450262,-78.75,1.0,286.2046453888187,82.77394099946832,4,18,0.3315508021390374,124
6,-8.952879581151834,-77.5,1.0,183.9875732158964,77.97742640142418,5,17,0.3342245989304813,105
7,-8.010471204188482,-77.5,1.0,158.65667723546127,73.20215490086792,5,12,0.39903846153846156,64
8,-7.0680628272251305,-77.5,1.0,157.09589166895577,64.73722068840918,7,10,0.35714285714285715,41
9,-6.12565445026178,-77.5,1.0,158.47509944309743,40.12684110459998,9,4,0.3888888888888889,12
10,-5.183246073298429,-77.5,1.0,180.07191802762262,80.58166345516948,8,8,0.34444444444444444,37
11,-4.2408376963350785,-77.5,1.0,194.7682172939809,104.31911424604715,6,15,0.2411764705882353,83
12,-3.298429319371728,-77.5,1.0,200.94745709122597,46.796133534253464,7,4,0.3888888888888889,9
13,-2.356020942408377,-77.5,1.0,243.31332854973704,59.99909368824451,7,9,0.3707865168539326,47
14,-1.4136125654450262,-77.5,1.0,258.6177393953579,46.14386759337175,5,9,0.484375,45
15,-0.4712041884816754,-77.5,1.0,244.52325379496202,51.68315869876151,5,12,0.3446601941747573,57
16,0.4712041884816754,-77.5,1.0,212.7797136919274,55.17222733792749,3,9,0.3181818181818182,30
17,-10.837696335078537,-76.25,1.0,187.3576941666044,60.866608238246016,1,20,0.30701754385964913,144
18,-9.895287958115185,-76.25,1.0,231.7150142438387,60.432027202719425,5,18,0.32057416267942584,114
19,-8.952879581151834,-76.25,1.0,273.1371999760506,41.01466996518357,6,12,0.38235294117647056,60
20,-8.010471204188482,-76.25,1.0,215.45872558456017,78.51735186669661,8,11,0.35294117647058826,43
21,-7.0680628272251305,-76.25,1.0,170.83591806228688,71.05990278096846,10,4,0.4166666666666667,8
22,-6.12565445026178,-76.25,1.0,170.84748260342778,45.34142769088279,13,2,0.3961038961038961,4
23,-5.183246073298429,-76.25,1.0,189.3182888948615,110.5711381453875,14,12,0.25,63
24,-4.2408376963350785,-76.25,1.0,189.0353601515905,116.53501353202097,13,16,0.22636103151862463,101
