node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,8,6,0.5151515151515151,23
1,1.0,8,7,0.474025974025974,31
2,1.0,9,9,0.40756302521008403,43
3,1.0,7,11,0.36554621848739494,59
4,1.0,6,11,0.3380952380952381,58
5,1.0,4,9,0.39090909090909093,44
6,1.0,7,25,0.3538283062645012,213
7,1.0,7,15,0.4365079365079365,94
8,1.0,9,13,0.4236842105263158,72
9,1.0,12,16,0.3353846153846154,103
10,1.0,15,16,0.2962962962962963,102
11,1.0,15,13,0.3256172839506173,74
12,1.0,16,11,0.3177257525083612,56
13,1.0,9,10,0.33455882352941174,44
14,1.0,6,11,0.3238095238095238,53
15,1.0,4,9,0.36363636363636365,38
16,1.0,5,7,0.37777777777777777,23
17,1.0,6,34,0.3216332378223496,367
18,1.0,7,27,0.33704453441295545,231
19,1.0,9,28,0.2878787878787879,210
20,1.0,12,10,0.43157894736842106,44
21,1.0,13,3,0.4835164835164835,6
22,1.0,19,5,0.38311688311688313,12
23,1.0,22,7,0.34615384615384615,25
24,1.0,21,9,0.33465608465608465,38
25,1.0,22,10,0.3,41
26,1.0,19,9,0.2953846153846154,35
27,1.0,13,8,0.30994152046783624,30
28,1.0,12,8,0.2908496732026144,29
29,1.0,7,6,0.36363636363636365,16
30,1.0,4,3,0.5,6
31,1.0,3,5,0.5714285714285714,17
32,1.0,9,35,0.2718786464410735,363
33,1.0,9,42,0.23850085178875638,459
34,1.0,11,39,0.2236024844720497,348
35,1.0,15,19,0.3155241935483871,123
36,1.0,19,10,0.37464387464387466,39
37,1.0,24,6,0.35714285714285715,17
38,1.0,17,5,0.43157894736842106,13
39,1.0,25,6,0.3448275862068966,18
40,1.0,25,7,0.32988505747126434,23
41,1.0,24,9,0.2989247311827957,33
42,1.0,21,8,0.3034188034188034,30
43,1.0,17,9,0.28804347826086957,36
44,1.0,16,8,0.2813852813852814,30
45,1.0,14,7,0.27485380116959063,22
46,1.0,12,4,0.33516483516483514,8
47,1.0,9,2,0.3888888888888889,3
48,1.0,6,1,0.5,1
49,1.0,5,4,0.6428571428571429,10
50,1.0,6,14,0.4215686274509804,94
51,1.0,9,32,0.2902571041948579,321
52,1.0,11,27,0.2785714285714286,190
53,1.0,15,14,0.39316239316239315,72
54,1.0,23,10,0.34946236559139787,39
55,1.0,26,7,0.3301075268817204,22
56,1.0,25,6,0.33866995073891626,18
57,1.0,27,6,0.3118279569892473,18
58,1.0,27,6,0.3010752688172043,18
59,1.0,22,8,0.28835978835978837,29
60,1.0,15,7,0.28421052631578947,24
61,1.0,15,7,0.2868421052631579,24
62,1.0,13,7,0.2973856209150327,24
63,1.0,12,7,0.27941176470588236,23
64,1.0,9,5,0.29545454545454547,13
65,1.0,9,4,0.2909090909090909,8
66,1.0,13,1,0.36363636363636365,1
67,1.0,4,23,0.4225589225589226,225
68,1.0,6,32,0.3532695374800638,377
69,1.0,9,26,0.31749049429657794,211
70,1.0,15,13,0.37846153846153846,66
71,1.0,18,9,0.38666666666666666,35
72,1.0,18,9,0.37833333333333335,36
73,1.0,19,5,0.3658008658008658,12
74,1.0,20,7,0.29333333333333333,25
75,1.0,21,7,0.2753846153846154,24
76,1.0,10,8,0.22916666666666666,30
77,1.0,8,8,0.23076923076923078,29
78,1.0,6,7,0.2727272727272727,24
79,1.0,7,7,0.24242424242424243,24
80,1.0,7,7,0.25,24
81,1.0,7,8,0.23717948717948717,28
82,1.0,8,5,0.2636363636363636,13
83,1.0,8,4,0.25555555555555554,8
84,1.0,6,1,0.5,1
85,1.0,6,44,0.27827248441674085,556
86,1.0,7,40,0.2647058823529412,433
87,1.0,11,22,0.33369330453563717,158
88,1.0,13,13,0.40398550724637683,69
89,1.0,19,8,0.33666666666666667,28
90,1.0,16,7,0.32142857142857145,22
91,1.0,14,6,0.2581699346405229,17
92,1.0,11,6,0.22380952380952382,18
93,1.0,8,8,0.2087912087912088,30
94,1.0,7,10,0.21904761904761905,44
95,1.0,8,10,0.22083333333333333,42
96,1.0,8,8,0.24725274725274726,30
97,1.0,9,8,0.21904761904761905,30
98,1.0,7,8,0.23717948717948717,30
99,1.0,7,8,0.24358974358974358,31
100,1.0,8,7,0.23076923076923078,24
101,1.0,6,5,0.2638888888888889,13
102,1.0,4,2,0.3333333333333333,3
103,1.0,7,27,0.35931174089068824,269
104,1.0,11,17,0.3873456790123457,113
105,1.0,15,11,0.32608695652173914,49
106,1.0,11,8,0.29411764705882354,28
107,1.0,8,7,0.2692307692307692,24
108,1.0,7,6,0.24545454545454545,16
109,1.0,7,6,0.22727272727272727,18
110,1.0,10,8,0.19583333333333333,30
111,1.0,7,10,0.22380952380952382,42
112,1.0,7,9,0.25824175824175827,35
113,1.0,9,8,0.2571428571428571,32
114,1.0,9,9,0.23333333333333334,38
115,1.0,7,10,0.2523809523809524,47
116,1.0,7,10,0.2571428571428571,48
117,1.0,7,10,0.2523809523809524,48
118,1.0,6,9,0.26282051282051283,39
119,1.0,6,5,0.2638888888888889,15
120,1.0,3,38,0.2608108108108108,408
121,1.0,5,24,0.3575498575498576,214
122,1.0,10,20,0.3187830687830688,137
123,1.0,13,13,0.28442028985507245,65
124,1.0,4,8,0.32222222222222224,29
125,1.0,4,8,0.28888888888888886,30
126,1.0,5,7,0.3,24
127,1.0,7,9,0.21978021978021978,33
128,1.0,9,7,0.2032967032967033,25
129,1.0,6,9,0.2692307692307692,39
130,1.0,7,9,0.25274725274725274,36
131,1.0,9,9,0.24583333333333332,41
132,1.0,9,9,0.25416666666666665,39
133,1.0,9,12,0.24269005847953215,63
134,1.0,8,12,0.2581699346405229,64
135,1.0,7,14,0.2573099415204678,79
136,1.0,7,13,0.27124183006535946,72
137,1.0,8,13,0.26176470588235295,66
138,1.0,7,8,0.28205128205128205,30
139,1.0,4,4,0.43333333333333335,9
140,1.0,3,29,0.29195402298850576,295
141,1.0,6,22,0.30923076923076925,167
142,1.0,10,7,0.38095238095238093,26
143,1.0,12,9,0.2719298245614035,38
144,1.0,7,10,0.16666666666666666,38
145,1.0,5,8,0.23636363636363636,30
146,1.0,6,7,0.23636363636363636,23
147,1.0,6,6,0.26666666666666666,19
148,1.0,7,8,0.20512820512820512,29
149,1.0,5,7,0.2777777777777778,25
150,1.0,7,9,0.25274725274725274,39
151,1.0,8,11,0.23529411764705882,53
152,1.0,9,9,0.25,37
153,1.0,9,11,0.25163398692810457,56
154,1.0,9,12,0.23976608187134502,58
155,1.0,8,13,0.24561403508771928,66
156,1.0,9,14,0.23205741626794257,64
157,1.0,9,15,0.22707423580786026,69
158,1.0,9,14,0.2560386473429952,67
159,1.0,8,12,0.23509933774834438,41
160,1.0,7,6,0.3148148148148148,15
161,1.0,1,11,0.3888888888888889,56
162,1.0,2,14,0.34615384615384615,82
163,1.0,4,24,0.24615384615384617,171
164,1.0,12,9,0.24561403508771928,34
165,1.0,7,5,0.24444444444444444,13
166,1.0,3,5,0.26666666666666666,14
167,1.0,4,6,0.23214285714285715,18
168,1.0,5,7,0.2,22
169,1.0,5,6,0.2222222222222222,17
170,1.0,6,5,0.25,14
171,1.0,6,7,0.20909090909090908,25
172,1.0,6,9,0.23717948717948717,37
173,1.0,7,10,0.2523809523809524,47
174,1.0,8,11,0.2536764705882353,53
175,1.0,10,11,0.22807017543859648,52
176,1.0,10,10,0.2581699346405229,45
177,1.0,10,8,0.275,31
178,1.0,10,8,0.2791666666666667,31
179,1.0,10,11,0.25146198830409355,42
180,1.0,10,12,0.23684210526315788,38
181,1.0,9,11,0.25163398692810457,30
182,1.0,9,10,0.22794117647058823,19
183,1.0,9,3,0.36666666666666664,3
184,1.0,2,6,0.4,21
185,1.0,5,10,0.26282051282051283,39
186,1.0,9,5,0.25,13
187,1.0,3,4,0.15,8
188,1.0,4,5,0.16666666666666666,13
189,1.0,4,4,0.23333333333333334,9
190,1.0,4,6,0.19642857142857142,18
191,1.0,4,6,0.19642857142857142,16
192,1.0,5,6,0.19444444444444445,17
193,1.0,5,5,0.23214285714285715,14
194,1.0,6,8,0.20454545454545456,29
195,1.0,6,9,0.25,39
196,1.0,7,11,0.25,54
197,1.0,8,10,0.26666666666666666,47
198,1.0,9,11,0.26143790849673204,52
199,1.0,9,11,0.2581699346405229,51
200,1.0,11,8,0.27205882352941174,30
201,1.0,12,6,0.2833333333333333,19
202,1.0,9,6,0.34615384615384615,17
203,1.0,10,6,0.32967032967032966,12
204,1.0,9,5,0.38636363636363635,9
205,1.0,9,4,0.4090909090909091,6
206,1.0,0,7,0.35714285714285715,22
207,1.0,5,5,0.4444444444444444,15
208,1.0,6,4,0.4423076923076923,12
209,1.0,5,4,0.4,9
210,1.0,3,4,0.1,9
211,1.0,3,4,0.15,9
212,1.0,3,4,0.15,9
213,1.0,3,4,0.15,9
214,1.0,3,5,0.16666666666666666,12
215,1.0,4,5,0.19047619047619047,12
216,1.0,5,6,0.18055555555555555,18
217,1.0,5,7,0.18888888888888888,23
218,1.0,5,8,0.2636363636363636,32
219,1.0,6,10,0.25274725274725274,45
220,1.0,7,12,0.25,61
221,1.0,7,10,0.3047619047619048,48
222,1.0,10,11,0.24561403508771928,50
223,1.0,10,10,0.2647058823529412,45
224,1.0,11,8,0.2757352941176471,30
225,1.0,10,7,0.2761904761904762,24
