node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,4.416666666666667,5.25,0.2785341792662484,27.083333333333332
0,1.14,4.0,4.583333333333333,0.2581908831908832,20.833333333333332
0,1.5,3.1666666666666665,2.9166666666666665,0.21032439782439782,10.416666666666666
1,1.0,4.833333333333333,6.25,0.25072976270487707,35.25
1,1.14,4.25,5.333333333333333,0.22065083609201255,25.583333333333332
1,1.5,2.8333333333333335,3.6666666666666665,0.21296727963394627,12.833333333333334
2,1.0,4.333333333333333,7.666666666666667,0.25720991056968867,41.083333333333336
2,1.14,3.75,6.25,0.24104738761601505,27.833333333333332
2,1.5,2.5833333333333335,4.416666666666667,0.19402017735351065,15.416666666666666
3,1.0,4.083333333333333,8.416666666666666,0.24885085040171853,45.0
3,1.14,3.5,7.166666666666667,0.23757353781218585,33.5
3,1.5,2.1666666666666665,4.416666666666667,0.19701980118646786,14.583333333333334
4,1.0,3.6666666666666665,8.25,0.2701787626372845,42.333333333333336
4,1.14,3.0833333333333335,6.833333333333333,0.2628860291850488,31.0
4,1.5,2.0,4.083333333333333,0.2153369939707149,13.916666666666666
5,1.0,3.0,8.416666666666666,0.2765462344801836,43.666666666666664
5,1.14,2.6666666666666665,6.833333333333333,0.2837739745634482,29.75
5,1.5,1.75,4.166666666666667,0.23617919389978212,13.833333333333334
6,1.0,3.0833333333333335,12.916666666666666,0.21985373951902262,115.83333333333333
6,1.14,3.0833333333333335,11.25,0.21198440670852173,88.08333333333333
6,1.5,2.4166666666666665,7.666666666666667,0.19830706839720122,43.5
7,1.0,3.75,8.0,0.25166980552372636,50.333333333333336
7,1.14,3.6666666666666665,7.083333333333333,0.2456380926076118,39.666666666666664
7,1.5,2.6666666666666665,4.416666666666667,0.2488039738039738,17.166666666666668
8,1.0,4.75,7.5,0.23160160777437663,40.0
8,1.14,4.416666666666667,5.666666666666667,0.23511868463493849,26.25
8,1.5,3.6666666666666665,4.083333333333333,0.20897458342311281,14.166666666666666
9,1.0,6.166666666666667,9.083333333333334,0.19894103074052472,56.083333333333336
9,1.14,5.666666666666667,7.666666666666667,0.200462858397641,40.416666666666664
9,1.5,4.5,5.333333333333333,0.17921278891673628,21.583333333333332
