node_id,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,-6.12565445026178,-78.75,82.13943081102593,60.594464032801625,3.0833333333333335,3.6666666666666665,0.22815170940170937,15.166666666666666
0,1.14,-6.12565445026178,-78.75,82.13943081102593,60.594464032801625,3.0,2.8333333333333335,0.22655955155955154,9.916666666666666
0,1.5,-6.12565445026178,-78.75,82.13943081102593,60.594464032801625,2.5,2.0,0.2067791005291005,5.083333333333333
1,1.0,-5.183246073298429,-78.75,89.58485483753596,69.49760461378901,3.5,4.416666666666667,0.24391915954415952,18.666666666666668
1,1.14,-5.183246073298429,-78.75,89.58485483753596,69.49760461378901,2.9166666666666665,3.5,0.19611753986753985,12.916666666666666
1,1.5,-5.183246073298429,-78.75,89.58485483753596,69.49760461378901,2.0,2.3333333333333335,0.17625661375661375,6.5
2,1.0,-4.240837696335079,-78.75,111.5583807656016,84.33647072610256,3.5833333333333335,5.5,0.24443023066926575,22.166666666666668
2,1.14,-4.240837696335079,-78.75,111.5583807656016,84.33647072610256,3.0,4.5,0.18271635771635772,16.0
2,1.5,-4.240837696335079,-78.75,111.5583807656016,84.33647072610256,2.0,3.1666666666666665,0.14230599647266312,8.916666666666666
3,1.0,-3.298429319371728,-78.75,118.43396160012485,82.42857408764394,3.0833333333333335,6.75,0.22975119462532223,28.833333333333332
3,1.14,-3.298429319371728,-78.75,118.43396160012485,82.42857408764394,2.3333333333333335,4.833333333333333,0.20896464646464644,16.833333333333332
3,1.5,-3.298429319371728,-78.75,118.43396160012485,82.42857408764394,1.6666666666666667,3.3333333333333335,0.16309523809523807,8.916666666666666
4,1.0,-2.356020942408377,-78.75,132.06445260216543,83.64009772514692,2.8333333333333335,6.583333333333333,0.22901868600604555,26.083333333333332
4,1.14,-2.356020942408377,-78.75,132.06445260216543,83.64009772514692,2.5,5.666666666666667,0.19834292169818482,19.416666666666668
4,1.5,-2.356020942408377,-78.75,132.06445260216543,83.64009772514692,1.5,3.4166666666666665,0.1505952380952381,8.833333333333334
5,1.0,-1.4136125654450262,-78.75,144.2424783031308,77.6237818163645,2.5,5.916666666666667,0.2253802240644346,21.416666666666668
5,1.14,-1.4136125654450262,-78.75,144.2424783031308,77.6237818163645,2.1666666666666665,4.916666666666667,0.21869309093146302,15.583333333333334
5,1.5,-1.4136125654450262,-78.75,144.2424783031308,77.6237818163645,1.6666666666666667,3.25,0.19166666666666665,7.083333333333333
6,1.0,-8.952879581151834,-77.5,108.70355455371892,70.44216187397751,2.6666666666666665,11.916666666666666,0.19754165118922742,94.58333333333333
6,1.14,-8.952879581151834,-77.5,108.70355455371892,70.44216187397751,2.5833333333333335,9.583333333333334,0.2094665371349712,66.66666666666667
6,1.5,-8.952879581151834,-77.5,108.70355455371892,70.44216187397751,2.0,6.5,0.20751648366939626,32.75
7,1.0,-8.010471204188482,-77.5,93.12873970461244,63.86027928047952,3.0833333333333335,7.083333333333333,0.23379870652984805,38.0
7,1.14,-8.010471204188482,-77.5,93.12873970461244,63.86027928047952,2.75,5.75,0.24144290712918162,27.666666666666668
7,1.5,-8.010471204188482,-77.5,93.12873970461244,63.86027928047952,2.4166666666666665,4.166666666666667,0.2212752525252525,13.666666666666666
8,1.0,-7.0680628272251305,-77.5,98.31145767735278,69.87370507556989,4.25,5.75,0.23810311023722988,27.75
8,1.14,-7.0680628272251305,-77.5,98.31145767735278,69.87370507556989,3.9166666666666665,5.166666666666667,0.21023259828406884,22.583333333333332
8,1.5,-7.0680628272251305,-77.5,98.31145767735278,69.87370507556989,3.1666666666666665,3.5,0.21752645502645504,10.833333333333334
9,1.0,-6.12565445026178,-77.5,107.04320225988465,88.91798037791887,5.166666666666667,7.916666666666667,0.1730052303829431,43.5
9,1.14,-6.12565445026178,-77.5,107.04320225988465,88.91798037791887,4.833333333333333,6.666666666666667,0.15349441301942993,31.166666666666668
9,1.5,-6.12565445026178,-77.5,107.04320225988465,88.91798037791887,3.8333333333333335,4.666666666666667,0.14739174904616079,16.583333333333332
10,1.0,-5.183246073298429,-77.5,125.09208399100059,99.8222137108678,6.25,5.666666666666667,0.18314353043299522,26.833333333333332
10,1.14,-5.183246073298429,-77.5,125.09208399100059,99.8222137108678,5.25,4.583333333333333,0.17050689475028777,19.083333333333332
10,1.5,-5.183246073298429,-77.5,125.09208399100059,99.8222137108678,4.166666666666667,2.8333333333333335,0.17077573162131984,7.833333333333333
11,1.0,-4.240837696335079,-77.5,125.28805283126952,104.72912840752542,6.25,4.75,0.197298081628587,19.166666666666668
11,1.14,-4.240837696335079,-77.5,125.28805283126952,104.72912840752542,5.333333333333333,3.75,0.1806395683588666,12.25
11,1.5,-4.240837696335079,-77.5,125.28805283126952,104.72912840752542,4.0,2.3333333333333335,0.15087759462759462,5.416666666666667
12,1.0,-3.298429319371728,-77.5,142.31288414296412,102.89636864457862,6.0,5.0,0.21568188099904517,19.166666666666668
12,1.14,-3.298429319371728,-77.5,142.31288414296412,102.89636864457862,5.166666666666667,3.6666666666666665,0.19830727333314557,10.75
12,1.5,-3.298429319371728,-77.5,142.31288414296412,102.89636864457862,3.5,2.4166666666666665,0.15,5.166666666666667
13,1.0,-2.356020942408377,-77.5,155.21363983558538,98.74186068911513,5.333333333333333,4.916666666666667,0.26598111358890913,18.5
13,1.14,-2.356020942408377,-77.5,155.21363983558538,98.74186068911513,4.833333333333333,4.166666666666667,0.1997767263803448,13.083333333333334
13,1.5,-2.356020942408377,-77.5,155.21363983558538,98.74186068911513,3.3333333333333335,2.1666666666666665,0.17055860805860804,4.666666666666667
14,1.0,-1.4136125654450262,-77.5,171.7921134029016,90.60064536655773,4.333333333333333,6.083333333333333,0.22060319878302334,23.083333333333332
14,1.14,-1.4136125654450262,-77.5,171.7921134029016,90.60064536655773,3.8333333333333335,4.833333333333333,0.20758377425044092,15.25
14,1.5,-1.4136125654450262,-77.5,171.7921134029016,90.60064536655773,2.9166666666666665,2.6666666666666665,0.17361111111111108,5.5
15,1.0,-0.4712041884816754,-77.5,179.29232261254785,81.10987024032511,3.0,7.833333333333333,0.2786947458000089,30.583333333333332
15,1.14,-0.4712041884816754,-77.5,179.29232261254785,81.10987024032511,2.75,6.583333333333333,0.24575833117499782,23.166666666666668
15,1.5,-0.4712041884816754,-77.5,179.29232261254785,81.10987024032511,2.0833333333333335,4.583333333333333,0.13441257816257815,11.833333333333334
16,1.0,0.4712041884816754,-77.5,160.55626748896364,79.79283354437939,2.0833333333333335,8.166666666666666,0.2728827210598044,30.666666666666668
16,1.14,0.4712041884816754,-77.5,160.55626748896364,79.79283354437939,1.75,6.75,0.22747615039281702,21.75
16,1.5,0.4712041884816754,-77.5,160.55626748896364,79.79283354437939,1.5833333333333333,4.416666666666667,0.1572420634920635,9.75
17,1.0,-10.837696335078538,-76.25,112.57715923692321,64.937778674539,2.25,13.416666666666666,0.18737061896487658,121.16666666666667
17,1.14,-10.837696335078538,-76.25,112.57715923692321,64.937778674539,2.0,11.25,0.17859349299527413,89.41666666666667
17,1.5,-10.837696335078538,-76.25,112.57715923692321,64.937778674539,1.75,8.5,0.18150537876800663,50.666666666666664
18,1.0,-9.895287958115183,-76.25,132.1814012985214,63.99508777947631,2.9166666666666665,12.583333333333334,0.18567957729250686,100.16666666666667
18,1.14,-9.895287958115183,-76.25,132.1814012985214,63.99508777947631,2.5,10.833333333333334,0.18101676930770835,75.25
18,1.5,-9.895287958115183,-76.25,132.1814012985214,63.99508777947631,2.1666666666666665,7.166666666666667,0.19591649144378176,37.166666666666664
19,1.0,-8.952879581151834,-76.25,172.38448021003964,85.04683879105869,4.916666666666667,15.25,0.1474083012227928,97.25
19,1.14,-8.952879581151834,-76.25,172.38448021003964,85.04683879105869,4.416666666666667,12.833333333333334,0.13834080709020583,71.91666666666667
19,1.5,-8.952879581151834,-76.25,172.38448021003964,85.04683879105869,3.75,8.75,0.12304089730446449,37.0
20,1.0,-8.010471204188482,-76.25,118.46351261718803,94.79933871989488,6.166666666666667,4.75,0.24913969973954495,17.833333333333332
20,1.14,-8.010471204188482,-76.25,118.46351261718803,94.79933871989488,5.916666666666667,4.0,0.23627947524038853,13.166666666666666
20,1.5,-8.010471204188482,-76.25,118.46351261718803,94.79933871989488,4.666666666666667,2.25,0.22134948384948383,4.75
21,1.0,-7.0680628272251305,-76.25,104.61465614639384,87.56759245563444,7.25,2.25,0.2531141017660625,5.416666666666667
21,1.14,-7.0680628272251305,-76.25,104.61465614639384,87.56759245563444,6.583333333333333,2.0833333333333335,0.24220744533244531,4.583333333333333
21,1.5,-7.0680628272251305,-76.25,104.61465614639384,87.56759245563444,5.166666666666667,1.25,0.23697390572390573,1.8333333333333333
22,1.0,-6.12565445026178,-76.25,116.62382533035861,102.05983517429559,9.25,2.75,0.20466265996956534,7.333333333333333
22,1.14,-6.12565445026178,-76.25,116.62382533035861,102.05983517429559,8.416666666666666,2.0,0.1924453660231524,4.583333333333333
22,1.5,-6.12565445026178,-76.25,116.62382533035861,102.05983517429559,5.833333333333333,1.4166666666666667,0.17895715395715395,2.3333333333333335
23,1.0,-5.183246073298429,-76.25,120.75432807021848,107.24044773814967,10.166666666666666,3.8333333333333335,0.1808493300478727,12.5
23,1.14,-5.183246073298429,-76.25,120.75432807021848,107.24044773814967,8.166666666666666,3.0,0.17776134423047882,8.666666666666666
23,1.5,-5.183246073298429,-76.25,120.75432807021848,107.24044773814967,5.083333333333333,1.6666666666666667,0.12372808972073678,3.0
24,1.0,-4.240837696335079,-76.25,116.65310290113473,105.14629173812864,8.833333333333334,4.0,0.19478364557698924,13.666666666666666
24,1.14,-4.240837696335079,-76.25,116.65310290113473,105.14629173812864,7.083333333333333,3.5,0.1528042772781378,10.5
24,1.5,-4.240837696335079,-76.25,116.65310290113473,105.14629173812864,3.8333333333333335,1.75,0.14206857956857954,3.3333333333333335
25,1.0,-3.298429319371728,-76.25,125.16898728138592,106.90552516192838,8.416666666666666,4.166666666666667,0.19896433692991702,15.333333333333334
25,1.14,-3.298429319371728,-76.25,125.16898728138592,106.90552516192838,6.5,3.5,0.15722169014889537,10.75
25,1.5,-3.298429319371728,-76.25,125.16898728138592,106.90552516192838,4.0,1.75,0.15099691974691973,3.6666666666666665
26,1.0,-2.356020942408377,-76.25,131.83329336501657,106.25737195710826,7.666666666666667,3.9166666666666665,0.20782217877469591,13.916666666666666
26,1.14,-2.356020942408377,-76.25,131.83329336501657,106.25737195710826,6.083333333333333,3.25,0.21817256817256814,10.0
26,1.5,-2.356020942408377,-76.25,131.83329336501657,106.25737195710826,3.5,2.0,0.14917384764082878,4.416666666666667
27,1.0,-1.4136125654450262,-76.25,135.0637242653317,106.30202131280384,7.833333333333333,3.75,0.2134251315133668,12.916666666666666
27,1.14,-1.4136125654450262,-76.25,135.0637242653317,106.30202131280384,6.583333333333333,2.8333333333333335,0.18929096001464418,8.416666666666666
