node_id,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,85.5638470646749,60.62155946033272,4.333333333333333,4.75,0.2918662031600628,22.0
0,1.14,85.5638470646749,60.62155946033272,3.6666666666666665,3.9166666666666665,0.26616019238568256,16.583333333333332
0,1.5,85.5638470646749,60.62155946033272,3.25,2.4166666666666665,0.21283670033670032,7.0
1,1.0,94.25807921043975,69.21652853556225,4.75,5.583333333333333,0.2620961093467487,30.25
1,1.14,94.25807921043975,69.21652853556225,3.8333333333333335,4.666666666666667,0.23229507850250883,21.666666666666668
1,1.5,94.25807921043975,69.21652853556225,2.5833333333333335,3.0833333333333335,0.18036731786731783,10.333333333333334
2,1.0,113.63672939102032,80.14131074603938,4.416666666666667,7.083333333333333,0.2526242303289087,37.416666666666664
2,1.14,113.63672939102032,80.14131074603938,3.5833333333333335,5.666666666666667,0.2203695995362662,24.833333333333332
2,1.5,113.63672939102032,80.14131074603938,2.25,4.083333333333333,0.18341831779331777,13.416666666666666
3,1.0,120.37778040706542,78.06703808586462,3.75,7.833333333333333,0.25660902074590963,42.916666666666664
3,1.14,120.37778040706542,78.06703808586462,3.3333333333333335,6.333333333333333,0.2609910845225617,28.5
3,1.5,120.37778040706542,78.06703808586462,1.9166666666666667,4.083333333333333,0.2073996265172736,13.416666666666666
4,1.0,132.45197966855673,80.55094757091865,3.3333333333333335,7.833333333333333,0.26868824893740906,40.583333333333336
4,1.14,132.45197966855673,80.55094757091865,2.5833333333333335,6.416666666666667,0.2937276299408652,28.333333333333332
4,1.5,132.45197966855673,80.55094757091865,2.1666666666666665,4.25,0.20689033189033187,14.916666666666666
5,1.0,146.13692982649107,73.61647288526001,2.8333333333333335,7.583333333333333,0.2964325797659131,39.416666666666664
5,1.14,146.13692982649107,73.61647288526001,2.5,6.166666666666667,0.326164276899571,26.833333333333332
5,1.5,146.13692982649107,73.61647288526001,2.0,4.083333333333333,0.23298768415047486,13.416666666666666
6,1.0,113.411199218118,67.7368095724583,3.3333333333333335,11.75,0.22674728892610382,94.58333333333333
6,1.14,113.411199218118,67.7368095724583,3.1666666666666665,9.5,0.227102297386056,64.0
6,1.5,113.411199218118,67.7368095724583,2.25,7.166666666666667,0.22184549570302256,38.0
7,1.0,93.97662301284835,60.345507864823844,3.6666666666666665,7.416666666666667,0.2533275030711176,43.083333333333336
7,1.14,93.97662301284835,60.345507864823844,3.1666666666666665,5.833333333333333,0.2611766002697375,27.583333333333332
7,1.5,93.97662301284835,60.345507864823844,2.8333333333333335,3.75,0.26488264821598156,12.666666666666666
8,1.0,98.95442618832003,67.32293238431339,4.416666666666667,6.583333333333333,0.2436068804489857,34.083333333333336
8,1.14,98.95442618832003,67.32293238431339,4.333333333333333,5.416666666666667,0.23610823659198274,23.833333333333332
8,1.5,98.95442618832003,67.32293238431339,3.9166666666666665,3.6666666666666665,0.22821275946275946,11.583333333333334
9,1.0,113.63956137388544,89.01696571560024,6.333333333333333,8.833333333333334,0.19783792698911376,53.583333333333336
9,1.14,113.63956137388544,89.01696571560024,6.0,7.166666666666667,0.199740313698647,37.25
9,1.5,113.63956137388544,89.01696571560024,4.583333333333333,5.083333333333333,0.17698691487391174,18.5
10,1.0,127.95725964516095,95.41956798002502,7.333333333333333,6.583333333333333,0.2597080859104643,36.416666666666664
10,1.14,127.95725964516095,95.41956798002502,6.666666666666667,5.583333333333333,0.20560678333696236,26.333333333333332
10,1.5,127.95725964516095,95.41956798002502,5.416666666666667,3.25,0.18981027596223674,10.5
11,1.0,128.11382785256558,101.78236324714817,8.75,6.0,0.2255090530562128,29.25
11,1.14,128.11382785256558,101.78236324714817,7.416666666666667,4.916666666666667,0.21469472080170018,20.083333333333332
11,1.5,128.11382785256558,101.78236324714817,5.583333333333333,2.9166666666666665,0.1772467320261438,7.833333333333333
12,1.0,147.5749936341795,99.2777903676324,8.25,6.5,0.24705337238746028,32.166666666666664
12,1.14,147.5749936341795,99.2777903676324,6.916666666666667,5.166666666666667,0.21679376503937905,20.75
12,1.5,147.5749936341795,99.2777903676324,4.916666666666667,3.4166666666666665,0.18120512300199798,9.75
13,1.0,167.18532540208648,94.26264034882479,7.166666666666667,7.5,0.2523778950132152,40.416666666666664
13,1.14,167.18532540208648,94.26264034882479,6.166666666666667,6.0,0.22753804357452342,25.333333333333332
13,1.5,167.18532540208648,94.26264034882479,3.9166666666666665,3.8333333333333335,0.1801683964183964,12.416666666666666
14,1.0,189.2779669346685,84.95200057890543,5.0,8.75,0.2614415355530239,49.0
14,1.14,189.2779669346685,84.95200057890543,4.166666666666667,8.083333333333334,0.2351922142192886,38.916666666666664
14,1.5,189.2779669346685,84.95200057890543,3.3333333333333335,4.583333333333333,0.18916446208112872,15.583333333333334
