node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,6,10,0.4444444444444444,57
1,1.0,5,13,0.38235294117647056,86
2,1.0,6,15,0.3588235294117647,102
3,1.0,4,19,0.3389423076923077,144
4,1.0,3,19,0.35978835978835977,143
5,1.0,4,18,0.35904255319148937,131
6,1.0,5,20,0.3565737051792829,152
7,1.0,5,14,0.42592592592592593,89
8,1.0,7,12,0.3786764705882353,63
9,1.0,7,12,0.3851851851851852,70
10,1.0,8,13,0.35294117647058826,82
11,1.0,8,14,0.34574468085106386,91
12,1.0,7,13,0.375,75
13,1.0,6,15,0.3816568047337278,104
14,1.0,5,15,0.3848684210526316,100
15,1.0,4,11,0.3961038961038961,55
16,1.0,4,9,0.37962962962962965,37
17,1.0,1,22,0.3476190476190476,189
18,1.0,4,20,0.3593073593073593,158
19,1.0,6,25,0.2975308641975309,207
20,1.0,8,15,0.38333333333333336,92
21,1.0,10,9,0.4264705882352941,45
22,1.0,15,11,0.3418181818181818,62
23,1.0,19,14,0.275377969762419,92
24,1.0,20,15,0.24049429657794677,94
25,1.0,14,14,0.28173374613003094,80
26,1.0,12,16,0.2824074074074074,98
27,1.0,13,11,0.33260869565217394,55
28,1.0,10,8,0.37916666666666665,33
29,1.0,6,7,0.41818181818181815,22
30,1.0,4,3,0.4,5
31,1.0,4,7,0.5147058823529411,30
32,1.0,4,14,0.4110169491525424,96
33,1.0,4,19,0.3357142857142857,147
34,1.0,6,28,0.25100806451612906,238
35,1.0,9,14,0.34285714285714286,83
36,1.0,16,10,0.34363636363636363,48
37,1.0,18,12,0.3271276595744681,69
38,1.0,21,12,0.2980561555075594,76
39,1.0,23,14,0.2571669477234401,92
40,1.0,22,15,0.23355817875210794,105
41,1.0,16,16,0.2390300230946882,107
42,1.0,14,19,0.2386609071274298,136
43,1.0,13,20,0.23542116630669546,139
44,1.0,15,16,0.2704714640198511,98
45,1.0,14,11,0.3147410358565737,52
46,1.0,12,6,0.3907563025210084,19
47,1.0,9,2,0.4583333333333333,3
48,1.0,3,1,0.5,1
49,1.0,6,8,0.5307692307692308,36
50,1.0,6,13,0.40370370370370373,78
51,1.0,9,25,0.2854251012145749,223
52,1.0,12,23,0.26799242424242425,174
53,1.0,16,11,0.325,56
54,1.0,19,9,0.3292307692307692,41
55,1.0,27,12,0.2680722891566265,69
56,1.0,25,17,0.23393316195372751,118
57,1.0,23,18,0.2239512855209743,130
58,1.0,19,18,0.23946037099494097,132
59,1.0,14,18,0.27251732101616627,130
60,1.0,11,17,0.3018575851393189,120
61,1.0,10,18,0.2824074074074074,121
62,1.0,10,15,0.26877470355731226,85
63,1.0,13,13,0.2572463768115942,64
64,1.0,13,9,0.3157894736842105,34
65,1.0,16,6,0.32105263157894737,17
66,1.0,14,2,0.4175824175824176,3
67,1.0,4,25,0.3922413793103448,250
68,1.0,4,21,0.4302788844621514,191
69,1.0,10,26,0.29017857142857145,215
70,1.0,13,13,0.391304347826087,72
71,1.0,16,10,0.39311594202898553,53
72,1.0,22,11,0.31317494600431967,60
73,1.0,23,11,0.2737373737373737,57
74,1.0,20,11,0.2672413793103448,58
75,1.0,14,12,0.27355072463768115,66
76,1.0,13,13,0.2927272727272727,80
77,1.0,15,16,0.27351485148514854,111
78,1.0,13,17,0.27984084880636606,125
79,1.0,11,17,0.29384615384615387,126
80,1.0,10,17,0.2916666666666667,121
81,1.0,11,15,0.266304347826087,97
82,1.0,10,9,0.3014705882352941,36
83,1.0,11,6,0.3238095238095238,17
84,1.0,16,2,0.3625,3
85,1.0,4,48,0.2123567921440262,527
86,1.0,6,32,0.3282747603833866,350
87,1.0,11,27,0.27503974562798095,216
88,1.0,17,8,0.383399209486166,34
89,1.0,22,10,0.3244803695150115,53
90,1.0,22,12,0.28846153846153844,69
91,1.0,18,12,0.29388297872340424,68
92,1.0,15,13,0.2839506172839506,76
93,1.0,12,12,0.2943722943722944,65
94,1.0,14,12,0.27898550724637683,64
95,1.0,14,15,0.28285714285714286,99
96,1.0,12,17,0.2957142857142857,124
97,1.0,13,18,0.2832512315270936,141
98,1.0,12,20,0.271264367816092,160
99,1.0,12,16,0.2784615384615385,116
100,1.0,12,15,0.25666666666666665,103
101,1.0,11,11,0.2578947368421053,62
102,1.0,11,3,0.32575757575757575,6
103,1.0,7,25,0.3099078341013825,201
104,1.0,13,11,0.3939393939393939,53
105,1.0,20,7,0.34615384615384615,30
106,1.0,20,11,0.3027295285359802,63
107,1.0,13,13,0.3272058823529412,80
108,1.0,15,12,0.29797979797979796,72
109,1.0,12,14,0.2791970802919708,83
110,1.0,13,14,0.2709030100334448,84
111,1.0,14,13,0.2683333333333333,74
112,1.0,14,15,0.2621082621082621,98
113,1.0,13,17,0.27645502645502645,119
114,1.0,15,19,0.2717171717171717,147
