node_id,lat,lon,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,-6.12565445026178,-78.75,1.0,54.05317412405914,72.84156420500949,1,3,0.5,6
1,-5.183246073298429,-78.75,1.0,76.12720862209655,80.95519375288859,2,4,0.16666666666666666,8
2,-4.2408376963350785,-78.75,1.0,116.44848656051826,80.95245397067629,2,5,0.25,13
3,-3.298429319371728,-78.75,1.0,132.4757360219249,73.27766549860826,2,6,0.36666666666666664,20
4,-2.356020942408377,-78.75,1.0,145.5087256028971,68.11245854274603,2,7,0.35714285714285715,25
5,-1.4136125654450262,-78.75,1.0,159.36833387779885,66.37160485799541,2,6,0.4666666666666667,22
6,-8.952879581151834,-77.5,1.0,45.06961678084976,71.69817581976531,1,4,0.16666666666666666,8
7,-8.010471204188482,-77.5,1.0,48.50827833108257,65.71380968147423,2,2,0.5,3
8,-7.0680628272251305,-77.5,1.0,53.765799684480655,67.58444954728475,3,2,0.16666666666666666,3
9,-6.12565445026178,-77.5,1.0,62.2822856506127,79.77831782831345,2,3,0.0,5
10,-5.183246073298429,-77.5,1.0,92.9138578939168,92.52054252574453,4,2,0.08333333333333333,3
11,-4.2408376963350785,-77.5,1.0,146.84324701640645,100.64508968062,3,4,0.3,11
12,-3.298429319371728,-77.5,1.0,194.8414315339265,95.17273133271374,5,6,0.3333333333333333,23
13,-2.356020942408377,-77.5,1.0,215.95932272156497,88.9386839128565,5,7,0.34444444444444444,29
14,-1.4136125654450262,-77.5,1.0,238.68387052749253,78.95683912312961,4,9,0.35185185185185186,43
15,-0.4712041884816754,-77.5,1.0,232.12542166359677,68.30760439886944,4,10,0.3515625,52
16,0.4712041884816754,-77.5,1.0,198.90186023224172,72.6895333356515,2,10,0.3977272727272727,50
17,-10.837696335078537,-76.25,1.0,34.257795121920466,51.34382987205754,1,3,0.5,6
18,-9.895287958115185,-76.25,1.0,55.43297841718277,57.61470649566036,2,3,0.3333333333333333,6
19,-8.952879581151834,-76.25,1.0,111.97568779196536,68.48441940994235,3,5,0.13333333333333333,10
20,-8.010471204188482,-76.25,1.0,95.95359109578771,82.23189757452928,4,3,0.15,4
21,-7.0680628272251305,-76.25,1.0,90.17211087956514,85.59137522941455,3,2,0.16666666666666666,3
22,-6.12565445026178,-76.25,1.0,92.28250668471793,94.44012630701764,2,2,0.0,3
23,-5.183246073298429,-76.25,1.0,102.18211348706956,101.73493485082872,4,3,0.2222222222222222,7
24,-4.2408376963350785,-76.25,1.0,128.43873388053325,104.16227717476431,7,6,0.24528301886792453,21
25,-3.298429319371728,-76.25,1.0,157.4505482400522,106.22467880282784,9,6,0.30666666666666664,23
26,-2.356020942408377,-76.25,1.0,174.15112825228434,106.87689601269085,10,6,0.3409090909090909,24
27,-1.4136125654450262,-76.25,1.0,183.3666570788834,104.546268110862,9,6,0.38,24
28,-0.4712041884816754,-76.25,1.0,208.62121520724867,103.4042978650541,7,8,0.38,36
29,0.4712041884816754,-76.25,1.0,301.93371550968493,89.51137850788655,5,11,0.3146067415730337,57
30,1.4136125654450262,-76.25,1.0,291.7391167316645,76.03524855905562,3,8,0.42857142857142855,36
31,-13.664921465968591,-75.0,1.0,2.623582708682392,35.213234536585105,0,0,0.0,0
32,-12.72251308900524,-75.0,1.0,24.12645723078696,48.68748824723298,1,2,0.0,3
33,-11.780104712041888,-75.0,1.0,61.42979543259795,51.325889814906986,2,4,0.25,10
34,-10.837696335078537,-75.0,1.0,141.13097814397486,69.47200357637485,2,6,0.16666666666666666,13
35,-9.895287958115185,-75.0,1.0,97.38633169221393,85.52868300728733,4,3,0.3,5
36,-8.952879581151834,-75.0,1.0,61.60759831998878,93.28539966634708,6,1,0.2,1
37,-8.010471204188482,-75.0,1.0,49.41678144966225,94.816391923232,4,0,0.08333333333333333,0
38,-7.0680628272251305,-75.0,1.0,55.86104046522824,97.1626903404831,2,1,0.0,1
39,-6.12565445026178,-75.0,1.0,81.09522056711245,102.5006657812628,3,2,0.16666666666666666,3
40,-5.183246073298429,-75.0,1.0,123.35853565528592,103.56178185262252,4,5,0.175,12
41,-4.2408376963350785,-75.0,1.0,174.35297962533153,100.42290660756407,6,8,0.21875,27
42,-3.298429319371728,-75.0,1.0,218.69858792039304,104.49773132801056,9,12,0.22916666666666666,59
43,-2.356020942408377,-75.0,1.0,244.578918624999,103.33631720161065,9,12,0.27380952380952384,65
44,-1.4136125654450262,-75.0,1.0,252.51789228848006,102.76746307150461,9,13,0.2727272727272727,73
45,-0.4712041884816754,-75.0,1.0,245.6962702111295,106.5041684921016,9,12,0.29464285714285715,67
46,0.4712041884816754,-75.0,1.0,245.74216229341997,107.78337622527033,8,9,0.36764705882352944,44
47,1.4136125654450262,-75.0,1.0,287.1837357768828,95.0176387571264,6,6,0.42045454545454547,26
48,2.356020942408377,-75.0,1.0,306.26228986976514,88.1662416436302,2,5,0.55,17
49,-14.607329842931941,-73.75,1.0,2.4307289089815542,39.77889123395016,0,0,0.0,0
50,-13.664921465968591,-73.75,1.0,26.36049688624608,53.43468912746175,0,1,0.0,1
51,-12.72251308900524,-73.75,1.0,93.91036342823665,67.86811228099396,2,3,0.16666666666666666,6
52,-11.780104712041888,-73.75,1.0,118.38608657204864,77.827458029642,2,9,0.06944444444444445,20
53,-10.837696335078537,-73.75,1.0,70.62661695475985,88.16009578469675,4,2,0.25,3
54,-9.895287958115185,-73.75,1.0,55.2464689908816,93.22382978367386,5,2,0.25,3
55,-8.952879581151834,-73.75,1.0,56.98843967224917,96.3780630772817,3,1,0.5,1
56,-8.010471204188482,-73.75,1.0,67.67361811761108,96.12337295111502,1,2,0.0,3
57,-7.0680628272251305,-73.75,1.0,84.63151468650737,98.50948816922028,1,2,0.0,3
58,-6.12565445026178,-73.75,1.0,104.34158844792333,101.00500699452823,3,2,0.16666666666666666,3
59,-5.183246073298429,-73.75,1.0,134.0268600641335,102.25455748499371,3,3,0.25,5
60,-4.2408376963350785,-73.75,1.0,168.8007998971037,100.99008180579403,4,7,0.3142857142857143,22
61,-3.298429319371728,-73.75,1.0,215.27059124668463,104.57311689999187,6,11,0.28640776699029125,52
62,-2.356020942408377,-73.75,1.0,254.104492404556,104.51956165430602,6,14,0.31125827814569534,86
63,-1.4136125654450262,-73.75,1.0,284.33793543282,104.92148800738505,8,15,0.2932692307692308,102
64,-0.4712041884816754,-73.75,1.0,299.1819452677162,105.00053166324506,8,16,0.30131004366812225,117
65,0.4712041884816754,-73.75,1.0,313.20873742570427,106.1944592470536,9,15,0.2916666666666667,103
66,1.4136125654450262,-73.75,1.0,327.43034379582724,107.94599405518966,8,8,0.38202247191011235,41
67,-14.607329842931941,-72.5,1.0,6.5175454810243085,39.65530028741341,0,0,0.0,0
68,-13.664921465968591,-72.5,1.0,41.70124651844604,58.979602933104616,1,2,0.0,3
69,-12.72251308900524,-72.5,1.0,74.28968890807326,74.36519078852143,3,2,0.0,3
70,-11.780104712041888,-72.5,1.0,71.42662597553426,83.74196250719251,4,1,0.0,1
71,-10.837696335078537,-72.5,1.0,58.33267653863528,90.60529734590091,3,1,0.0,1
72,-9.895287958115185,-72.5,1.0,55.85868576635089,93.28782800323097,1,1,0.0,1
73,-8.952879581151834,-72.5,1.0,58.18348544070602,94.12474222539458,1,1,0.0,1
74,-8.010471204188482,-72.5,1.0,63.32961750231594,94.12698259809986,2,1,0.0,1
75,-7.0680628272251305,-72.5,1.0,77.99075278426966,97.49935180210741,2,2,0.0,3
76,-6.12565445026178,-72.5,1.0,107.11617681976013,99.7603102310677,3,2,0.0,3
77,-5.183246073298429,-72.5,1.0,151.95839732515637,102.62616177031305,4,4,0.13333333333333333,8
78,-4.2408376963350785,-72.5,1.0,196.0800471726468,103.07993143738713,6,6,0.28888888888888886,16
79,-3.298429319371728,-72.5,1.0,228.8696323143719,105.0645087446901,7,11,0.28991596638655465,49
80,-2.356020942408377,-72.5,1.0,269.40917345712427,104.9501164330286,9,13,0.30319148936170215,75
81,-1.4136125654450262,-72.5,1.0,303.03985427858805,105.74426280101761,9,16,0.29880478087649404,110
82,-0.4712041884816754,-72.5,1.0,324.35642086009835,106.42869822622743,10,17,0.2986577181208054,132
83,0.4712041884816754,-72.5,1.0,354.62667231011267,107.84786200441886,9,20,0.29083094555873923,168
84,1.4136125654450262,-72.5,1.0,390.4811583863182,107.62790434237104,7,17,0.31004366812227074,130
85,-14.607329842931941,-71.25,1.0,11.317950052670128,36.29157943156315,0,0,0.0,0
86,-13.664921465968591,-71.25,1.0,62.43243955124772,62.91548641471309,2,3,0.0,5
87,-12.72251308900524,-71.25,1.0,91.27096653855077,73.3854190679267,3,5,0.03333333333333333,9
88,-11.780104712041888,-71.25,1.0,66.00439811262466,86.92172117123846,2,1,0.0,1
89,-10.837696335078537,-71.25,1.0,54.268155214916916,90.16116109443828,1,1,0.0,1
90,-9.895287958115185,-71.25,1.0,51.605545805521196,91.14418402168667,1,1,0.0,1
91,-8.952879581151834,-71.25,1.0,56.157457093249285,92.40298095886828,1,1,0.0,1
92,-8.010471204188482,-71.25,1.0,64.36417738203323,94.12592078122543,1,1,0.0,1
93,-7.0680628272251305,-71.25,1.0,87.10811585127544,99.0229920114507,2,2,0.0,3
94,-6.12565445026178,-71.25,1.0,122.16214401772034,102.08564755419502,3,2,0.0,3
95,-5.183246073298429,-71.25,1.0,159.42067524441748,103.31303311540978,4,5,0.16666666666666666,11
96,-4.2408376963350785,-71.25,1.0,195.46383685907574,104.23466677690158,6,7,0.24545454545454545,22
97,-3.298429319371728,-71.25,1.0,227.33577603075224,106.29244314244715,9,9,0.29411764705882354,36
98,-2.356020942408377,-71.25,1.0,264.06158058928014,106.15878440032247,11,13,0.2816593886462882,71
99,-1.4136125654450262,-71.25,1.0,296.58587014485147,106.36222441942664,11,16,0.2936241610738255,107
100,-0.4712041884816754,-71.25,1.0,331.2694463173114,106.49269491346786,10,17,0.3221476510067114,129
101,0.4712041884816754,-71.25,1.0,385.91069384851704,107.54814731451916,9,20,0.3223495702005731,173
102,1.4136125654450262,-71.25,1.0,422.17049714330426,108.45016883919016,6,17,0.3684210526315789,136
103,-13.664921465968591,-70.0,1.0,97.43680397272784,56.930650527065154,2,4,0.16666666666666666,8
104,-12.72251308900524,-70.0,1.0,83.55019538932028,83.1195818996639,3,1,0.5,1
105,-11.780104712041888,-70.0,1.0,49.42644627870836,89.36295031540794,0,0,0.0,0
106,-10.837696335078537,-70.0,1.0,46.41751436102319,91.01020146568771,0,0,0.0,0
107,-9.895287958115185,-70.0,1.0,49.779016682687576,91.06804531213129,1,1,0.0,1
108,-8.952879581151834,-70.0,1.0,53.62254140796328,92.85241298319306,1,1,0.0,1
109,-8.010471204188482,-70.0,1.0,64.36343783604241,95.91629693313735,1,1,0.0,1
110,-7.0680628272251305,-70.0,1.0,87.005384888239,98.70274474960752,2,2,0.0,3
111,-6.12565445026178,-70.0,1.0,123.74467323456993,102.00551830697805,3,2,0.0,3
112,-5.183246073298429,-70.0,1.0,159.81305237343932,104.44741606770549,5,5,0.14285714285714285,11
113,-4.2408376963350785,-70.0,1.0,182.88445713924213,106.75286990037421,7,5,0.23333333333333334,12
114,-3.298429319371728,-70.0,1.0,227.26984123842846,107.71629481954733,8,9,0.2904761904761905,35
115,-2.356020942408377,-70.0,1.0,257.51047933185066,108.69418836780824,11,12,0.2833333333333333,61
116,-1.4136125654450262,-70.0,1.0,290.047853074289,107.99065890169004,11,15,0.3007246376811594,96
117,-0.4712041884816754,-70.0,1.0,337.0150153869305,106.45937739056535,13,17,0.29973474801061006,123
118,0.4712041884816754,-70.0,1.0,394.9343109253099,107.60599348694086,12,20,0.30600461893764436,168
119,1.4136125654450262,-70.0,1.0,426.9488985545049,105.58364524156787,8,18,0.3527272727272727,152
120,-15.549738219895294,-68.75,1.0,57.20524558019569,70.55899948230945,2,5,0.1,10
121,-14.607329842931941,-68.75,1.0,85.08649610293193,54.32089153342531,1,1,0.5,1
122,-13.664921465968591,-68.75,1.0,108.80614162895536,73.21721678847098,4,1,0.3333333333333333,1
123,-12.72251308900524,-68.75,1.0,52.67066981621252,88.65175159648061,0,0,0.0,0
124,-11.780104712041888,-68.75,1.0,41.6125297655791,87.86987568251789,0,0,0.0,0
