year,threshold,prec,evap,in_degree,out_degree,clustering,ffl
2040,1.0,124.02664212848138,78.4334169101221,4.683693910256411,4.683693910256411,0.17562997204893377,22.074118589743588
2040,1.14,124.02664212848138,78.4334169101221,3.7996794871794872,3.7996794871794872,0.16025720012907602,15.327724358974358
2040,1.5,124.02664212848138,78.4334169101221,2.4681490384615383,2.4681490384615383,0.12274298771389078,7.369791666666667
2041,1.0,125.62893141091695,78.20651561873582,4.789863782051282,4.789863782051282,0.17774103757972887,23.06189903846154
2041,1.14,125.62893141091695,78.20651561873582,3.9134615384615383,3.9134615384615383,0.1623368775198483,16.138221153846153
2041,1.5,125.62893141091695,78.20651561873582,2.5386618589743586,2.5386618589743586,0.12515315225772108,7.738581730769231
2042,1.0,125.89788779097105,78.11787663199102,4.7522035256410255,4.7522035256410255,0.17831104076062318,22.659455128205124
2042,1.14,125.89788779097105,78.11787663199102,3.872996794871795,3.872996794871795,0.16125602309373643,15.830729166666666
2042,1.5,125.89788779097105,78.11787663199102,2.5166266025641026,2.5166266025641026,0.12405675885286005,7.602163461538462
2043,1.0,125.17177753170395,77.85128258960484,4.705128205128205,4.705128205128205,0.17743906356642133,22.307491987179485
2043,1.14,125.17177753170395,77.85128258960484,3.8098958333333335,3.8098958333333335,0.16155809421599132,15.442508012820513
2043,1.5,125.17177753170395,77.85128258960484,2.483573717948718,2.483573717948718,0.12091047908301672,7.476161858974359
2044,1.0,125.51213335927406,77.615290260671,4.705929487179487,4.705929487179487,0.1781529357828903,22.290665064102562
2044,1.14,125.51213335927406,77.615290260671,3.8233173076923075,3.8233173076923075,0.1615531825547616,15.49238782051282
2044,1.5,125.51213335927406,77.615290260671,2.480168269230769,2.480168269230769,0.12368893193089467,7.441706730769231
2045,1.0,127.89243500664298,77.97852690642314,4.824719551282051,4.824719551282051,0.18178889657096772,22.96414262820513
2045,1.14,127.89243500664298,77.97852690642314,3.926482371794872,3.926482371794872,0.16570661271999296,16.03205128205128
2045,1.5,127.89243500664298,77.97852690642314,2.553886217948718,2.553886217948718,0.12531720008223968,7.748998397435898
2046,1.0,125.79465307792907,77.83539324662173,4.664663461538462,4.664663461538462,0.17827392401064257,21.588741987179485
2046,1.14,125.79465307792907,77.83539324662173,3.775641025641026,3.775641025641026,0.16350491323379626,14.98818108974359
2046,1.5,125.79465307792907,77.83539324662173,2.446915064102564,2.446915064102564,0.12337486167271693,7.2365785256410255
2047,1.0,123.47706746101386,77.67807521051583,4.440905448717949,4.440905448717949,0.17449184149005734,19.989383012820515
2047,1.14,123.47706746101386,77.67807521051583,3.6041666666666665,3.6041666666666665,0.15838887246539074,13.994591346153847
2047,1.5,123.47706746101386,77.67807521051583,2.3036858974358974,2.3036858974358974,0.11778165127220462,6.624198717948717
2048,1.0,123.0600971673876,77.50763344616074,4.352363782051282,4.352363782051282,0.17315761807120753,19.37179487179487
