year,month,threshold,prec,evap,in_degree,out_degree,clustering,ffl
2030,1,1.0,191.55791532766963,90.32557198983531,8.098557692307692,8.098557692307692,0.2846164375763599,42.80288461538461
2030,1,1.14,191.55791532766963,90.32557198983531,6.658653846153846,6.658653846153846,0.2701406033019753,30.346153846153847
2030,1,1.5,191.55791532766963,90.32557198983531,4.389423076923077,4.389423076923077,0.2210376721046331,15.341346153846153
2030,2,1.0,193.99522104917972,80.5875706164958,7.490384615384615,7.490384615384615,0.28027359819155645,35.11778846153846
2030,2,1.14,193.99522104917972,80.5875706164958,6.069711538461538,6.069711538461538,0.2570381751579323,24.459134615384617
2030,2,1.5,193.99522104917972,80.5875706164958,3.9158653846153846,3.9158653846153846,0.18761353059309044,11.822115384615385
2030,3,1.0,218.80552749907025,87.91018109078276,9.536057692307692,9.536057692307692,0.3129798041899405,52.64423076923077
2030,3,1.14,218.80552749907025,87.91018109078276,7.711538461538462,7.711538461538462,0.28891045662515136,35.46875
2030,3,1.5,218.80552749907025,87.91018109078276,4.951923076923077,4.951923076923077,0.23798408548443017,15.98076923076923
2030,4,1.0,214.51744089183236,82.14141067481992,8.216346153846153,8.216346153846153,0.27761822901937944,41.94230769230769
2030,4,1.14,214.51744089183236,82.14141067481992,6.762019230769231,6.762019230769231,0.26410763359845163,29.36778846153846
2030,4,1.5,214.51744089183236,82.14141067481992,4.533653846153846,4.533653846153846,0.2052332785316372,14.161057692307692
2030,5,1.0,148.1637016973387,80.17590125367542,4.8076923076923075,4.8076923076923075,0.16457050873636148,25.947115384615383
2030,5,1.14,148.1637016973387,80.17590125367542,3.84375,3.84375,0.14504029836689233,17.384615384615383
2030,5,1.5,148.1637016973387,80.17590125367542,2.331730769230769,2.331730769230769,0.10038511163294309,7.28125
2030,6,1.0,65.77427013757753,70.93750470093681,1.4735576923076923,1.4735576923076923,0.05706506728218354,5.0625
2030,6,1.14,65.77427013757753,70.93750470093681,1.1610576923076923,1.1610576923076923,0.049926015568140816,3.3798076923076925
2030,6,1.5,65.77427013757753,70.93750470093681,0.7067307692307693,0.7067307692307693,0.03225408405696867,1.4254807692307692
2030,7,1.0,30.758074155277953,71.43802347149638,0.4879807692307692,0.4879807692307692,0.02848827187769495,1.0985576923076923
2030,7,1.14,30.758074155277953,71.43802347149638,0.3798076923076923,0.3798076923076923,0.022292811355311356,0.7740384615384616
2030,7,1.5,30.758074155277953,71.43802347149638,0.23798076923076922,0.23798076923076922,0.01330128205128205,0.40865384615384615
2030,8,1.0,25.985689071436656,73.76794049965082,0.4014423076923077,0.4014423076923077,0.021709020146520146,0.7644230769230769
2030,8,1.14,25.985689071436656,73.76794049965082,0.30288461538461536,0.30288461538461536,0.01472069597069597,0.5144230769230769
2030,8,1.5,25.985689071436656,73.76794049965082,0.15625,0.15625,0.004767628205128205,0.23317307692307693
2030,9,1.0,45.31991528460089,74.78654224860036,1.4495192307692308,1.4495192307692308,0.06518401542951659,4.052884615384615
2030,9,1.14,45.31991528460089,74.78654224860036,1.1129807692307692,1.1129807692307692,0.0582523546165373,2.608173076923077
2030,9,1.5,45.31991528460089,74.78654224860036,0.6346153846153846,0.6346153846153846,0.03686565170940171,1.1153846153846154
2030,10,1.0,102.71920257062698,83.6151884890415,4.7764423076923075,4.7764423076923075,0.17328391699412574,20.072115384615383
2030,10,1.14,102.71920257062698,83.6151884890415,3.8100961538461537,3.8100961538461537,0.14989221028502506,13.57451923076923
2030,10,1.5,102.71920257062698,83.6151884890415,2.300480769230769,2.300480769230769,0.09862200266519003,6.158653846153846
2030,11,1.0,161.7938168067506,87.37444675492961,7.413461538461538,7.413461538461538,0.266943150619648,37.71394230769231
2030,11,1.14,161.7938168067506,87.37444675492961,6.0576923076923075,6.0576923076923075,0.243370105080084,26.79326923076923
2030,11,1.5,161.7938168067506,87.37444675492961,3.9447115384615383,3.9447115384615383,0.18710591512001062,12.872596153846153
2030,12,1.0,200.63071886439587,91.06933118183093,8.473557692307692,8.473557692307692,0.2952308151840622,45.02403846153846
2030,12,1.14,200.63071886439587,91.06933118183093,6.9639423076923075,6.9639423076923075,0.27794412265355334,32.11778846153846
2030,12,1.5,200.63071886439587,91.06933118183093,4.608173076923077,4.608173076923077,0.22477619469224636,16.067307692307693
2031,1,1.0,188.11945160425327,89.38302659058854,7.790865384615385,7.790865384615385,0.2826917879403995,40.81009615384615
2031,1,1.14,188.11945160425327,89.38302659058854,6.418269230769231,6.418269230769231,0.26154346199596307,29.28125
2031,1,1.5,188.11945160425327,89.38302659058854,4.1923076923076925,4.1923076923076925,0.20878678214649138,14.536057692307692
2031,2,1.0,191.9709755914211,80.33056466818425,7.552884615384615,7.552884615384615,0.2825546600715729,35.92307692307692
2031,2,1.14,191.9709755914211,80.33056466818425,6.139423076923077,6.139423076923077,0.25516124984834954,25.278846153846153
2031,2,1.5,191.9709755914211,80.33056466818425,3.920673076923077,3.920673076923077,0.18902289764476465,11.88701923076923
2031,3,1.0,220.5588877589425,87.65511114489242,9.622596153846153,9.622596153846153,0.3094749526449564,53.54567307692308
2031,3,1.14,220.5588877589425,87.65511114489242,7.759615384615385,7.759615384615385,0.28913992563419416,35.88942307692308
2031,3,1.5,220.5588877589425,87.65511114489242,5.012019230769231,5.012019230769231,0.23479615927526037,16.44951923076923
2031,4,1.0,211.24658270897905,81.72296778897814,8.100961538461538,8.100961538461538,0.27994003044779525,40.84134615384615
2031,4,1.14,211.24658270897905,81.72296778897814,6.735576923076923,6.735576923076923,0.26626975921064466,29.204326923076923
2031,4,1.5,211.24658270897905,81.72296778897814,4.447115384615385,4.447115384615385,0.20325036457666895,13.685096153846153
2031,5,1.0,153.31347267424857,79.86787990405985,5.0360576923076925,5.0360576923076925,0.17250680461046325,27.002403846153847
