year,month,threshold,in_degree,out_degree,clustering,ffl
2030,1,1.0,6.300480769230769,6.300480769230769,0.26013632615694193,29.057692307692307
2030,1,1.14,5.163461538461538,5.163461538461538,0.24195383366682957,20.9375
2030,1,1.5,3.3413461538461537,3.3413461538461537,0.16775722736288134,10.483173076923077
2030,2,1.0,7.298076923076923,7.298076923076923,0.27038001324132127,32.00480769230769
2030,2,1.14,5.947115384615385,5.947115384615385,0.24474277092950233,22.6875
2030,2,1.5,3.9278846153846154,3.9278846153846154,0.20191245550414105,11.5
2030,3,1.0,9.46875,9.46875,0.3113514568438616,52.83413461538461
2030,3,1.14,7.71875,7.71875,0.294697494625272,35.95673076923077
2030,3,1.5,4.8798076923076925,4.8798076923076925,0.23873509556303343,15.5
2030,4,1.0,8.298076923076923,8.298076923076923,0.28166531297226355,43.04326923076923
2030,4,1.14,6.9110576923076925,6.9110576923076925,0.2676346008734719,30.651442307692307
2030,4,1.5,4.586538461538462,4.586538461538462,0.21043560345672205,14.663461538461538
2030,5,1.0,4.920673076923077,4.920673076923077,0.1715965276702334,24.53846153846154
2030,5,1.14,3.96875,3.96875,0.15301205777137958,16.96875
2030,5,1.5,2.5288461538461537,2.5288461538461537,0.11140281616144783,7.697115384615385
2030,6,1.0,1.8629807692307692,1.8629807692307692,0.070166366473627,7.03125
2030,6,1.14,1.4855769230769231,1.4855769230769231,0.06403056101673364,4.7235576923076925
2030,6,1.5,0.8966346153846154,0.8966346153846154,0.04099713721107952,2.0
2030,7,1.0,0.7764423076923077,0.7764423076923077,0.037489673787750706,1.8509615384615385
2030,7,1.14,0.5817307692307693,0.5817307692307693,0.0296502109002109,1.2019230769230769
2030,7,1.5,0.35096153846153844,0.35096153846153844,0.015195741758241758,0.5865384615384616
2030,8,1.0,0.4254807692307692,0.4254807692307692,0.01970555486180486,0.8269230769230769
2030,8,1.14,0.3317307692307692,0.3317307692307692,0.01878434065934066,0.5889423076923077
2030,8,1.5,0.16346153846153846,0.16346153846153846,0.0064503205128205125,0.22115384615384615
2030,9,1.0,1.0552884615384615,1.0552884615384615,0.05227935335047891,2.7211538461538463
2030,9,1.14,0.7956730769230769,0.7956730769230769,0.041625865453990454,1.7403846153846154
2030,9,1.5,0.4375,0.4375,0.024791094322344318,0.7548076923076923
2030,10,1.0,4.53125,4.53125,0.18602654111583156,17.951923076923077
2030,10,1.14,3.6322115384615383,3.6322115384615383,0.1627597173480804,12.110576923076923
2030,10,1.5,2.2451923076923075,2.2451923076923075,0.1014717860575649,5.603365384615385
2030,11,1.0,8.78125,8.78125,0.2939444922239083,50.78605769230769
2030,11,1.14,7.117788461538462,7.117788461538462,0.2642768226757251,34.67067307692308
2030,11,1.5,4.521634615384615,4.521634615384615,0.22065982171995807,15.84375
2030,12,1.0,8.057692307692308,8.057692307692308,0.29241927031437165,42.25961538461539
2030,12,1.14,6.572115384615385,6.572115384615385,0.27257999182594295,29.716346153846153
2030,12,1.5,4.302884615384615,4.302884615384615,0.2123147280224124,14.485576923076923
2031,1,1.0,6.0625,6.0625,0.25390469763324003,27.795673076923077
2031,1,1.14,4.951923076923077,4.951923076923077,0.2341991158163593,19.973557692307693
2031,1,1.5,3.1225961538461537,3.1225961538461537,0.1480694908586144,9.548076923076923
2031,2,1.0,6.9375,6.9375,0.26608264078589183,29.947115384615383
2031,2,1.14,5.639423076923077,5.639423076923077,0.24167888066097826,21.245192307692307
2031,2,1.5,3.735576923076923,3.735576923076923,0.19391122223261667,10.86298076923077
2031,3,1.0,8.807692307692308,8.807692307692308,0.3081553926773702,46.34855769230769
2031,3,1.14,7.165865384615385,7.165865384615385,0.2910388368656973,31.61778846153846
2031,3,1.5,4.555288461538462,4.555288461538462,0.23091767958889814,13.853365384615385
2031,4,1.0,7.860576923076923,7.860576923076923,0.27505260212745775,38.85817307692308
2031,4,1.14,6.540865384615385,6.540865384615385,0.2622714081551281,27.764423076923077
2031,4,1.5,4.346153846153846,4.346153846153846,0.20742216994809065,13.365384615384615
2031,5,1.0,4.814903846153846,4.814903846153846,0.17052654742365958,23.30048076923077
2031,5,1.14,3.8533653846153846,3.8533653846153846,0.1517171410139701,15.896634615384615
2031,5,1.5,2.454326923076923,2.454326923076923,0.10579847692683171,7.2548076923076925
2031,6,1.0,1.8557692307692308,1.8557692307692308,0.07048001527460405,6.896634615384615
2031,6,1.14,1.4519230769230769,1.4519230769230769,0.06529351997067524,4.524038461538462
2031,6,1.5,0.8894230769230769,0.8894230769230769,0.042176059784232854,1.9783653846153846
2031,7,1.0,0.8125,0.8125,0.03935129805463515,1.9831730769230769
2031,7,1.14,0.6225961538461539,0.6225961538461539,0.028215968059718058,1.2932692307692308
2031,7,1.5,0.3605769230769231,0.3605769230769231,0.01804029304029304,0.6105769230769231
2031,8,1.0,0.47836538461538464,0.47836538461538464,0.026402590465090463,0.96875
2031,8,1.14,0.37259615384615385,0.37259615384615385,0.019438721001220998,0.6706730769230769
2031,8,1.5,0.17307692307692307,0.17307692307692307,0.006891025641025641,0.24278846153846154
2031,9,1.0,1.0576923076923077,1.0576923076923077,0.05534771561708778,2.7163461538461537
2031,9,1.14,0.8149038461538461,0.8149038461538461,0.040122024076351,1.8389423076923077
2031,9,1.5,0.44471153846153844,0.44471153846153844,0.021208218864468862,0.7620192307692307
2031,10,1.0,4.456730769230769,4.456730769230769,0.1873750432249355,17.252403846153847
2031,10,1.14,3.5625,3.5625,0.15820716777960706,11.685096153846153
2031,10,1.5,2.2572115384615383,2.2572115384615383,0.10550368819315649,5.728365384615385
2031,11,1.0,8.63701923076923,8.63701923076923,0.2919300873521934,49.22836538461539
2031,11,1.14,6.927884615384615,6.927884615384615,0.2670597573905055,32.84855769230769
2031,11,1.5,4.408653846153846,4.408653846153846,0.21717966858536172,15.17548076923077
2031,12,1.0,8.088942307692308,8.088942307692308,0.293662377539198,42.38942307692308
2031,12,1.14,6.603365384615385,6.603365384615385,0.2711146686980106,29.807692307692307
2031,12,1.5,4.3389423076923075,4.3389423076923075,0.21170418035695773,14.721153846153847
2032,1,1.0,5.783653846153846,5.783653846153846,0.24884489325727993,25.627403846153847
2032,1,1.14,4.778846153846154,4.778846153846154,0.23323885151607238,18.83173076923077
2032,1,1.5,2.9927884615384617,2.9927884615384617,0.14152254875310508,8.966346153846153
2032,2,1.0,6.944711538461538,6.944711538461538,0.2672410044957661,29.610576923076923
2032,2,1.14,5.639423076923077,5.639423076923077,0.24450374111848883,20.963942307692307
2032,2,1.5,3.6658653846153846,3.6658653846153846,0.184807347646956,10.25
2032,3,1.0,8.889423076923077,8.889423076923077,0.3076401555813112,46.79326923076923
2032,3,1.14,7.2451923076923075,7.2451923076923075,0.28697147864751227,32.08173076923077
2032,3,1.5,4.612980769230769,4.612980769230769,0.23281861894638906,14.14423076923077
2032,4,1.0,8.0,8.0,0.2782670872587248,40.24759615384615
2032,4,1.14,6.584134615384615,6.584134615384615,0.2614906240399338,28.125
2032,4,1.5,4.367788461538462,4.367788461538462,0.2112366097123352,13.58173076923077
2032,5,1.0,4.8076923076923075,4.8076923076923075,0.1700728008252508,23.25721153846154
2032,5,1.14,3.9158653846153846,3.9158653846153846,0.14954211822391797,16.557692307692307
2032,5,1.5,2.4615384615384617,2.4615384615384617,0.10416421422700546,7.427884615384615
2032,6,1.0,2.050480769230769,2.050480769230769,0.07602355254614664,8.165865384615385
2032,6,1.14,1.5985576923076923,1.5985576923076923,0.06875310756128733,5.288461538461538
2032,6,1.5,0.9735576923076923,0.9735576923076923,0.05070877306454229,2.3125
2032,7,1.0,0.7884615384615384,0.7884615384615384,0.03779415029415029,1.8725961538461537
2032,7,1.14,0.6105769230769231,0.6105769230769231,0.03029487873237873,1.2572115384615385
2032,7,1.5,0.35096153846153844,0.35096153846153844,0.01658081501831502,0.5769230769230769
2032,8,1.0,0.49759615384615385,0.49759615384615385,0.02604955808080808,1.0456730769230769
2032,8,1.14,0.39663461538461536,0.39663461538461536,0.019407155344655345,0.7259615384615384
2032,8,1.5,0.18990384615384615,0.18990384615384615,0.007532051282051282,0.28365384615384615
2032,9,1.0,1.1322115384615385,1.1322115384615385,0.061188889013408236,2.9447115384615383
2032,9,1.14,0.8774038461538461,0.8774038461538461,0.044990446252465476,1.9879807692307692
2032,9,1.5,0.4807692307692308,0.4807692307692308,0.024445779914529914,0.8341346153846154
2032,10,1.0,4.889423076923077,4.889423076923077,0.19552096039122382,20.120192307692307
2032,10,1.14,3.8990384615384617,3.8990384615384617,0.1727991039137762,13.533653846153847
2032,10,1.5,2.46875,2.46875,0.12067252309737968,6.4423076923076925
2032,11,1.0,8.947115384615385,8.947115384615385,0.29577155404450733,52.08173076923077
2032,11,1.14,7.141826923076923,7.141826923076923,0.27038859051176617,34.11538461538461
2032,11,1.5,4.548076923076923,4.548076923076923,0.2211333364094426,15.971153846153847
2032,12,1.0,8.141826923076923,8.141826923076923,0.29211238304492965,42.86778846153846
2032,12,1.14,6.704326923076923,6.704326923076923,0.2729924311990023,30.85096153846154
2032,12,1.5,4.415865384615385,4.415865384615385,0.2107510300640876,15.134615384615385
2033,1,1.0,6.211538461538462,6.211538461538462,0.25832024418587984,28.141826923076923
2033,1,1.14,5.0889423076923075,5.0889423076923075,0.24053928511562625,20.23076923076923
2033,1,1.5,3.2115384615384617,3.2115384615384617,0.15479202434078207,9.64423076923077
2033,2,1.0,7.028846153846154,7.028846153846154,0.27337635157786694,30.278846153846153
2033,2,1.14,5.752403846153846,5.752403846153846,0.2532758071046245,21.603365384615383
2033,2,1.5,3.7139423076923075,3.7139423076923075,0.18982056846810325,10.432692307692308
2033,3,1.0,8.836538461538462,8.836538461538462,0.30810813436087753,46.51201923076923
2033,3,1.14,7.110576923076923,7.110576923076923,0.28797581111420734,31.014423076923077
2033,3,1.5,4.576923076923077,4.576923076923077,0.2312009397079762,13.846153846153847
2033,4,1.0,8.23076923076923,8.23076923076923,0.28406331283209824,42.64423076923077
2033,4,1.14,6.7451923076923075,6.7451923076923075,0.26663616648893806,29.60096153846154
2033,4,1.5,4.603365384615385,4.603365384615385,0.2202595892437501,14.836538461538462
2033,5,1.0,4.6826923076923075,4.6826923076923075,0.16307982481190392,22.346153846153847
2033,5,1.14,3.826923076923077,3.826923076923077,0.15398267823555473,15.88701923076923
2033,5,1.5,2.3509615384615383,2.3509615384615383,0.10001278757124037,6.889423076923077
2033,6,1.0,2.0841346153846154,2.0841346153846154,0.07958046005390199,8.20673076923077
2033,6,1.14,1.6129807692307692,1.6129807692307692,0.06724515171801727,5.302884615384615
2033,6,1.5,0.9735576923076923,0.9735576923076923,0.05073916468147237,2.269230769230769
2033,7,1.0,0.75,0.75,0.03498450000853847,1.7788461538461537
2033,7,1.14,0.5697115384615384,0.5697115384615384,0.027843857531357527,1.1658653846153846
2033,7,1.5,0.3269230769230769,0.3269230769230769,0.016878434065934065,0.5384615384615384
2033,8,1.0,0.49038461538461536,0.49038461538461536,0.02559454434454434,1.0096153846153846
2033,8,1.14,0.3870192307692308,0.3870192307692308,0.019202152014652012,0.7043269230769231
2033,8,1.5,0.19230769230769232,0.19230769230769232,0.004727564102564102,0.27884615384615385
2033,9,1.0,1.0793269230769231,1.0793269230769231,0.054908966763816874,2.7884615384615383
2033,9,1.14,0.8293269230769231,0.8293269230769231,0.040886463963387035,1.8581730769230769
2033,9,1.5,0.46634615384615385,0.46634615384615385,0.02067593864468864,0.7956730769230769
2033,10,1.0,4.769230769230769,4.769230769230769,0.1852968758080356,19.759615384615383
2033,10,1.14,3.75,3.75,0.16496730521039651,13.10576923076923
2033,10,1.5,2.4134615384615383,2.4134615384615383,0.10999040263989754,6.2860576923076925
2033,11,1.0,9.0,9.0,0.296708986903912,51.94230769230769
2033,11,1.14,7.233173076923077,7.233173076923077,0.26844418998285474,34.68269230769231
2033,11,1.5,4.646634615384615,4.646634615384615,0.22209657863233517,16.216346153846153
2033,12,1.0,8.120192307692308,8.120192307692308,0.2927485524371551,42.44230769230769
2033,12,1.14,6.634615384615385,6.634615384615385,0.2702286675522305,29.89423076923077
2033,12,1.5,4.384615384615385,4.384615384615385,0.21074947973568686,14.990384615384615
2034,1,1.0,6.706730769230769,6.706730769230769,0.27406363332074113,31.338942307692307
2034,1,1.14,5.471153846153846,5.471153846153846,0.2488294690718695,22.278846153846153
2034,1,1.5,3.5264423076923075,3.5264423076923075,0.17724387429279415,10.954326923076923
2034,2,1.0,7.564903846153846,7.564903846153846,0.2797189810827889,34.23317307692308
2034,2,1.14,6.1514423076923075,6.1514423076923075,0.2583050087506474,23.78846153846154
2034,2,1.5,3.9975961538461537,3.9975961538461537,0.1979351061639503,11.882211538461538
2034,3,1.0,9.139423076923077,9.139423076923077,0.3070618412057656,48.96394230769231
2034,3,1.14,7.387019230769231,7.387019230769231,0.28782055184954136,32.83413461538461
2034,3,1.5,4.7451923076923075,4.7451923076923075,0.2375685846645319,14.60576923076923
2034,4,1.0,8.375,8.375,0.27920505082413805,44.48317307692308
2034,4,1.14,6.889423076923077,6.889423076923077,0.2599499076714079,31.079326923076923
2034,4,1.5,4.65625,4.65625,0.21537009220651726,15.396634615384615
2034,5,1.0,4.685096153846154,4.685096153846154,0.16773271524119965,22.463942307692307
2034,5,1.14,3.8076923076923075,3.8076923076923075,0.14938641624464527,15.951923076923077
2034,5,1.5,2.3509615384615383,2.3509615384615383,0.10013352854674223,6.923076923076923
2034,6,1.0,2.019230769230769,2.019230769230769,0.0770386532448304,8.067307692307692
2034,6,1.14,1.5576923076923077,1.5576923076923077,0.06388991325953622,5.103365384615385
2034,6,1.5,0.9375,0.9375,0.04631194793454408,2.1538461538461537
2034,7,1.0,0.6971153846153846,0.6971153846153846,0.03198042609100301,1.5985576923076923
2034,7,1.14,0.5480769230769231,0.5480769230769231,0.02725416944166944,1.1129807692307692
2034,7,1.5,0.30528846153846156,0.30528846153846156,0.017908653846153845,0.4951923076923077
2034,8,1.0,0.4639423076923077,0.4639423076923077,0.026218573093573092,0.9399038461538461
2034,8,1.14,0.375,0.375,0.019639041514041514,0.6778846153846154
2034,8,1.5,0.17548076923076922,0.17548076923076922,0.0046875,0.23798076923076922
2034,9,1.0,0.8605769230769231,0.8605769230769231,0.04686822258937643,1.9615384615384615
2034,9,1.14,0.6490384615384616,0.6490384615384616,0.03223065662969509,1.3245192307692308
2034,9,1.5,0.34375,0.34375,0.012219551282051282,0.5144230769230769
2034,10,1.0,4.673076923076923,4.673076923076923,0.18412953027595141,18.76201923076923
2034,10,1.14,3.6466346153846154,3.6466346153846154,0.1626005060288151,12.545673076923077
2034,10,1.5,2.3822115384615383,2.3822115384615383,0.11395013760492054,6.300480769230769
2034,11,1.0,7.8389423076923075,7.8389423076923075,0.2759275553566215,40.18269230769231
2034,11,1.14,6.389423076923077,6.389423076923077,0.2598306407468623,27.939903846153847
2034,11,1.5,4.09375,4.09375,0.199843106720624,13.10576923076923
2034,12,1.0,7.980769230769231,7.980769230769231,0.2867309773330852,40.76923076923077
2034,12,1.14,6.586538461538462,6.586538461538462,0.27313647143341935,29.497596153846153
2034,12,1.5,4.362980769230769,4.362980769230769,0.2155062988093379,14.670673076923077
2035,1,1.0,6.983173076923077,6.983173076923077,0.27927504478941434,33.47355769230769
2035,1,1.14,5.653846153846154,5.653846153846154,0.25692893328252436,23.33173076923077
2035,1,1.5,3.6490384615384617,3.6490384615384617,0.18811753593761701,11.461538461538462
2035,2,1.0,7.8076923076923075,7.8076923076923075,0.2836293318753885,36.44951923076923
2035,2,1.14,6.367788461538462,6.367788461538462,0.2564634069556034,25.57451923076923
2035,2,1.5,4.117788461538462,4.117788461538462,0.20849501092463546,12.55048076923077
2035,3,1.0,9.247596153846153,9.247596153846153,0.31206185148742194,50.27644230769231
2035,3,1.14,7.507211538461538,7.507211538461538,0.2955339466290662,33.97596153846154
2035,3,1.5,4.788461538461538,4.788461538461538,0.23417813850063735,14.795673076923077
2035,4,1.0,8.192307692307692,8.192307692307692,0.27446436926159457,43.12259615384615
2035,4,1.14,6.747596153846154,6.747596153846154,0.24574830667222913,30.379807692307693
2035,4,1.5,4.569711538461538,4.569711538461538,0.2090326558119635,15.076923076923077
2035,5,1.0,4.372596153846154,4.372596153846154,0.15712802061795042,20.61298076923077
2035,5,1.14,3.548076923076923,3.548076923076923,0.1322803266265344,14.454326923076923
2035,5,1.5,2.2139423076923075,2.2139423076923075,0.0930057462804981,6.447115384615385
2035,6,1.0,1.9326923076923077,1.9326923076923077,0.07946315536459546,7.355769230769231
