year,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
2030,0.2367,-6.639901329037456,-64.54326923076923,1904.3881171519652,1107.9650551453649,490.4529518324956,490.4529518324956,0.34511584908249443,1325.678485576923
2030,1.1514,-6.639901329037456,-64.54326923076923,1904.3881171519652,1107.9650551453649,490.4529518324956,490.4529518324956,0.1808619718141879,22.44951923076923
2030,3.112,-6.639901329037456,-64.54326923076923,1904.3881171519652,1107.9650551453649,490.4529518324956,490.4529518324956,0.0302190231340869,1.5791266025641024
2031,0.2367,-6.639901329037456,-64.54326923076923,1894.944749218522,1105.2956487804572,489.3392652292709,489.3392652292709,0.34493827884039113,1325.6905048076924
2031,1.1514,-6.639901329037456,-64.54326923076923,1894.944749218522,1105.2956487804572,489.3392652292709,489.3392652292709,0.17982238864691608,22.218349358974358
2031,3.112,-6.639901329037456,-64.54326923076923,1894.944749218522,1105.2956487804572,489.3392652292709,489.3392652292709,0.030354178890615112,1.5540865384615385
2032,0.2367,-6.639901329037456,-64.54326923076923,1901.709520339261,1103.076459546147,490.22830717859205,490.22830717859205,0.34327753590819704,1330.868189102564
2032,1.1514,-6.639901329037456,-64.54326923076923,1901.709520339261,1103.076459546147,490.22830717859205,490.22830717859205,0.18120930780240327,22.610176282051285
2032,3.112,-6.639901329037456,-64.54326923076923,1901.709520339261,1103.076459546147,490.22830717859205,490.22830717859205,0.03036257665327157,1.5847355769230769
2033,0.2367,-6.639901329037456,-64.54326923076923,1881.6544894061456,1101.2920138690736,485.4816452725485,485.4816452725485,0.3439302893077941,1309.3691907051284
2033,1.1514,-6.639901329037456,-64.54326923076923,1881.6544894061456,1101.2920138690736,485.4816452725485,485.4816452725485,0.1798623693220718,22.461939102564102
2033,3.112,-6.639901329037456,-64.54326923076923,1881.6544894061456,1101.2920138690736,485.4816452725485,485.4816452725485,0.030544378641465534,1.5803285256410255
2034,0.2367,-6.639901329037456,-64.54326923076923,1852.3778963696423,1098.5212870721782,476.856313112041,476.856313112041,0.3424812092962418,1270.4829727564102
2034,1.1514,-6.639901329037456,-64.54326923076923,1852.3778963696423,1098.5212870721782,476.856313112041,476.856313112041,0.17533490395738957,21.079927884615383
2034,3.112,-6.639901329037456,-64.54326923076923,1852.3778963696423,1098.5212870721782,476.856313112041,476.856313112041,0.02869477515978968,1.4779647435897434
2035,0.2367,-6.639901329037456,-64.54326923076923,1828.3876849246763,1095.1579682104004,469.32780252349755,469.32780252349744,0.339796494439421,1253.8211137820513
2035,1.1514,-6.639901329037456,-64.54326923076923,1828.3876849246763,1095.1579682104004,469.32780252349755,469.32780252349744,0.1721557180957035,20.71514423076923
2035,3.112,-6.639901329037456,-64.54326923076923,1828.3876849246763,1095.1579682104004,469.32780252349755,469.32780252349744,0.029183605760054635,1.4459134615384615
2036,0.2367,-6.639901329037456,-64.54326923076923,1834.4399662424933,1094.0781635446,467.3749380710945,467.3749380710945,0.3400607297915061,1230.2676282051282
2036,1.1514,-6.639901329037456,-64.54326923076923,1834.4399662424933,1094.0781635446,467.3749380710945,467.3749380710945,0.17180347809035218,20.690705128205124
2036,3.112,-6.639901329037456,-64.54326923076923,1834.4399662424933,1094.0781635446,467.3749380710945,467.3749380710945,0.02752352133703602,1.4018429487179487
2037,0.2367,-6.639901329037456,-64.54326923076923,1793.8298836561637,1093.5503587303667,455.4455860145489,455.4455860145489,0.3393504398109099,1156.850360576923
2037,1.1514,-6.639901329037456,-64.54326923076923,1793.8298836561637,1093.5503587303667,455.4455860145489,455.4455860145489,0.16586087265707644,18.844951923076923
2037,3.112,-6.639901329037456,-64.54326923076923,1793.8298836561637,1093.5503587303667,455.4455860145489,455.4455860145489,0.025466815785564104,1.2826522435897436
2038,0.2367,-6.639901329037456,-64.54326923076923,1783.1476527075934,1091.4700067225594,453.45706721785905,453.45706721785905,0.34123938545505195,1150.596955128205
2038,1.1514,-6.639901329037456,-64.54326923076923,1783.1476527075934,1091.4700067225594,453.45706721785905,453.45706721785905,0.16379238909888688,18.202724358974358
2038,3.112,-6.639901329037456,-64.54326923076923,1783.1476527075934,1091.4700067225594,453.45706721785905,453.45706721785905,0.024347408561908652,1.2201522435897436
2039,0.2367,-6.639901329037456,-64.54326923076923,1806.1700353329468,1089.8157711455244,455.90009096903725,455.90009096903725,0.3373428581018926,1158.3655849358975
2039,1.1514,-6.639901329037456,-64.54326923076923,1806.1700353329468,1089.8157711455244,455.90009096903725,455.90009096903725,0.16589945267872858,18.755408653846153
2039,3.112,-6.639901329037456,-64.54326923076923,1806.1700353329468,1089.8157711455244,455.90009096903725,455.90009096903725,0.025943340720405057,1.2586137820512822
2040,0.2367,-6.639901329037456,-64.54326923076923,1821.9553611444896,1087.7611558391989,459.7717997545572,459.7717997545572,0.33831293545708896,1167.2459935897436
2040,1.1514,-6.639901329037456,-64.54326923076923,1821.9553611444896,1087.7611558391989,459.7717997545572,459.7717997545572,0.1661444043335895,19.091145833333336
2040,3.112,-6.639901329037456,-64.54326923076923,1821.9553611444896,1087.7611558391989,459.7717997545572,459.7717997545572,0.026319147291821197,1.3249198717948718
2041,0.2367,-6.639901329037456,-64.54326923076923,1829.8132654216813,1085.4555943265802,458.7363190959537,458.7363190959537,0.33557225132380797,1157.1963141025642
2041,1.1514,-6.639901329037456,-64.54326923076923,1829.8132654216813,1085.4555943265802,458.7363190959537,458.7363190959537,0.1672486289451452,19.579326923076923
2041,3.112,-6.639901329037456,-64.54326923076923,1829.8132654216813,1085.4555943265802,458.7363190959537,458.7363190959537,0.028583454491241167,1.3876201923076923
2042,0.2367,-6.639901329037456,-64.54326923076923,1820.8428912867848,1084.5945162337764,456.7818878910661,456.7818878910661,0.3376890080546078,1145.3579727564104
2042,1.1514,-6.639901329037456,-64.54326923076923,1820.8428912867848,1084.5945162337764,456.7818878910661,456.7818878910661,0.16598030484938342,18.84835737179487
2042,3.112,-6.639901329037456,-64.54326923076923,1820.8428912867848,1084.5945162337764,456.7818878910661,456.7818878910661,0.028007176031143145,1.319911858974359
2043,0.2367,-6.639901329037456,-64.54326923076923,1848.8243135249932,1084.1414131444742,460.4783535965223,460.4783535965223,0.3385676445075974,1161.0889423076924
2043,1.1514,-6.639901329037456,-64.54326923076923,1848.8243135249932,1084.1414131444742,460.4783535965223,460.4783535965223,0.16733264897656383,19.162860576923077
2043,3.112,-6.639901329037456,-64.54326923076923,1848.8243135249932,1084.1414131444742,460.4783535965223,460.4783535965223,0.028347977470272807,1.3471554487179487
2044,0.2367,-6.639901329037456,-64.54326923076923,1890.0666705181407,1086.3071335450459,468.7493573288492,468.7493573288492,0.3377663408804531,1191.424078525641
2044,1.1514,-6.639901329037456,-64.54326923076923,1890.0666705181407,1086.3071335450459,468.7493573288492,468.7493573288492,0.17256845651451164,20.157852564102562
2044,3.112,-6.639901329037456,-64.54326923076923,1890.0666705181407,1086.3071335450459,468.7493573288492,468.7493573288492,0.029403262934583303,1.428084935897436
2045,0.2367,-6.639901329037456,-64.54326923076923,1881.705657982081,1087.773959243434,466.44581121532826,466.44581121532826,0.34062876115148766,1184.0677083333335
2045,1.1514,-6.639901329037456,-64.54326923076923,1881.705657982081,1087.773959243434,466.44581121532826,466.44581121532826,0.17087474824547877,19.358573717948715
2045,3.112,-6.639901329037456,-64.54326923076923,1881.705657982081,1087.773959243434,466.44581121532826,466.44581121532826,0.02659864201803737,1.3537660256410255
2046,0.2367,-6.639901329037456,-64.54326923076923,1864.5958111611033,1088.547686329395,461.54668374913035,461.54668374913035,0.33754710610739475,1174.5775240384614
2046,1.1514,-6.639901329037456,-64.54326923076923,1864.5958111611033,1088.547686329395,461.54668374913035,461.54668374913035,0.17065440000054305,18.860777243589745
2046,3.112,-6.639901329037456,-64.54326923076923,1864.5958111611033,1088.547686329395,461.54668374913035,461.54668374913035,0.02591741252941276,1.296875
2047,0.2367,-6.639901329037456,-64.54326923076923,1878.945707835307,1086.1672000440105,466.59086373822845,466.5908637382285,0.33567165996170434,1229.536858974359
2047,1.1514,-6.639901329037456,-64.54326923076923,1878.945707835307,1086.1672000440105,466.59086373822845,466.5908637382285,0.17215728492076524,20.16726762820513
2047,3.112,-6.639901329037456,-64.54326923076923,1878.945707835307,1086.1672000440105,466.59086373822845,466.5908637382285,0.027964505189241214,1.396834935897436
2048,0.2367,-6.639901329037456,-64.54326923076923,1867.905888647241,1085.0281442558046,460.48913131271456,460.48913131271456,0.3339580551971086,1201.9679487179487
2048,1.1514,-6.639901329037456,-64.54326923076923,1867.905888647241,1085.0281442558046,460.48913131271456,460.48913131271456,0.17146566426570048,20.341546474358974
2048,3.112,-6.639901329037456,-64.54326923076923,1867.905888647241,1085.0281442558046,460.48913131271456,460.48913131271456,0.030016728014553924,1.4451121794871793
2049,0.2367,-6.639901329037456,-64.54326923076923,1836.5733562271403,1081.312414486625,451.3262517489902,451.3262517489902,0.33238910140806105,1165.556891025641
2049,1.1514,-6.639901329037456,-64.54326923076923,1836.5733562271403,1081.312414486625,451.3262517489902,451.3262517489902,0.16825283832324783,19.52764423076923
2049,3.112,-6.639901329037456,-64.54326923076923,1836.5733562271403,1081.312414486625,451.3262517489902,451.3262517489902,0.028112617458070158,1.3774038461538463
2050,0.2367,-6.639901329037456,-64.54326923076923,1820.4702553364489,1078.4436063867295,447.1446428444472,447.1446428444472,0.33231296461367826,1146.1386217948718
2050,1.1514,-6.639901329037456,-64.54326923076923,1820.4702553364489,1078.4436063867295,447.1446428444472,447.1446428444472,0.1660313531243796,18.955328525641026
2050,3.112,-6.639901329037456,-64.54326923076923,1820.4702553364489,1078.4436063867295,447.1446428444472,447.1446428444472,0.027384818580553714,1.3561698717948718
2051,0.2367,-6.639901329037456,-64.54326923076923,1803.960870287278,1079.3772772330242,444.46604873062455,444.46604873062455,0.3350484068132236,1118.619391025641
