year,month,threshold,in_degree,out_degree,clustering,ffl
2030,1,1.0,7.454326923076923,7.454326923076923,0.26342486981605945,34.65865384615385
2030,1,1.14,6.139423076923077,6.139423076923077,0.24784455268713473,24.826923076923077
2030,1,1.5,3.918269230769231,3.918269230769231,0.19205293157228287,11.353365384615385
2030,2,1.0,5.7548076923076925,5.7548076923076925,0.23747069232298268,21.83653846153846
2030,2,1.14,4.675480769230769,4.675480769230769,0.21091769026520127,15.384615384615385
2030,2,1.5,2.920673076923077,2.920673076923077,0.1470049325937956,7.086538461538462
2030,3,1.0,7.793269230769231,7.793269230769231,0.2771185291936138,35.86057692307692
2030,3,1.14,6.355769230769231,6.355769230769231,0.26147799261830607,24.75
2030,3,1.5,3.9591346153846154,3.9591346153846154,0.19702337854213672,10.733173076923077
2030,4,1.0,6.278846153846154,6.278846153846154,0.24706200560077687,25.3125
2030,4,1.14,5.266826923076923,5.266826923076923,0.229376549899079,18.47596153846154
2030,4,1.5,3.6538461538461537,3.6538461538461537,0.175230603111487,9.463942307692308
2030,5,1.0,3.2524038461538463,3.2524038461538463,0.13987867662446,11.944711538461538
2030,5,1.14,2.579326923076923,2.579326923076923,0.11837281264392512,7.925480769230769
2030,5,1.5,1.59375,1.59375,0.07440953386053781,3.699519230769231
2030,6,1.0,0.9711538461538461,0.9711538461538461,0.03645154495636009,2.625
2030,6,1.14,0.7451923076923077,0.7451923076923077,0.02886435616922042,1.7331730769230769
2030,6,1.5,0.4182692307692308,0.4182692307692308,0.02213637057387057,0.6899038461538461
2030,7,1.0,0.36778846153846156,0.36778846153846156,0.018276228312286005,0.6947115384615384
2030,7,1.14,0.2620192307692308,0.2620192307692308,0.012548649267399266,0.4182692307692308
2030,7,1.5,0.10817307692307693,0.10817307692307693,0.001802884615384615,0.12259615384615384
2030,8,1.0,0.3293269230769231,0.3293269230769231,0.01586538461538461,0.5216346153846154
2030,8,1.14,0.22596153846153846,0.22596153846153846,0.014142628205128203,0.30528846153846156
2030,8,1.5,0.09134615384615384,0.09134615384615384,0.0,0.10817307692307693
2030,9,1.0,1.2475961538461537,1.2475961538461537,0.05391873450414174,2.8389423076923075
2030,9,1.14,0.9375,0.9375,0.04876713163972779,1.8125
2030,9,1.5,0.5336538461538461,0.5336538461538461,0.021963713369963368,0.7932692307692307
2030,10,1.0,4.997596153846154,4.997596153846154,0.16985007378791656,20.25
2030,10,1.14,3.956730769230769,3.956730769230769,0.14738016297602574,13.197115384615385
2030,10,1.5,2.4158653846153846,2.4158653846153846,0.09159310961849755,5.872596153846154
2030,11,1.0,7.538461538461538,7.538461538461538,0.26231063375252683,36.64903846153846
2030,11,1.14,6.103365384615385,6.103365384615385,0.23347757707413133,25.3125
2030,11,1.5,3.96875,3.96875,0.17770411617593906,11.713942307692308
2030,12,1.0,8.338942307692308,8.338942307692308,0.2851764773201479,41.61538461538461
2030,12,1.14,6.795673076923077,6.795673076923077,0.2657618726619867,28.853365384615383
2030,12,1.5,4.423076923076923,4.423076923076923,0.20928648733757865,13.870192307692308
2031,1,1.0,7.257211538461538,7.257211538461538,0.26659449391856527,33.71875
2031,1,1.14,5.9375,5.9375,0.23982671446088613,23.740384615384617
2031,1,1.5,3.75,3.75,0.17531813646838848,10.771634615384615
2031,2,1.0,5.771634615384615,5.771634615384615,0.23852763244493133,21.990384615384617
2031,2,1.14,4.704326923076923,4.704326923076923,0.20289252661050863,15.677884615384615
2031,2,1.5,2.920673076923077,2.920673076923077,0.14315566041632094,7.09375
2031,3,1.0,7.819711538461538,7.819711538461538,0.27703313929169654,36.15625
2031,3,1.14,6.394230769230769,6.394230769230769,0.25888593908998864,25.072115384615383
2031,3,1.5,4.0625,4.0625,0.20256017075600233,11.334134615384615
2031,4,1.0,6.274038461538462,6.274038461538462,0.2509597844643393,25.18028846153846
2031,4,1.14,5.206730769230769,5.206730769230769,0.23185718632961855,17.896634615384617
2031,4,1.5,3.59375,3.59375,0.16956442825880408,9.129807692307692
2031,5,1.0,3.608173076923077,3.608173076923077,0.15577731536899908,13.375
2031,5,1.14,2.8173076923076925,2.8173076923076925,0.1301643980611838,8.742788461538462
2031,5,1.5,1.7668269230769231,1.7668269230769231,0.08333326917708986,4.185096153846154
2031,6,1.0,1.0673076923076923,1.0673076923076923,0.042090566948233946,2.949519230769231
2031,6,1.14,0.8701923076923077,0.8701923076923077,0.03296433879720078,2.0841346153846154
2031,6,1.5,0.4879807692307692,0.4879807692307692,0.02433417277167277,0.8100961538461539
2031,7,1.0,0.39903846153846156,0.39903846153846156,0.01704646848877618,0.7283653846153846
2031,7,1.14,0.2932692307692308,0.2932692307692308,0.016218330280830282,0.46634615384615385
2031,7,1.5,0.13221153846153846,0.13221153846153846,0.004407051282051282,0.15865384615384615
2031,8,1.0,0.3798076923076923,0.3798076923076923,0.016362370268620266,0.6466346153846154
2031,8,1.14,0.27884615384615385,0.27884615384615385,0.012299679487179487,0.40625
2031,8,1.5,0.11057692307692307,0.11057692307692307,0.0,0.12740384615384615
2031,9,1.0,1.2764423076923077,1.2764423076923077,0.06051499383198522,2.8774038461538463
2031,9,1.14,0.9519230769230769,0.9519230769230769,0.04926364367470137,1.8245192307692308
2031,9,1.5,0.53125,0.53125,0.022375801282051282,0.7572115384615384
2031,10,1.0,5.091346153846154,5.091346153846154,0.16929417766028731,20.61298076923077
2031,10,1.14,4.014423076923077,4.014423076923077,0.14432772074691597,13.55048076923077
2031,10,1.5,2.4350961538461537,2.4350961538461537,0.09556029220904785,5.944711538461538
2031,11,1.0,7.5264423076923075,7.5264423076923075,0.2669758645718288,36.42067307692308
2031,11,1.14,6.069711538461538,6.069711538461538,0.23531754221683665,24.88701923076923
2031,11,1.5,3.923076923076923,3.923076923076923,0.17765638922545343,11.463942307692308
2031,12,1.0,8.259615384615385,8.259615384615385,0.2793033930312323,41.68990384615385
2031,12,1.14,6.742788461538462,6.742788461538462,0.260976386281894,28.891826923076923
2031,12,1.5,4.40625,4.40625,0.2032340451188552,13.992788461538462
2032,1,1.0,6.637019230769231,6.637019230769231,0.2503651140352988,28.651442307692307
2032,1,1.14,5.475961538461538,5.475961538461538,0.23066632449329852,20.783653846153847
2032,1,1.5,3.394230769230769,3.394230769230769,0.1520270209894567,9.158653846153847
2032,2,1.0,5.663461538461538,5.663461538461538,0.2364345660231886,21.295673076923077
2032,2,1.14,4.543269230769231,4.543269230769231,0.2009048591616653,14.786057692307692
2032,2,1.5,2.862980769230769,2.862980769230769,0.1379512978093725,6.875
2032,3,1.0,7.331730769230769,7.331730769230769,0.2702946193088155,32.68990384615385
2032,3,1.14,5.9639423076923075,5.9639423076923075,0.2520442604932034,22.314903846153847
2032,3,1.5,3.8052884615384617,3.8052884615384617,0.19002092042473678,10.21875
2032,4,1.0,6.408653846153846,6.408653846153846,0.2525447462115125,26.302884615384617
2032,4,1.14,5.3485576923076925,5.3485576923076925,0.23025871886604904,18.872596153846153
2032,4,1.5,3.5408653846153846,3.5408653846153846,0.16430697871802533,9.033653846153847
2032,5,1.0,3.512019230769231,3.512019230769231,0.1570122861034234,12.38701923076923
2032,5,1.14,2.7764423076923075,2.7764423076923075,0.1314102997345239,8.26201923076923
2032,5,1.5,1.7548076923076923,1.7548076923076923,0.0887776742043569,4.009615384615385
2032,6,1.0,1.0913461538461537,1.0913461538461537,0.048034199066624934,3.0048076923076925
2032,6,1.14,0.8846153846153846,0.8846153846153846,0.034344278184422414,2.1201923076923075
2032,6,1.5,0.5,0.5,0.023226686507936505,0.8221153846153846
2032,7,1.0,0.39663461538461536,0.39663461538461536,0.016870282495282492,0.6778846153846154
2032,7,1.14,0.2956730769230769,0.2956730769230769,0.016218330280830282,0.46634615384615385
2032,7,1.5,0.13221153846153846,0.13221153846153846,0.004407051282051282,0.15865384615384615
2032,8,1.0,0.3605769230769231,0.3605769230769231,0.016162049755799754,0.6105769230769231
2032,8,1.14,0.23076923076923078,0.23076923076923078,0.011858974358974357,0.3125
2032,8,1.5,0.0889423076923077,0.0889423076923077,0.0,0.10336538461538461
2032,9,1.0,1.15625,1.15625,0.058598956923334736,2.5264423076923075
2032,9,1.14,0.8509615384615384,0.8509615384615384,0.045429183530145065,1.5745192307692308
2032,9,1.5,0.4807692307692308,0.4807692307692308,0.017041552197802196,0.6682692307692307
2032,10,1.0,5.021634615384615,5.021634615384615,0.16838009319405262,19.846153846153847
2032,10,1.14,3.987980769230769,3.987980769230769,0.14428368768172325,13.228365384615385
2032,10,1.5,2.454326923076923,2.454326923076923,0.0961409045498077,6.016826923076923
2032,11,1.0,7.677884615384615,7.677884615384615,0.26862257729540073,38.11057692307692
2032,11,1.14,6.144230769230769,6.144230769230769,0.2356467497586019,25.471153846153847
2032,11,1.5,4.014423076923077,4.014423076923077,0.18138393655556823,12.007211538461538
2032,12,1.0,8.086538461538462,8.086538461538462,0.2782642316938668,40.07932692307692
2032,12,1.14,6.5625,6.5625,0.2537786596358366,27.67548076923077
2032,12,1.5,4.310096153846154,4.310096153846154,0.200084124945642,13.29326923076923
2033,1,1.0,6.829326923076923,6.829326923076923,0.25527274494586694,29.66346153846154
2033,1,1.14,5.653846153846154,5.653846153846154,0.23115604265650316,21.55528846153846
2033,1,1.5,3.5673076923076925,3.5673076923076925,0.17587081586335013,9.764423076923077
2033,2,1.0,5.610576923076923,5.610576923076923,0.23281911948405704,20.990384615384617
2033,2,1.14,4.480769230769231,4.480769230769231,0.2006529685154423,14.538461538461538
2033,2,1.5,2.8221153846153846,2.8221153846153846,0.13146764531734959,6.764423076923077
2033,3,1.0,7.324519230769231,7.324519230769231,0.27187681521964746,32.99519230769231
2033,3,1.14,5.862980769230769,5.862980769230769,0.24571640310988027,21.96875
2033,3,1.5,3.733173076923077,3.733173076923077,0.18522234674327956,9.860576923076923
2033,4,1.0,6.40625,6.40625,0.25404265594266096,26.348557692307693
2033,4,1.14,5.372596153846154,5.372596153846154,0.23124533180164297,19.048076923076923
2033,4,1.5,3.4615384615384617,3.4615384615384617,0.15714002753265405,8.61298076923077
2033,5,1.0,3.548076923076923,3.548076923076923,0.1594363691516939,12.646634615384615
2033,5,1.14,2.793269230769231,2.793269230769231,0.13061533649383647,8.360576923076923
2033,5,1.5,1.7331730769230769,1.7331730769230769,0.08724815849214887,3.894230769230769
2033,6,1.0,1.0697115384615385,1.0697115384615385,0.04386422045909423,2.8966346153846154
2033,6,1.14,0.8461538461538461,0.8461538461538461,0.033627871900284226,1.9903846153846154
2033,6,1.5,0.5024038461538461,0.5024038461538461,0.023796169108669107,0.8461538461538461
2033,7,1.0,0.3557692307692308,0.3557692307692308,0.0182339362026862,0.6009615384615384
2033,7,1.14,0.24519230769230768,0.24519230769230768,0.01067135989010989,0.36538461538461536
2033,7,1.5,0.1201923076923077,0.1201923076923077,0.004607371794871794,0.13701923076923078
2033,8,1.0,0.31971153846153844,0.31971153846153844,0.016191620879120877,0.5120192307692307
2033,8,1.14,0.22115384615384615,0.22115384615384615,0.009815705128205128,0.29086538461538464
2033,8,1.5,0.07932692307692307,0.07932692307692307,0.0,0.09134615384615384
2033,9,1.0,1.2908653846153846,1.2908653846153846,0.06064689540619449,2.84375
2033,9,1.14,0.9927884615384616,0.9927884615384616,0.05370467206404706,1.9038461538461537
2033,9,1.5,0.5480769230769231,0.5480769230769231,0.023969780219780214,0.8100961538461539
2033,10,1.0,5.355769230769231,5.355769230769231,0.18353370886516884,21.927884615384617
2033,10,1.14,4.278846153846154,4.278846153846154,0.1556958065695629,14.723557692307692
2033,10,1.5,2.6298076923076925,2.6298076923076925,0.10473981998550719,6.519230769230769
2033,11,1.0,7.872596153846154,7.872596153846154,0.2702881613914857,39.65144230769231
2033,11,1.14,6.319711538461538,6.319711538461538,0.24532367661120194,26.908653846153847
2033,11,1.5,4.086538461538462,4.086538461538462,0.18677727663625687,12.370192307692308
2033,12,1.0,8.108173076923077,8.108173076923077,0.28016170807782603,39.69230769230769
2033,12,1.14,6.572115384615385,6.572115384615385,0.2553473485180546,27.233173076923077
2033,12,1.5,4.2860576923076925,4.2860576923076925,0.19868799375207208,13.0625
2034,1,1.0,6.762019230769231,6.762019230769231,0.258553374645845,28.807692307692307
2034,1,1.14,5.5673076923076925,5.5673076923076925,0.2306464692370906,20.74278846153846
2034,1,1.5,3.548076923076923,3.548076923076923,0.17433696591745754,9.620192307692308
2034,2,1.0,5.8485576923076925,5.8485576923076925,0.24076080981063505,22.48076923076923
2034,2,1.14,4.740384615384615,4.740384615384615,0.20283802166678086,15.742788461538462
2034,2,1.5,2.923076923076923,2.923076923076923,0.13801166082452967,7.091346153846154
2034,3,1.0,7.180288461538462,7.180288461538462,0.2717759441536201,31.55048076923077
2034,3,1.14,5.759615384615385,5.759615384615385,0.24360942059248195,21.27403846153846
2034,3,1.5,3.7259615384615383,3.7259615384615383,0.18619016247646203,9.889423076923077
2034,4,1.0,6.555288461538462,6.555288461538462,0.2555868912733762,27.415865384615383
