year,month,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
2030,1,1.0,-6.639901329037456,-64.54326923076923,166.80689541446787,,7.4110576923076925,7.4110576923076925,0.2725250236903972,32.89663461538461
2030,1,1.14,-6.639901329037456,-64.54326923076923,166.80689541446787,,5.9423076923076925,5.9423076923076925,0.24607166659819424,22.447115384615383
2030,1,1.5,-6.639901329037456,-64.54326923076923,166.80689541446787,,3.8173076923076925,3.8173076923076925,0.1794989852252184,10.80048076923077
2030,2,1.0,-6.639901329037456,-64.54326923076923,128.60681564518242,,4.947115384615385,4.947115384615385,0.21789181068347147,17.014423076923077
2030,2,1.14,-6.639901329037456,-64.54326923076923,128.60681564518242,,3.980769230769231,3.980769230769231,0.1843981601929648,11.60576923076923
2030,2,1.5,-6.639901329037456,-64.54326923076923,128.60681564518242,,2.5024038461538463,2.5024038461538463,0.10706431989484873,5.53125
2030,3,1.0,-6.639901329037456,-64.54326923076923,170.03150361742928,,6.798076923076923,6.798076923076923,0.2745979565492622,29.182692307692307
2030,3,1.14,-6.639901329037456,-64.54326923076923,170.03150361742928,,5.471153846153846,5.471153846153846,0.2427374157749601,19.57451923076923
2030,3,1.5,-6.639901329037456,-64.54326923076923,170.03150361742928,,3.5264423076923075,3.5264423076923075,0.17164709423692218,9.064903846153847
2030,4,1.0,-6.639901329037456,-64.54326923076923,170.70611585673444,,6.09375,6.09375,0.2404700729208533,24.290865384615383
2030,4,1.14,-6.639901329037456,-64.54326923076923,170.70611585673444,,5.096153846153846,5.096153846153846,0.2277149911553876,17.627403846153847
2030,4,1.5,-6.639901329037456,-64.54326923076923,170.70611585673444,,3.3653846153846154,3.3653846153846154,0.15696532290632823,8.632211538461538
2030,5,1.0,-6.639901329037456,-64.54326923076923,121.851541680866,,3.487980769230769,3.487980769230769,0.15553204070657542,11.913461538461538
2030,5,1.14,-6.639901329037456,-64.54326923076923,121.851541680866,,2.8028846153846154,2.8028846153846154,0.143325912937325,8.247596153846153
2030,5,1.5,-6.639901329037456,-64.54326923076923,121.851541680866,,1.7836538461538463,1.7836538461538463,0.0845029836616375,4.137019230769231
2030,6,1.0,-6.639901329037456,-64.54326923076923,52.27669254827813,,1.0384615384615385,1.0384615384615385,0.040881602235682074,2.920673076923077
