node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,3.4166666666666665,1.75,0.2909632034632035,4.25
0,1.14,2.6666666666666665,1.5,0.27824074074074073,3.5
0,1.5,1.0833333333333333,1.0,0.13194444444444445,2.0833333333333335
1,1.0,2.9166666666666665,3.75,0.21530136530136532,13.833333333333334
1,1.14,2.25,3.4166666666666665,0.20458553791887124,11.166666666666666
1,1.5,1.0,2.0833333333333335,0.14087301587301587,4.5
2,1.0,2.3333333333333335,4.166666666666667,0.23881273047939713,14.916666666666666
2,1.14,2.1666666666666665,3.0833333333333335,0.21547619047619046,9.0
2,1.5,1.5,2.1666666666666665,0.1259920634920635,4.666666666666667
3,1.0,2.5,3.25,0.2594787157287157,10.416666666666666
3,1.14,1.8333333333333333,2.75,0.20932539682539683,7.75
3,1.5,1.4166666666666667,2.1666666666666665,0.12916666666666665,4.583333333333333
4,1.0,2.5,8.916666666666666,0.2651077853270835,45.416666666666664
4,1.14,2.1666666666666665,7.166666666666667,0.21448907845966667,29.25
4,1.5,1.5,4.583333333333333,0.14031084656084655,13.583333333333334
5,1.0,2.4166666666666665,8.833333333333334,0.28981259752509597,45.833333333333336
5,1.14,2.0833333333333335,7.5,0.23335879119716926,32.5
5,1.5,1.6666666666666667,4.25,0.24922839506172836,11.916666666666666
6,1.0,3.25,8.5,0.26984251896710715,50.5
6,1.14,3.0,6.75,0.27890653850331265,33.833333333333336
6,1.5,2.1666666666666665,5.083333333333333,0.23248180487258155,19.916666666666668
7,1.0,3.8333333333333335,6.583333333333333,0.26144866663407024,29.25
7,1.14,3.6666666666666665,5.583333333333333,0.24778337334307485,21.166666666666668
7,1.5,2.9166666666666665,3.5833333333333335,0.23789543789543788,9.666666666666666
8,1.0,5.0,5.0,0.24564855509127956,16.666666666666668
8,1.14,4.666666666666667,3.9166666666666665,0.22914562289562287,10.333333333333334
8,1.5,3.9166666666666665,2.8333333333333335,0.20110329485329484,6.25
9,1.0,5.916666666666667,3.0,0.2469771685715958,8.833333333333334
9,1.14,5.333333333333333,1.9166666666666667,0.25831679894179893,4.5
9,1.5,4.416666666666667,1.3333333333333333,0.23400974025974022,2.3333333333333335
10,1.0,6.916666666666667,5.75,0.17089820217335697,26.166666666666668
10,1.14,6.333333333333333,4.833333333333333,0.15283841695073577,18.666666666666668
10,1.5,4.5,2.9166666666666665,0.13056790023701784,7.583333333333333
11,1.0,6.5,6.333333333333333,0.17304520930588627,26.916666666666668
11,1.14,5.166666666666667,4.5,0.19225624080696543,14.666666666666666
11,1.5,3.5,3.25,0.12997557997557996,7.75
12,1.0,6.333333333333333,3.3333333333333335,0.24644791354697015,9.333333333333334
12,1.14,5.583333333333333,2.5833333333333335,0.2208810797046091,5.833333333333333
12,1.5,2.9166666666666665,1.4166666666666667,0.1359126984126984,2.4166666666666665
13,1.0,6.083333333333333,4.833333333333333,0.2614263996930911,18.0
13,1.14,4.75,3.5833333333333335,0.20202135827135825,10.833333333333334
13,1.5,3.4166666666666665,2.4166666666666665,0.16746031746031745,5.083333333333333
14,1.0,4.5,5.5,0.31463568737487113,23.666666666666668
14,1.14,4.083333333333333,4.0,0.27283470074557464,13.333333333333334
14,1.5,3.1666666666666665,2.5833333333333335,0.24287518037518038,6.416666666666667
15,1.0,4.0,9.666666666666666,0.2688072307589832,45.583333333333336
15,1.14,3.3333333333333335,8.166666666666666,0.2370447007856998,34.0
15,1.5,2.5,5.833333333333333,0.20391929873061945,18.916666666666668
16,1.0,3.25,8.333333333333334,0.2928178959817401,32.166666666666664
16,1.14,2.9166666666666665,7.083333333333333,0.30158492694465505,25.25
16,1.5,2.0,5.166666666666667,0.255715907956474,13.916666666666666
17,1.0,2.0833333333333335,13.416666666666666,0.18718515859197063,110.83333333333333
17,1.14,1.9166666666666667,11.5,0.17562201129930088,81.08333333333333
17,1.5,1.6666666666666667,8.583333333333334,0.1654598898409471,48.833333333333336
18,1.0,3.0833333333333335,12.666666666666666,0.17755680119070213,87.25
18,1.14,2.5833333333333335,11.166666666666666,0.1670357806125482,69.41666666666667
18,1.5,2.0833333333333335,7.5,0.1826444059619202,36.333333333333336
19,1.0,4.583333333333333,10.416666666666666,0.19065274381501873,58.333333333333336
19,1.14,4.25,8.75,0.18688093804773373,41.416666666666664
19,1.5,3.6666666666666665,5.916666666666667,0.1854824496491163,21.5
20,1.0,6.416666666666667,7.75,0.21121485929599962,34.666666666666664
20,1.14,5.75,6.083333333333333,0.21323778073778074,23.166666666666668
20,1.5,4.833333333333333,3.8333333333333335,0.19923163709928415,10.666666666666666
21,1.0,8.5,2.5,0.24248529011956121,5.75
21,1.14,7.25,2.0,0.22976950881362646,3.9166666666666665
21,1.5,5.833333333333333,1.5,0.22388953638953638,2.4166666666666665
22,1.0,10.0,1.6666666666666667,0.211335334845537,3.4166666666666665
22,1.14,8.666666666666666,1.5,0.208523053027697,2.8333333333333335
22,1.5,6.083333333333333,0.9166666666666666,0.22878510378510375,1.25
23,1.0,10.083333333333334,5.75,0.17134473341005618,23.583333333333332
23,1.14,8.0,4.916666666666667,0.1613247588137651,17.25
23,1.5,4.583333333333333,2.5833333333333335,0.21293378462496107,6.416666666666667
24,1.0,8.666666666666666,6.583333333333333,0.17834515973270312,29.75
24,1.14,6.666666666666667,5.25,0.1677360854372145,18.75
24,1.5,4.083333333333333,3.5833333333333335,0.13532167264639902,9.666666666666666
25,1.0,8.0,6.5,0.1842574805188291,29.416666666666668
25,1.14,6.5,5.416666666666667,0.17739713954906258,21.166666666666668
25,1.5,3.6666666666666665,3.4166666666666665,0.14150565197076823,8.833333333333334
26,1.0,8.166666666666666,7.166666666666667,0.2236570588196686,35.333333333333336
26,1.14,6.333333333333333,5.5,0.16925922893453657,22.666666666666668
26,1.5,3.6666666666666665,3.4166666666666665,0.12990338909456553,9.333333333333334
27,1.0,8.75,7.083333333333333,0.22135671359270093,35.416666666666664
27,1.14,6.666666666666667,5.833333333333333,0.19154973335350056,24.916666666666668
27,1.5,3.9166666666666665,3.5,0.1468031997120047,10.583333333333334
28,1.0,7.5,6.416666666666667,0.34849428586287773,28.583333333333332
28,1.14,6.5,5.333333333333333,0.29943215383718697,20.5
28,1.5,4.833333333333333,3.3333333333333335,0.23351025284987548,8.833333333333334
29,1.0,5.166666666666667,7.333333333333333,0.31530687683288644,26.083333333333332
29,1.14,4.666666666666667,6.333333333333333,0.3152060274941631,21.166666666666668
29,1.5,3.8333333333333335,4.0,0.2809613997113997,8.5
30,1.0,3.5,0.4166666666666667,0.37013888888888885,0.4166666666666667
30,1.14,2.6666666666666665,0.25,0.2677579365079365,0.25
30,1.5,1.4166666666666667,0.08333333333333333,0.1763888888888889,0.08333333333333333
31,1.0,1.75,2.0,0.16618994420012292,7.333333333333333
31,1.14,1.5,1.75,0.1648969247806457,5.666666666666667
31,1.5,1.0833333333333333,1.1666666666666667,0.14404761904761904,2.8333333333333335
32,1.0,3.0833333333333335,9.25,0.20274140434922927,75.91666666666667
32,1.14,2.9166666666666665,8.166666666666666,0.19069144276961614,58.583333333333336
32,1.5,2.3333333333333335,5.583333333333333,0.16919576613679568,29.166666666666668
33,1.0,3.5,16.5,0.1962928630598826,142.83333333333334
33,1.14,2.8333333333333335,13.25,0.20185568073018623,104.08333333333333
33,1.5,2.25,9.416666666666666,0.14817212570871305,56.833333333333336
34,1.0,4.916666666666667,13.833333333333334,0.18064720889868346,100.0
34,1.14,4.666666666666667,11.5,0.1818843210260553,74.16666666666667
34,1.5,3.75,8.166666666666666,0.14920228738988128,40.75
35,1.0,7.666666666666667,10.5,0.18929208421942323,64.16666666666667
35,1.14,6.833333333333333,8.25,0.19381750171223855,41.333333333333336
35,1.5,5.666666666666667,5.5,0.16170206761202474,19.333333333333332
36,1.0,10.75,2.4166666666666665,0.21666997790186193,6.333333333333333
36,1.14,9.416666666666666,1.6666666666666667,0.2142888184675437,3.4166666666666665
36,1.5,7.0,1.1666666666666667,0.19927832244008714,1.9166666666666667
37,1.0,11.916666666666666,3.1666666666666665,0.23629019882732807,9.75
37,1.14,10.583333333333334,2.5833333333333335,0.1852490751978508,6.916666666666667
37,1.5,7.666666666666667,1.5833333333333333,0.17205786129934733,3.0
38,1.0,11.916666666666666,4.75,0.1871306749128472,17.666666666666668
38,1.14,10.5,3.75,0.16280679170546422,11.75
38,1.5,7.0,2.0,0.15240946918578493,4.416666666666667
39,1.0,11.166666666666666,4.833333333333333,0.1941929275843699,18.5
39,1.14,9.583333333333334,3.6666666666666665,0.1824972650407863,11.583333333333334
39,1.5,4.75,2.3333333333333335,0.16058592357934462,5.583333333333333
40,1.0,10.416666666666666,5.833333333333333,0.19178125901313417,24.416666666666668
40,1.14,7.75,4.583333333333333,0.18270862062659135,16.166666666666668
40,1.5,4.0,3.1666666666666665,0.15001488445578345,8.416666666666666
41,1.0,8.75,7.333333333333333,0.18465326966407894,34.583333333333336
41,1.14,6.5,5.916666666666667,0.17275408147007823,23.583333333333332
41,1.5,3.6666666666666665,3.6666666666666665,0.14830808381504976,10.666666666666666
42,1.0,7.916666666666667,8.416666666666666,0.18447635294934547,41.833333333333336
42,1.14,5.666666666666667,6.75,0.17589671386111042,28.416666666666668
42,1.5,3.25,3.8333333333333335,0.12872050430189963,10.916666666666666
43,1.0,7.833333333333333,8.083333333333334,0.2059230658313038,38.0
43,1.14,6.0,6.416666666666667,0.17382657982408464,25.833333333333332
43,1.5,3.3333333333333335,3.75,0.1255637306993896,9.916666666666666
44,1.0,8.0,9.083333333333334,0.21851475888362645,45.0
44,1.14,6.166666666666667,7.083333333333333,0.19489360559890742,28.916666666666668
44,1.5,3.25,4.416666666666667,0.13252542647196733,12.666666666666666
45,1.0,8.5,8.333333333333334,0.2586172662466019,39.583333333333336
45,1.14,6.666666666666667,6.833333333333333,0.20187783231993248,26.166666666666668
45,1.5,3.6666666666666665,3.9166666666666665,0.1348089843132804,11.0
46,1.0,7.5,4.833333333333333,0.3733517060245732,15.833333333333334
46,1.14,6.25,4.083333333333333,0.3077237577237577,10.5
46,1.5,4.416666666666667,2.75,0.2448623136123136,5.416666666666667
47,1.0,5.0,1.5,0.4122895622895623,2.1666666666666665
47,1.14,4.5,1.1666666666666667,0.3560515873015873,1.5
47,1.5,3.0833333333333335,0.5,0.3281746031746032,0.5
48,1.0,2.0833333333333335,0.0,0.208234126984127,0.0
48,1.14,1.6666666666666667,0.0,0.11488095238095238,0.0
48,1.5,0.5,0.0,0.08333333333333333,0.0
49,1.0,2.3333333333333335,2.75,0.27294634377967714,10.666666666666666
49,1.14,2.1666666666666665,2.1666666666666665,0.3028759820426487,7.416666666666667
49,1.5,1.8333333333333333,1.8333333333333333,0.30763888888888885,5.333333333333333
50,1.0,3.75,6.166666666666667,0.2548455710478414,35.333333333333336
50,1.14,3.5833333333333335,5.416666666666667,0.2567776501438782,27.833333333333332
50,1.5,3.0,4.0,0.2447738603988604,15.166666666666666
