node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,7,3,0.5714285714285714,6
1,1.0,8,5,0.42727272727272725,15
2,1.0,5,5,0.375,14
3,1.0,4,3,0.3,6
4,1.0,2,8,0.2857142857142857,30
5,1.0,2,8,0.35714285714285715,30
6,1.0,7,17,0.4052863436123348,114
7,1.0,7,11,0.42857142857142855,45
8,1.0,9,6,0.47435897435897434,19
9,1.0,13,4,0.43333333333333335,10
10,1.0,15,8,0.3119047619047619,27
11,1.0,15,7,0.2894736842105263,20
12,1.0,9,3,0.36666666666666664,5
13,1.0,6,4,0.21428571428571427,9
14,1.0,4,5,0.38095238095238093,15
15,1.0,4,9,0.23636363636363636,26
16,1.0,3,5,0.3333333333333333,9
17,1.0,6,33,0.2708018154311649,289
18,1.0,8,29,0.26981450252951095,203
19,1.0,10,14,0.3869565217391304,70
20,1.0,11,7,0.44583333333333336,17
21,1.0,13,1,0.45604395604395603,1
22,1.0,19,2,0.3888888888888889,3
23,1.0,20,7,0.3466666666666667,25
24,1.0,18,9,0.31833333333333336,31
25,1.0,17,7,0.3246753246753247,22
26,1.0,12,7,0.28308823529411764,19
27,1.0,8,6,0.19696969696969696,15
28,1.0,8,5,0.23636363636363636,10
29,1.0,6,5,0.2777777777777778,6
30,1.0,3,0,0.5,0
31,1.0,4,2,0.7,4
32,1.0,9,26,0.3148854961832061,235
33,1.0,8,44,0.20540098199672668,397
34,1.0,11,27,0.28139904610492844,204
35,1.0,15,19,0.31149193548387094,81
36,1.0,19,2,0.4119047619047619,3
37,1.0,22,3,0.4051383399209486,6
38,1.0,23,3,0.4076086956521739,6
39,1.0,24,3,0.39666666666666667,6
40,1.0,22,7,0.35185185185185186,23
41,1.0,22,7,0.33048433048433046,22
42,1.0,19,6,0.33992094861660077,17
43,1.0,17,5,0.3447368421052632,12
44,1.0,10,5,0.28846153846153844,9
45,1.0,5,3,0.3,4
46,1.0,9,2,0.2777777777777778,2
47,1.0,5,0,0.45,0
48,1.0,3,0,0.5,0
49,1.0,6,4,0.5925925925925926,11
50,1.0,6,14,0.40131578947368424,87
51,1.0,9,36,0.25083240843507215,340
52,1.0,11,39,0.21073646850044367,304
53,1.0,16,17,0.34516129032258064,76
54,1.0,20,12,0.3701149425287356,43
55,1.0,21,6,0.41333333333333333,17
56,1.0,23,4,0.4116666666666667,10
57,1.0,23,6,0.3646723646723647,16
58,1.0,23,7,0.32936507936507936,25
59,1.0,22,7,0.3176638176638177,23
60,1.0,17,6,0.30238095238095236,18
61,1.0,14,6,0.2973856209150327,18
62,1.0,12,4,0.3516483516483517,8
63,1.0,9,2,0.3472222222222222,3
64,1.0,5,2,0.35,3
65,1.0,3,0,0.5,0
66,1.0,4,0,0.4166666666666667,0
67,1.0,4,29,0.3841991341991342,323
68,1.0,6,30,0.34615384615384615,315
69,1.0,9,32,0.2780784844384303,263
70,1.0,14,18,0.35517241379310344,95
71,1.0,19,9,0.38769230769230767,41
72,1.0,21,11,0.3264367816091954,48
73,1.0,20,11,0.31527093596059114,41
74,1.0,16,3,0.44485294117647056,6
75,1.0,15,8,0.2976190476190476,30
76,1.0,14,8,0.2710526315789474,30
77,1.0,10,9,0.2426470588235294,38
78,1.0,10,7,0.24761904761904763,24
79,1.0,8,7,0.23717948717948717,23
80,1.0,6,4,0.26785714285714285,9
81,1.0,5,4,0.19047619047619047,8
82,1.0,4,3,0.05,5
83,1.0,3,1,0.0,1
84,1.0,0,0,0.0,0
85,1.0,5,52,0.24544226873733963,678
86,1.0,7,47,0.2517032551097653,552
87,1.0,10,23,0.35129310344827586,165
88,1.0,18,13,0.35714285714285715,74
89,1.0,17,12,0.3575498575498576,59
90,1.0,15,11,0.302536231884058,49
91,1.0,15,9,0.3008658008658009,29
92,1.0,11,2,0.39090909090909093,3
93,1.0,8,9,0.24285714285714285,39
94,1.0,8,12,0.2222222222222222,57
95,1.0,8,10,0.25,43
96,1.0,8,9,0.2571428571428571,35
97,1.0,8,7,0.28205128205128205,24
98,1.0,8,7,0.23076923076923078,24
99,1.0,7,6,0.18181818181818182,17
100,1.0,3,4,0.2,8
101,1.0,3,3,0.0,5
102,1.0,2,1,0.0,1
103,1.0,7,35,0.31507731958762886,372
104,1.0,14,7,0.4502923976608187,28
105,1.0,15,12,0.36833333333333335,55
106,1.0,15,4,0.4117647058823529,10
107,1.0,14,10,0.2510822510822511,40
108,1.0,9,5,0.2727272727272727,12
109,1.0,6,3,0.30952380952380953,6
110,1.0,7,11,0.23333333333333334,54
111,1.0,9,11,0.2222222222222222,50
112,1.0,6,11,0.3,52
113,1.0,8,7,0.32051282051282054,24
114,1.0,10,8,0.25416666666666665,32
115,1.0,10,9,0.22058823529411764,38
116,1.0,6,9,0.24358974358974358,37
117,1.0,5,9,0.24242424242424243,37
118,1.0,4,6,0.21428571428571427,17
119,1.0,3,3,0.25,6
120,1.0,5,53,0.20396877033181524,615
121,1.0,8,36,0.2852975495915986,380
122,1.0,10,33,0.2448107448107448,259
123,1.0,14,19,0.2731182795698925,100
124,1.0,15,4,0.3639705882352941,7
125,1.0,11,1,0.3409090909090909,1
126,1.0,8,9,0.2,31
127,1.0,4,3,0.35,6
128,1.0,5,11,0.24725274725274726,55
129,1.0,6,11,0.2761904761904762,55
130,1.0,8,9,0.29523809523809524,39
131,1.0,8,11,0.28308823529411764,54
132,1.0,10,12,0.24210526315789474,64
133,1.0,11,14,0.22727272727272727,82
134,1.0,9,14,0.24047619047619048,84
135,1.0,8,15,0.2357142857142857,89
136,1.0,7,13,0.25163398692810457,69
137,1.0,5,9,0.29545454545454547,40
138,1.0,5,7,0.2777777777777778,23
139,1.0,4,2,0.3333333333333333,3
140,1.0,4,18,0.4021164021164021,152
141,1.0,7,22,0.3538681948424069,189
142,1.0,10,14,0.3484848484848485,76
143,1.0,13,11,0.3203463203463203,46
144,1.0,12,11,0.23333333333333334,39
145,1.0,12,10,0.19210526315789472,28
146,1.0,8,4,0.28888888888888886,6
147,1.0,6,0,0.36666666666666664,0
148,1.0,7,6,0.2,20
149,1.0,7,11,0.24369747899159663,53
150,1.0,7,12,0.2610294117647059,60
151,1.0,8,12,0.2581699346405229,60
152,1.0,9,10,0.2867647058823529,46
153,1.0,12,11,0.24285714285714285,53
154,1.0,10,12,0.2631578947368421,62
155,1.0,9,14,0.25952380952380955,79
156,1.0,7,15,0.26052631578947366,78
157,1.0,7,14,0.2631578947368421,66
158,1.0,8,12,0.2565789473684211,49
159,1.0,8,8,0.2808988764044944,29
160,1.0,5,4,0.375,10
161,1.0,1,9,0.39285714285714285,39
162,1.0,2,11,0.35454545454545455,54
163,1.0,7,32,0.20676691729323307,253
164,1.0,12,21,0.23060344827586207,126
165,1.0,9,9,0.275,34
166,1.0,4,10,0.26515151515151514,36
167,1.0,9,7,0.24175824175824176,23
168,1.0,10,8,0.19166666666666668,25
169,1.0,7,5,0.25555555555555554,10
170,1.0,6,6,0.26666666666666666,20
171,1.0,6,9,0.21153846153846154,36
172,1.0,6,14,0.22697368421052633,73
173,1.0,7,12,0.26838235294117646,60
174,1.0,7,11,0.2833333333333333,50
175,1.0,8,8,0.32967032967032966,30
176,1.0,11,10,0.2631578947368421,47
177,1.0,11,11,0.25526315789473686,49
178,1.0,10,12,0.2657894736842105,58
179,1.0,11,13,0.24458874458874458,59
180,1.0,11,12,0.24047619047619048,43
181,1.0,9,9,0.2916666666666667,28
182,1.0,9,8,0.2523809523809524,17
183,1.0,7,2,0.47619047619047616,2
184,1.0,3,9,0.32222222222222224,36
185,1.0,5,5,0.39285714285714285,14
186,1.0,9,13,0.2275132275132275,60
187,1.0,5,9,0.3106060606060606,36
188,1.0,5,10,0.25,41
189,1.0,4,8,0.28888888888888886,27
190,1.0,6,6,0.26666666666666666,19
191,1.0,6,8,0.2196969696969697,26
192,1.0,8,5,0.2,11
193,1.0,5,1,0.3333333333333333,1
194,1.0,6,8,0.17424242424242425,25
195,1.0,5,13,0.225,61
196,1.0,6,10,0.3021978021978022,45
197,1.0,7,10,0.2904761904761905,43
198,1.0,10,7,0.29523809523809524,24
199,1.0,11,9,0.25163398692810457,36
200,1.0,12,6,0.2916666666666667,19
201,1.0,13,9,0.2578947368421053,36
202,1.0,12,9,0.28362573099415206,33
203,1.0,11,8,0.3088235294117647,22
204,1.0,11,7,0.3125,15
205,1.0,10,5,0.3333333333333333,7
206,1.0,0,0,0.0,0
207,1.0,3,3,0.5,7
208,1.0,4,4,0.35714285714285715,10
209,1.0,8,1,0.30952380952380953,1
210,1.0,3,7,0.23214285714285715,20
211,1.0,3,7,0.2857142857142857,25
212,1.0,4,7,0.2222222222222222,23
213,1.0,4,6,0.23214285714285715,18
214,1.0,6,7,0.22727272727272727,21
215,1.0,6,5,0.2777777777777778,11
216,1.0,7,7,0.18181818181818182,17
217,1.0,6,2,0.3,2
218,1.0,4,0,0.3333333333333333,0
219,1.0,4,3,0.35,6
220,1.0,6,8,0.25757575757575757,28
221,1.0,7,10,0.2714285714285714,41
222,1.0,10,8,0.26666666666666666,29
223,1.0,11,7,0.26666666666666666,24
224,1.0,13,7,0.24183006535947713,24
225,1.0,12,9,0.22807017543859648,35
226,1.0,12,9,0.23684210526315788,27
227,1.0,14,6,0.3006535947712418,14
228,1.0,13,4,0.3333333333333333,6
229,1.0,11,2,0.41818181818181815,2
230,1.0,8,0,0.42857142857142855,0
231,1.0,0,0,0.0,0
232,1.0,0,0,0.0,0
233,1.0,1,0,0.0,0
234,1.0,1,6,0.15,13
235,1.0,2,4,0.25,9
236,1.0,3,5,0.23333333333333334,13
237,1.0,4,7,0.2777777777777778,24
238,1.0,5,9,0.21212121212121213,29
239,1.0,4,3,0.4,5
240,1.0,4,4,0.13333333333333333,6
241,1.0,2,0,0.0,0
242,1.0,4,4,0.2,9
243,1.0,3,7,0.26785714285714285,23
244,1.0,6,4,0.19642857142857142,9
245,1.0,7,8,0.22435897435897437,28
246,1.0,8,10,0.19583333333333333,30
247,1.0,10,7,0.24285714285714285,19
248,1.0,9,8,0.21904761904761905,25
249,1.0,9,9,0.225,36
250,1.0,11,6,0.2523809523809524,16
251,1.0,12,6,0.26666666666666666,11
252,1.0,12,2,0.3712121212121212,2
253,1.0,10,1,0.41818181818181815,0
254,1.0,11,1,0.38636363636363635,0
255,1.0,7,0,0.47619047619047616,0
256,1.0,0,0,0.0,0
257,1.0,0,0,0.0,0
258,1.0,0,0,0.0,0
