node_id,lat,lon,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,-6.12565445026178,-78.75,1.0,104.76403494955345,39.56989894868447,3,4,0.45,11
1,-5.183246073298429,-78.75,1.0,122.37892180140231,71.46329663310746,4,6,0.37037037037037035,23
2,-4.2408376963350785,-78.75,1.0,152.24050582785438,58.947987195994095,4,6,0.46296296296296297,24
3,-3.298429319371728,-78.75,1.0,159.24031092854617,46.79468194073937,5,6,0.45454545454545453,24
4,-2.356020942408377,-78.75,1.0,218.5676793795686,84.76235643000109,4,16,0.3466666666666667,108
5,-1.4136125654450262,-78.75,1.0,265.01571346980955,82.00016536720796,4,15,0.39849624060150374,102
6,-8.952879581151834,-77.5,1.0,127.31121504151668,72.19349188248889,3,11,0.36153846153846153,51
7,-8.010471204188482,-77.5,1.0,122.4353435934002,67.29621762503149,4,11,0.3116883116883117,46
8,-7.0680628272251305,-77.5,1.0,121.01933274747097,57.24858436951538,6,6,0.32222222222222224,15
9,-6.12565445026178,-77.5,1.0,120.99729650223794,37.18219546071961,5,3,0.4,7
10,-5.183246073298429,-77.5,1.0,151.7324437711774,82.25398442806109,6,6,0.2840909090909091,23
11,-4.2408376963350785,-77.5,1.0,173.29691840781373,101.3891623859876,5,10,0.3092105263157895,49
12,-3.298429319371728,-77.5,1.0,192.67382393219694,64.23744266265425,7,6,0.44339622641509435,22
13,-2.356020942408377,-77.5,1.0,232.78663152207642,68.88965197082317,6,10,0.4425287356321839,56
14,-1.4136125654450262,-77.5,1.0,269.9854985490689,53.4133428763808,5,10,0.48,58
15,-0.4712041884816754,-77.5,1.0,265.65460327539057,58.55954149804882,5,12,0.36764705882352944,68
16,0.4712041884816754,-77.5,1.0,237.87596895129118,63.91590678260462,3,8,0.45588235294117646,34
17,-10.837696335078537,-76.25,1.0,105.3895585002061,56.70599087230316,1,9,0.3392857142857143,36
18,-9.895287958115185,-76.25,1.0,131.0546463891131,56.690377504527824,2,12,0.3484848484848485,63
19,-8.952879581151834,-76.25,1.0,194.8183246770256,43.32713482522184,4,9,0.38181818181818183,36
20,-8.010471204188482,-76.25,1.0,176.61802574768367,78.61869886918612,6,11,0.2571428571428571,40
21,-7.0680628272251305,-76.25,1.0,155.46072819246686,65.9029745180701,8,3,0.4166666666666667,5
22,-6.12565445026178,-76.25,1.0,149.1484416780575,56.121815466136866,9,3,0.3068181818181818,7
23,-5.183246073298429,-76.25,1.0,163.29839216642026,104.15426139471003,7,7,0.25,26
24,-4.2408376963350785,-76.25,1.0,179.09856069633648,112.14081402232244,10,11,0.28273809523809523,59
25,-3.298429319371728,-76.25,1.0,199.33251618736452,111.73930746200524,12,12,0.2916666666666667,71
26,-2.356020942408377,-76.25,1.0,218.24824044303656,110.44294372900097,11,11,0.3422459893048128,65
27,-1.4136125654450262,-76.25,1.0,244.8908529446657,110.14366142027365,10,15,0.3313253012048193,100
28,-0.4712041884816754,-76.25,1.0,264.5511771038459,98.16348023517675,11,13,0.34140969162995594,83
29,0.4712041884816754,-76.25,1.0,290.5823288292236,88.43420910274448,7,11,0.33613445378151263,48
30,1.4136125654450262,-76.25,1.0,200.9427664418837,11.208593762088043,3,0,0.6666666666666666,0
31,-13.664921465968591,-75.0,1.0,52.54335302147712,51.45060724128277,2,3,0.0,6
32,-12.72251308900524,-75.0,1.0,82.2915219117023,49.60670001452629,2,8,0.24074074074074073,29
33,-11.780104712041888,-75.0,1.0,117.05346525090563,49.36695546669534,2,8,0.375,31
34,-10.837696335078537,-75.0,1.0,217.99834730984398,49.62437310656903,4,9,0.2818181818181818,36
35,-9.895287958115185,-75.0,1.0,192.81153377269368,74.80563118967704,8,10,0.25833333333333336,41
36,-8.952879581151834,-75.0,1.0,135.5728249734309,51.70607035107917,12,3,0.24358974358974358,6
37,-8.010471204188482,-75.0,1.0,120.57748321322829,80.82442067776545,13,4,0.28365384615384615,11
38,-7.0680628272251305,-75.0,1.0,126.67382369068054,105.03937960910645,12,6,0.211864406779661,20
39,-6.12565445026178,-75.0,1.0,155.67085662135216,103.2129702342011,6,9,0.23026315789473684,40
40,-5.183246073298429,-75.0,1.0,196.16950386736485,105.81830893429192,5,14,0.30970149253731344,85
41,-4.2408376963350785,-75.0,1.0,228.49084978327724,107.27032966315137,8,18,0.2893772893772894,133
42,-3.298429319371728,-75.0,1.0,252.6919036518505,106.66537241219261,9,18,0.30303030303030304,136
43,-2.356020942408377,-75.0,1.0,268.5246300981192,104.91298895412959,10,22,0.27546296296296297,185
44,-1.4136125654450262,-75.0,1.0,284.00293297026826,104.46696230914645,10,23,0.27813852813852813,196
45,-0.4712041884816754,-75.0,1.0,277.20038221749166,103.16272038912389,12,17,0.30028735632183906,126
46,0.4712041884816754,-75.0,1.0,235.69025539576234,107.17124871753133,10,8,0.40336134453781514,35
47,1.4136125654450262,-75.0,1.0,199.70190897257,40.376585755247426,6,2,0.6,3
48,2.356020942408377,-75.0,1.0,162.8844790787928,7.378144997242851,1,0,0.0,0
49,-14.607329842931941,-73.75,1.0,72.94210537615078,61.6743885759206,5,5,0.5357142857142857,15
50,-13.664921465968591,-73.75,1.0,96.1965764872517,49.206417995721566,6,6,0.5111111111111111,21
51,-12.72251308900524,-73.75,1.0,237.0401267903557,71.66652735157038,9,11,0.3006535947712418,55
52,-11.780104712041888,-73.75,1.0,225.0469265222203,80.42827158849833,11,17,0.20923076923076922,90
53,-10.837696335078537,-73.75,1.0,152.3774456740836,87.88370423471547,14,5,0.3125,17
54,-9.895287958115185,-73.75,1.0,135.31655826077667,98.8974095190848,14,7,0.30177514792899407,28
55,-8.952879581151834,-73.75,1.0,135.2801377420692,98.62504180108061,12,8,0.23509933774834438,34
56,-8.010471204188482,-73.75,1.0,143.9315369984302,92.02423202824906,9,8,0.23300970873786409,32
57,-7.0680628272251305,-73.75,1.0,159.37434054919743,103.7739156116527,5,9,0.2890625,39
58,-6.12565445026178,-73.75,1.0,191.2368323872389,106.8885792552371,6,12,0.3008474576271186,66
59,-5.183246073298429,-73.75,1.0,214.1397577005721,99.42578360277034,7,13,0.3211920529801324,80
60,-4.2408376963350785,-73.75,1.0,237.03171376879894,104.40027767814574,8,17,0.31274900398406374,120
61,-3.298429319371728,-73.75,1.0,260.54932800878277,106.37715879484801,9,17,0.32116788321167883,122
62,-2.356020942408377,-73.75,1.0,270.7872243449836,104.6350721609435,10,18,0.3126934984520124,135
63,-1.4136125654450262,-73.75,1.0,284.6562488107973,91.53229724661145,10,15,0.34860557768924305,107
64,-0.4712041884816754,-73.75,1.0,283.8134888541971,107.09393074715678,11,20,0.28465346534653463,158
