node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,0,0,0.0,0
1,1.0,1,2,0.0,3
2,1.0,1,2,0.0,3
3,1.0,1,2,0.0,3
4,1.0,1,8,0.2619047619047619,26
5,1.0,2,7,0.2619047619047619,20
6,1.0,1,2,0.0,3
7,1.0,2,2,0.0,2
8,1.0,1,0,0.0,0
9,1.0,0,0,0.0,0
10,1.0,2,2,0.0,3
11,1.0,2,3,0.16666666666666666,6
12,1.0,3,2,0.16666666666666666,3
13,1.0,3,3,0.4166666666666667,6
14,1.0,3,3,0.5,6
15,1.0,3,6,0.325,21
16,1.0,2,6,0.2857142857142857,17
17,1.0,0,0,0.0,0
18,1.0,0,1,0.0,1
19,1.0,2,2,0.0,3
20,1.0,2,3,0.0,5
21,1.0,2,1,0.0,1
22,1.0,1,1,0.0,1
23,1.0,4,2,0.16666666666666666,3
24,1.0,3,8,0.22857142857142856,28
25,1.0,5,10,0.22077922077922077,47
26,1.0,7,6,0.2777777777777778,22
27,1.0,7,6,0.2777777777777778,22
28,1.0,7,6,0.33962264150943394,23
29,1.0,4,10,0.3076923076923077,48
30,1.0,1,0,0.0,0
31,1.0,0,0,0.0,0
32,1.0,0,0,0.0,0
33,1.0,1,4,0.5,9
34,1.0,2,4,0.25,7
35,1.0,4,3,0.25,4
36,1.0,4,0,0.3333333333333333,0
37,1.0,3,1,0.0,1
38,1.0,1,2,0.0,3
39,1.0,2,2,0.5,3
40,1.0,4,6,0.16071428571428573,15
41,1.0,4,13,0.25961538461538464,62
42,1.0,6,14,0.2814569536423841,82
43,1.0,6,15,0.28869047619047616,94
44,1.0,6,15,0.2916666666666667,96
45,1.0,7,13,0.29,76
46,1.0,6,10,0.3258426966292135,47
47,1.0,3,1,0.5,1
48,1.0,0,0,0.0,0
49,1.0,0,0,0.0,0
50,1.0,0,1,0.0,1
51,1.0,2,3,0.16666666666666666,6
52,1.0,2,10,0.05555555555555555,22
53,1.0,4,2,0.16666666666666666,3
54,1.0,4,2,0.25,3
55,1.0,3,2,0.16666666666666666,3
56,1.0,2,2,0.0,2
57,1.0,2,3,0.0,4
58,1.0,3,4,0.15,8
59,1.0,5,4,0.2857142857142857,8
60,1.0,6,8,0.29545454545454547,26
61,1.0,6,11,0.3269230769230769,51
62,1.0,8,13,0.28994082840236685,74
63,1.0,7,11,0.3389830508474576,61
64,1.0,8,16,0.29694323144104806,115
65,1.0,6,17,0.3285024154589372,128
66,1.0,5,8,0.4716981132075472,41
67,1.0,0,0,0.0,0
68,1.0,2,2,0.5,3
69,1.0,4,2,0.25,3
70,1.0,5,1,0.16666666666666666,1
71,1.0,2,1,0.0,1
72,1.0,1,3,0.0,5
73,1.0,3,2,0.0,3
