node_id,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,-6.12565445026178,-78.75,65.83327586089986,31.461851539420564,3.0,2.0,0.26810643060643063,5.25
0,1.14,-6.12565445026178,-78.75,65.83327586089986,31.461851539420564,2.5833333333333335,1.6666666666666667,0.2160383597883598,3.9166666666666665
0,1.5,-6.12565445026178,-78.75,65.83327586089986,31.461851539420564,1.6666666666666667,1.0833333333333333,0.15694444444444444,2.0833333333333335
1,1.0,-5.183246073298429,-78.75,75.61435811463274,55.91552321530989,3.4166666666666665,4.083333333333333,0.22003632260985198,16.25
1,1.14,-5.183246073298429,-78.75,75.61435811463274,55.91552321530989,2.9166666666666665,3.75,0.1978740780824114,13.25
1,1.5,-5.183246073298429,-78.75,75.61435811463274,55.91552321530989,1.5833333333333333,2.25,0.13203262786596118,5.5
2,1.0,-4.240837696335079,-78.75,93.17956202784728,49.680956649014256,2.75,4.0,0.2291428478928479,14.166666666666666
2,1.14,-4.240837696335079,-78.75,93.17956202784728,49.680956649014256,2.1666666666666665,3.4166666666666665,0.20188191438191438,10.333333333333334
2,1.5,-4.240837696335079,-78.75,93.17956202784728,49.680956649014256,1.6666666666666667,2.4166666666666665,0.1871031746031746,5.333333333333333
3,1.0,-3.298429319371728,-78.75,92.74186675792184,40.16561903975117,2.4166666666666665,3.0833333333333335,0.23222402597402594,8.75
3,1.14,-3.298429319371728,-78.75,92.74186675792184,40.16561903975117,1.75,2.6666666666666665,0.18373015873015874,6.416666666666667
3,1.5,-3.298429319371728,-78.75,92.74186675792184,40.16561903975117,1.4166666666666667,2.1666666666666665,0.15,4.333333333333333
4,1.0,-2.356020942408377,-78.75,119.78121275302884,80.5916900295415,1.9166666666666667,8.916666666666666,0.23749914715932227,44.75
4,1.14,-2.356020942408377,-78.75,119.78121275302884,80.5916900295415,1.5833333333333333,7.416666666666667,0.18419913419913417,30.5
4,1.5,-2.356020942408377,-78.75,119.78121275302884,80.5916900295415,1.3333333333333333,4.75,0.17400793650793647,14.833333333333334
5,1.0,-1.4136125654450262,-78.75,143.2344502201071,73.54659930748312,2.0,8.416666666666666,0.24018050304815008,39.833333333333336
5,1.14,-1.4136125654450262,-78.75,143.2344502201071,73.54659930748312,1.75,7.25,0.2491541282271619,28.833333333333332
5,1.5,-1.4136125654450262,-78.75,143.2344502201071,73.54659930748312,1.5,4.5,0.21121031746031746,12.75
6,1.0,-8.952879581151834,-77.5,97.74538363087457,58.23972766613946,2.75,10.833333333333334,0.22406679608289362,69.0
6,1.14,-8.952879581151834,-77.5,97.74538363087457,58.23972766613946,2.4166666666666665,8.916666666666666,0.1826899629185573,47.583333333333336
6,1.5,-8.952879581151834,-77.5,97.74538363087457,58.23972766613946,2.0,5.75,0.20890175954822618,23.666666666666668
