year,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
2030,1.0,-6.639901329037456,-64.54326923076923,124.40795811209794,74.49834393243874,4.80488782051282,4.80488782051282,0.184831095817889,23.18790064102564
2030,1.14,-6.639901329037456,-64.54326923076923,124.40795811209794,74.49834393243874,3.8994391025641026,3.8994391025641026,0.16634136329500376,16.126402243589745
2030,1.5,-6.639901329037456,-64.54326923076923,124.40795811209794,74.49834393243874,2.4767628205128203,2.4767628205128203,0.12313819225991461,7.519831730769231
2031,1.0,-6.639901329037456,-64.54326923076923,122.33983444974132,73.92282210228691,4.625801282051282,4.625801282051282,0.1826552477620852,21.696514423076923
2031,1.14,-6.639901329037456,-64.54326923076923,122.33983444974132,73.92282210228691,3.750801282051282,3.750801282051282,0.1623113893408027,15.124399038461538
2031,1.5,-6.639901329037456,-64.54326923076923,122.33983444974132,73.92282210228691,2.380608974358974,2.380608974358974,0.11923300763597434,7.09775641025641
2032,1.0,-6.639901329037456,-64.54326923076923,123.52768137493095,73.3234390808958,4.682491987179487,4.682491987179487,0.18442093598144146,22.12439903846154
2032,1.14,-6.639901329037456,-64.54326923076923,123.52768137493095,73.3234390808958,3.7880608974358974,3.7880608974358974,0.16484060797425867,15.335336538461538
2032,1.5,-6.639901329037456,-64.54326923076923,123.52768137493095,73.3234390808958,2.4046474358974357,2.4046474358974357,0.1201676185849356,7.204326923076923
2033,1.0,-6.639901329037456,-64.54326923076923,123.86387193485142,72.78953744369788,4.6852964743589745,4.6852964743589745,0.18382405745264702,22.1640625
2033,1.14,-6.639901329037456,-64.54326923076923,123.86387193485142,72.78953744369788,3.782051282051282,3.782051282051282,0.16517652273233213,15.320112179487179
2033,1.5,-6.639901329037456,-64.54326923076923,123.86387193485142,72.78953744369788,2.411858974358974,2.4118589743589745,0.11946739794618767,7.212740384615385
2034,1.0,-6.639901329037456,-64.54326923076923,122.94556779441888,72.10767305471074,4.6306089743589745,4.6306089743589745,0.18106703242467373,21.682692307692307
2034,1.14,-6.639901329037456,-64.54326923076923,122.94556779441888,72.10767305471074,3.7403846153846154,3.7403846153846154,0.16329980745697042,15.023237179487179
2034,1.5,-6.639901329037456,-64.54326923076923,122.94556779441888,72.10767305471074,2.395833333333333,2.395833333333333,0.1194279218427045,7.139823717948717
2035,1.0,-6.639901329037456,-64.54326923076923,120.6658872974721,71.214787515044,4.517227564102564,4.517227564102564,0.1787358390479472,21.045673076923077
2035,1.14,-6.639901329037456,-64.54326923076923,120.6658872974721,71.214787515044,3.6502403846153846,3.6502403846153846,0.15905473741748152,14.595352564102566
2035,1.5,-6.639901329037456,-64.54326923076923,120.6658872974721,71.214787515044,2.346955128205128,2.346955128205128,0.118933004586765,6.9683493589743595
2036,1.0,-6.639901329037456,-64.54326923076923,120.0759989657607,70.43603354201983,4.46895032051282,4.46895032051282,0.1759278423392068,20.7051282051282
2036,1.14,-6.639901329037456,-64.54326923076923,120.0759989657607,70.43603354201983,3.6199919871794872,3.6199919871794872,0.15914447514259053,14.453926282051281
2036,1.5,-6.639901329037456,-64.54326923076923,120.0759989657607,70.43603354201983,2.3295272435897436,2.3295272435897436,0.11839266241371861,6.924479166666667
2037,1.0,-6.639901329037456,-64.54326923076923,118.93086954381975,69.73553382267013,4.4196714743589745,4.4196714743589745,0.1749433621792045,20.623998397435894
2037,1.14,-6.639901329037456,-64.54326923076923,118.93086954381975,69.73553382267013,3.5921474358974357,3.5921474358974357,0.15750053393863844,14.454727564102562
2037,1.5,-6.639901329037456,-64.54326923076923,118.93086954381975,69.73553382267013,2.3139022435897436,2.3139022435897436,0.11693961175480716,6.923878205128204
2038,1.0,-6.639901329037456,-64.54326923076923,117.73345323993061,69.25152666542108,4.351161858974359,4.351161858974359,0.1749267316817031,20.143229166666664
2038,1.14,-6.639901329037456,-64.54326923076923,117.73345323993061,69.25152666542108,3.522636217948718,3.522636217948718,0.15584335242165398,14.015424679487179
2038,1.5,-6.639901329037456,-64.54326923076923,117.73345323993061,69.25152666542108,2.2714342948717947,2.2714342948717947,0.11619831744890452,6.7027243589743595
2039,1.0,-6.639901329037456,-64.54326923076923,115.67756473030968,68.44163954221472,4.257211538461538,4.257211538461538,0.17124241462628698,19.833733974358974
2039,1.14,-6.639901329037456,-64.54326923076923,115.67756473030968,68.44163954221472,3.4619391025641026,3.4619391025641026,0.15505195958102158,13.879807692307692
2039,1.5,-6.639901329037456,-64.54326923076923,115.67756473030968,68.44163954221472,2.2189503205128203,2.2189503205128203,0.11487573674255554,6.569310897435898
2040,1.0,-6.639901329037456,-64.54326923076923,112.68800127051169,67.70922696534126,4.096955128205128,4.096955128205128,0.16898222234202043,18.576722756410255
2040,1.14,-6.639901329037456,-64.54326923076923,112.68800127051169,67.70922696534126,3.3108974358974357,3.3108974358974357,0.15057142328003442,12.934895833333332
2040,1.5,-6.639901329037456,-64.54326923076923,112.68800127051169,67.70922696534126,2.1284054487179485,2.1284054487179485,0.11179625184791363,6.193309294871795
2041,1.0,-6.639901329037456,-64.54326923076923,113.43994461247384,67.02069012304338,4.157652243589744,4.157652243589744,0.1701755558561062,19.24979967948718
2041,1.14,-6.639901329037456,-64.54326923076923,113.43994461247384,67.02069012304338,3.3830128205128203,3.3830128205128203,0.153017770141183,13.48818108974359
2041,1.5,-6.639901329037456,-64.54326923076923,113.43994461247384,67.02069012304338,2.1768830128205128,2.1768830128205128,0.11328909447207801,6.477964743589744
2042,1.0,-6.639901329037456,-64.54326923076923,112.9318134503657,66.44703733667293,4.093149038461538,4.093149038461538,0.1696057870991437,18.721354166666664
2042,1.14,-6.639901329037456,-64.54326923076923,112.9318134503657,66.44703733667293,3.321514423076923,3.321514423076923,0.15234655753446302,13.112580128205128
2042,1.5,-6.639901329037456,-64.54326923076923,112.9318134503657,66.44703733667293,2.1304086538461537,2.1304086538461537,0.11130671981266167,6.258413461538462
2043,1.0,-6.639901329037456,-64.54326923076923,111.64176588936428,65.72144041947429,4.003205128205128,4.003205128205128,0.16799388845782426,18.170873397435898
2043,1.14,-6.639901329037456,-64.54326923076923,111.64176588936428,65.72144041947429,3.2473958333333335,3.2473958333333335,0.14947898858799744,12.703525641025642
2043,1.5,-6.639901329037456,-64.54326923076923,111.64176588936428,65.72144041947429,2.0839342948717947,2.0839342948717947,0.10844220959078267,6.095152243589744
2044,1.0,-6.639901329037456,-64.54326923076923,111.24497940690179,65.04313534087646,3.9847756410256414,3.9847756410256414,0.1695894985175714,18.081129807692307
2044,1.14,-6.639901329037456,-64.54326923076923,111.24497940690179,65.04313534087646,3.2201522435897436,3.2201522435897436,0.15028016288312102,12.564302884615385
2044,1.5,-6.639901329037456,-64.54326923076923,111.24497940690179,65.04313534087646,2.059294871794872,2.059294871794872,0.10807339024647013,6.015424679487179
2045,1.0,-6.639901329037456,-64.54326923076923,112.44802376449738,64.69440853755749,4.029647435897436,4.029647435897436,0.1700650171820006,18.23457532051282
2045,1.14,-6.639901329037456,-64.54326923076923,112.44802376449738,64.69440853755749,3.2670272435897436,3.2670272435897436,0.15230852045348614,12.763822115384615
2045,1.5,-6.639901329037456,-64.54326923076923,112.44802376449738,64.69440853755749,2.097956730769231,2.097956730769231,0.11004836611339544,6.150040064102564
2046,1.0,-6.639901329037456,-64.54326923076923,110.20276968687985,64.2600079424061,3.871794871794872,3.871794871794872,0.16715120166564063,17.084735576923077
2046,1.14,-6.639901329037456,-64.54326923076923,110.20276968687985,64.2600079424061,3.122996794871795,3.122996794871795,0.14986724604514265,11.85957532051282
2046,1.5,-6.639901329037456,-64.54326923076923,110.20276968687985,64.2600079424061,1.9817708333333333,1.9817708333333333,0.10596635432761846,5.670072115384615
2047,1.0,-6.639901329037456,-64.54326923076923,107.75014381088023,63.701708387654364,3.6578525641025643,3.6578525641025643,0.16159580163836104,15.714142628205128
2047,1.14,-6.639901329037456,-64.54326923076923,107.75014381088023,63.701708387654364,2.9525240384615383,2.9525240384615383,0.14270377115122362,11.030048076923077
2047,1.5,-6.639901329037456,-64.54326923076923,107.75014381088023,63.701708387654364,1.8489583333333333,1.8489583333333333,0.09912474250599075,5.1923076923076925
2048,1.0,-6.639901329037456,-64.54326923076923,106.82973551196395,63.08620315512807,3.543469551282051,3.543469551282051,0.15965915245737675,15.021033653846153
2048,1.14,-6.639901329037456,-64.54326923076923,106.82973551196395,63.08620315512807,2.8499599358974357,2.8499599358974357,0.14012144231096987,10.48036858974359
2048,1.5,-6.639901329037456,-64.54326923076923,106.82973551196395,63.08620315512807,1.794070512820513,1.7940705128205126,0.096852339405853,4.9761618589743595
2049,1.0,-6.639901329037456,-64.54326923076923,105.29309568217504,62.56923419641657,3.4126602564102564,3.4126602564102564,0.15771761778184692,14.192708333333332
2049,1.14,-6.639901329037456,-64.54326923076923,105.29309568217504,62.56923419641657,2.7383814102564106,2.7383814102564106,0.13632040093697137,9.84375
2049,1.5,-6.639901329037456,-64.54326923076923,105.29309568217504,62.56923419641657,1.721554487179487,1.721554487179487,0.08976755411532511,4.701121794871795
2050,1.0,-6.639901329037456,-64.54326923076923,104.93899449773109,61.80765603949202,3.434294871794872,3.434294871794872,0.15724911996289753,14.460136217948717
2050,1.14,-6.639901329037456,-64.54326923076923,104.93899449773109,61.80765603949202,2.7658253205128203,2.7658253205128203,0.13750726996116142,10.069110576923077
2050,1.5,-6.639901329037456,-64.54326923076923,104.93899449773109,61.80765603949202,1.739383012820513,1.739383012820513,0.09083624486328112,4.821514423076923
