node_id,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
0,0.2367,-6.12565445026178,-78.75,87.62685031404679,62.41202095106928,9.416666666666666,39.333333333333336,0.3639817107838781,1123.5833333333333
0,1.1514,-6.12565445026178,-78.75,87.62685031404679,62.41202095106928,3.5,3.9166666666666665,0.2734187109187109,16.083333333333332
0,3.112,-6.12565445026178,-78.75,87.62685031404679,62.41202095106928,0.8333333333333334,1.0,0.06944444444444443,1.6666666666666667
1,0.2367,-5.183246073298429,-78.75,98.8377580767641,71.45923492393194,11.916666666666666,47.5,0.35348520210923545,1477.8333333333333
1,1.1514,-5.183246073298429,-78.75,98.8377580767641,71.45923492393194,3.5,4.666666666666667,0.25575674934227566,20.833333333333332
1,3.112,-5.183246073298429,-78.75,98.8377580767641,71.45923492393194,1.0,1.25,0.07638888888888888,2.25
2,0.2367,-4.240837696335079,-78.75,118.04113481704441,80.88010949657473,14.583333333333334,66.5,0.36471017324292315,2117.3333333333335
2,1.1514,-4.240837696335079,-78.75,118.04113481704441,80.88010949657473,3.6666666666666665,5.833333333333333,0.21548921494741927,25.0
2,3.112,-4.240837696335079,-78.75,118.04113481704441,80.88010949657473,0.75,1.3333333333333333,0.027777777777777766,2.3333333333333335
3,0.2367,-3.298429319371728,-78.75,123.81970690462902,77.48833578956692,15.583333333333334,67.66666666666667,0.3708196866878534,2151.5833333333335
3,1.1514,-3.298429319371728,-78.75,123.81970690462902,77.48833578956692,3.0,6.25,0.23299651354287113,26.5
3,3.112,-3.298429319371728,-78.75,123.81970690462902,77.48833578956692,0.8333333333333334,1.6666666666666667,0.027777777777777766,2.8333333333333335
4,0.2367,-2.356020942408377,-78.75,138.68926318700696,78.93102723664924,15.416666666666666,67.25,0.3859774180046031,2163.75
4,1.1514,-2.356020942408377,-78.75,138.68926318700696,78.93102723664924,2.1666666666666665,6.416666666666667,0.23865071893918044,27.916666666666668
4,3.112,-2.356020942408377,-78.75,138.68926318700696,78.93102723664924,1.0833333333333333,1.75,0.027777777777777766,2.8333333333333335
5,0.2367,-1.4136125654450262,-78.75,155.1500805894245,72.17503427273186,11.833333333333334,69.33333333333333,0.3887977060763936,2144.4166666666665
5,1.1514,-1.4136125654450262,-78.75,155.1500805894245,72.17503427273186,2.1666666666666665,6.833333333333333,0.30932077574026723,30.5
5,3.112,-1.4136125654450262,-78.75,155.1500805894245,72.17503427273186,1.1666666666666667,1.3333333333333333,0.027777777777777776,2.0
6,0.2367,-8.952879581151834,-77.5,121.74293956684649,71.57318065099375,8.333333333333334,88.75,0.31529182143139517,4145.666666666667
6,1.1514,-8.952879581151834,-77.5,121.74293956684649,71.57318065099375,2.6666666666666665,12.083333333333334,0.19512026543867958,91.0
6,3.112,-8.952879581151834,-77.5,121.74293956684649,71.57318065099375,1.5833333333333333,3.5,0.17936507936507937,9.416666666666666
7,0.2367,-8.010471204188482,-77.5,102.1453845501672,63.98850283176216,8.666666666666666,70.08333333333333,0.30402928761207554,2814.5833333333335
7,1.1514,-8.010471204188482,-77.5,102.1453845501672,63.98850283176216,3.1666666666666665,7.166666666666667,0.24416640713155668,38.333333333333336
7,3.112,-8.010471204188482,-77.5,102.1453845501672,63.98850283176216,1.9166666666666667,1.75,0.2331349206349206,3.3333333333333335
8,0.2367,-7.0680628272251305,-77.5,105.30393797496588,69.92258684658736,10.75,64.0,0.30948809905846825,2287.5
8,1.1514,-7.0680628272251305,-77.5,105.30393797496588,69.92258684658736,4.333333333333333,6.75,0.2364969561685977,31.166666666666668
8,3.112,-7.0680628272251305,-77.5,105.30393797496588,69.92258684658736,2.25,1.75,0.16101190476190477,2.9166666666666665
9,0.2367,-6.12565445026178,-77.5,117.91393253645253,91.26030411043757,14.416666666666666,61.583333333333336,0.30047443612523644,2039.4166666666667
9,1.1514,-6.12565445026178,-77.5,117.91393253645253,91.26030411043757,6.0,7.0,0.24107935041971698,35.833333333333336
