node_id,lat,lon,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,-6.12565445026178,-78.75,0.2367,117.29117892089133,84.45866189329536,30,41,0.5204953031596926,821
1,-5.183246073298429,-78.75,0.2367,119.46608891393475,81.2447072842042,34,44,0.49701335207308506,866
2,-4.2408376963350785,-78.75,0.2367,129.15059488690167,87.38769748902996,38,48,0.48735632183908045,994
3,-3.298429319371728,-78.75,0.2367,146.4122455412375,92.27543203480309,43,46,0.48446705945366897,899
4,-2.356020942408377,-78.75,0.2367,173.6924865733249,93.40254555892898,44,39,0.4945887445887446,656
5,-1.4136125654450262,-78.75,0.2367,195.81065482647318,86.5913102729246,39,36,0.5001906941266209,555
6,-8.952879581151834,-77.5,0.2367,230.16386258286238,117.0074424741324,23,118,0.40386422976501307,5243
7,-8.010471204188482,-77.5,0.2367,171.6188608583323,101.62085044838022,22,84,0.4587464920486436,2979
8,-7.0680628272251305,-77.5,0.2367,162.0418605911001,101.64123552502133,28,72,0.4786964775363847,2275
9,-6.12565445026178,-77.5,0.2367,196.83826935710212,99.18476026214194,33,67,0.45408593091828137,1829
10,-5.183246073298429,-77.5,0.2367,223.69839663115735,103.8726643571863,41,60,0.45285743759026204,1443
11,-4.2408376963350785,-77.5,0.2367,185.944986146266,115.97699427511543,47,48,0.47308682424526094,978
12,-3.298429319371728,-77.5,0.2367,185.6135183483313,111.23804970178753,50,41,0.4813299232736573,743
13,-2.356020942408377,-77.5,0.2367,200.76133554091987,104.05993473425042,51,31,0.4909695817490494,422
14,-1.4136125654450262,-77.5,0.2367,218.3666449997338,90.04005107897683,48,29,0.498014440433213,361
15,-0.4712041884816754,-77.5,0.2367,234.26393824953152,83.99412578030024,44,26,0.5,272
16,0.4712041884816754,-77.5,0.2367,239.91975801351145,89.12912685336778,41,19,0.5103030303030303,142
17,-10.837696335078537,-76.25,0.2367,294.7771555600126,79.61353633581894,16,147,0.35724277276966115,7325
18,-9.895287958115185,-76.25,0.2367,349.67038009424465,84.56729254103266,19,140,0.36153343142063105,6619
19,-8.952879581151834,-76.25,0.2367,398.2594063048592,98.53170368063729,23,135,0.35192084782248717,5945
20,-8.010471204188482,-76.25,0.2367,235.1151248647691,111.14177970652236,30,76,0.4448701177350028,2337
21,-7.0680628272251305,-76.25,0.2367,171.34522133521745,112.8652868710924,39,54,0.4713936430317848,1293
22,-6.12565445026178,-76.25,0.2367,212.8284843755552,112.95602416590555,48,66,0.4350136898051216,1705
23,-5.183246073298429,-76.25,0.2367,247.91411669344356,119.02552056941204,55,71,0.4140850616959832,1850
24,-4.2408376963350785,-76.25,0.2367,232.61096477294655,121.83857212221483,58,62,0.4266134880348078,1443
25,-3.298429319371728,-76.25,0.2367,229.1816599193337,123.26796351699159,62,54,0.42850481815355923,1098
26,-2.356020942408377,-76.25,0.2367,222.94861602827896,119.41675593727268,63,43,0.4402803738317757,699
27,-1.4136125654450262,-76.25,0.2367,205.21585307569686,116.43425888149068,64,25,0.4731139646869984,258
28,-0.4712041884816754,-76.25,0.2367,191.5045124882131,111.31146590108983,63,16,0.4924734861443722,115
29,0.4712041884816754,-76.25,0.2367,205.170585032028,103.12217534927186,60,10,0.5147252747252747,53
30,1.4136125654450262,-76.25,0.2367,185.16931624349894,102.33070198592031,53,5,0.5416124837451235,16
31,-13.664921465968591,-75.0,0.2367,72.16123990477243,36.45994901004087,15,22,0.625,299
32,-12.72251308900524,-75.0,0.2367,219.4301698480602,76.18633810663596,19,139,0.3834271989398708,7166
33,-11.780104712041888,-75.0,0.2367,384.33036502785694,68.16702785989037,18,155,0.3401845348757144,7862
34,-10.837696335078537,-75.0,0.2367,515.81989407484,87.70825389772654,24,161,0.32409855769230766,7976
35,-9.895287958115185,-75.0,0.2367,390.62144576161955,100.70141269883607,31,114,0.3884069400630915,4657
36,-8.952879581151834,-75.0,0.2367,289.51707380241794,118.87858233880252,44,89,0.4132964965906419,3074
37,-8.010471204188482,-75.0,0.2367,225.40645724260656,120.23879167885752,49,81,0.4081393917005295,2465
38,-7.0680628272251305,-75.0,0.2367,205.26967885191485,117.13298880960792,57,65,0.42872161480235493,1646
39,-6.12565445026178,-75.0,0.2367,217.46704866842992,119.8619634116767,65,70,0.41415868673050615,1822
40,-5.183246073298429,-75.0,0.2367,223.88523262107083,120.70259333675494,70,68,0.40756485720514496,1710
41,-4.2408376963350785,-75.0,0.2367,223.48757364359716,120.84487227955833,74,69,0.39182887266828875,1659
42,-3.298429319371728,-75.0,0.2367,218.1030458889336,117.74568911263486,75,59,0.40226825598889016,1224
43,-2.356020942408377,-75.0,0.2367,206.95357757610464,115.2802905254066,76,48,0.4102060178910274,809
44,-1.4136125654450262,-75.0,0.2367,186.73459916977393,110.65129140217323,73,31,0.44310679611650483,338
45,-0.4712041884816754,-75.0,0.2367,167.18376129103473,107.68970254022861,70,19,0.46857448515645894,128
46,0.4712041884816754,-75.0,0.2367,141.58841777175627,107.4784298997838,68,8,0.49425713227121154,32
47,1.4136125654450262,-75.0,0.2367,138.14725572790195,101.86324444046477,62,4,0.5198511166253101,10
48,2.356020942408377,-75.0,0.2367,144.5011114058721,101.24134837504243,53,1,0.548265460030166,1
49,-14.607329842931941,-73.75,0.2367,81.07101429515934,39.26296267653015,10,21,0.6625,295
50,-13.664921465968591,-73.75,0.2367,198.98392121056517,76.42488371289801,16,99,0.44941418619379353,4333
51,-12.72251308900524,-73.75,0.2367,392.978733761945,84.09420293814037,19,145,0.38277291570704747,7747
52,-11.780104712041888,-73.75,0.2367,404.14363934733393,90.70553240308072,24,148,0.3614575350101024,7492
53,-10.837696335078537,-73.75,0.2367,326.96827685736076,108.47939449507976,39,109,0.39928125591072444,4471
54,-9.895287958115185,-73.75,0.2367,274.6726822825188,119.2284569828189,54,100,0.37983955354028603,3606
55,-8.952879581151834,-73.75,0.2367,236.182138879189,123.68898030807031,67,85,0.39016745768783023,2745
56,-8.010471204188482,-73.75,0.2367,207.5792621958147,122.66056191001553,70,77,0.4037668935109748,2291
57,-7.0680628272251305,-73.75,0.2367,215.95038017547068,122.36572454479756,78,77,0.3931245159624817,2292
58,-6.12565445026178,-73.75,0.2367,228.60574950107548,121.8029669841053,84,79,0.3780781480618349,2374
59,-5.183246073298429,-73.75,0.2367,235.83982592380207,120.18609519058373,86,79,0.37262256573463665,2339
60,-4.2408376963350785,-73.75,0.2367,222.31750757495575,120.88073743216228,89,64,0.3908472479901051,1674
61,-3.298429319371728,-73.75,0.2367,201.69426699078562,120.16405458329245,91,54,0.3933885111833678,1212
62,-2.356020942408377,-73.75,0.2367,185.26113928532646,116.39933451631805,88,39,0.4135483870967742,654
63,-1.4136125654450262,-73.75,0.2367,164.66081791942582,111.77163449901855,85,28,0.4316953316953317,349
64,-0.4712041884816754,-73.75,0.2367,145.39158724835292,107.59174438775517,82,19,0.45083487940630795,155
65,0.4712041884816754,-73.75,0.2367,117.30967984821905,104.97216122079408,80,8,0.472640218878249,30
66,1.4136125654450262,-73.75,0.2367,97.60198368314074,104.4826970383292,73,2,0.4963850837138508,3
67,-14.607329842931941,-72.5,0.2367,173.03370483794106,54.327112134051276,12,143,0.37092192476542996,7397
68,-13.664921465968591,-72.5,0.2367,333.02548610695214,74.49469641025644,16,150,0.38266796494644595,8314
69,-12.72251308900524,-72.5,0.2367,400.8679948556724,91.02472931292141,22,160,0.37115516062884485,9098
70,-11.780104712041888,-72.5,0.2367,309.53071068912067,105.31446435808903,38,104,0.4165466145297386,4359
71,-10.837696335078537,-72.5,0.2367,263.4054616323703,117.24535164248664,56,87,0.4111978902525611,3067
72,-9.895287958115185,-72.5,0.2367,242.24907266293613,120.28191690857057,70,93,0.38665682312713706,3320
73,-8.952879581151834,-72.5,0.2367,236.2510279833329,121.86488570063375,79,86,0.3787327573139306,2867
74,-8.010471204188482,-72.5,0.2367,236.65128880136973,123.17892866529291,84,85,0.37385403883635315,2780
