year,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
2030,0.2367,-6.639901329037456,-64.54326923076923,1785.7179133203101,895.8048130801006,429.7888917431649,429.788891743165,0.33701545111582687,984.6143830128204
2030,1.1514,-6.639901329037456,-64.54326923076923,1785.7179133203101,895.8048130801006,429.7888917431649,429.788891743165,0.1702950753290809,17.194911858974358
2030,3.112,-6.639901329037456,-64.54326923076923,1785.7179133203101,895.8048130801006,429.7888917431649,429.788891743165,0.023960079029978435,1.1300080128205128
2031,0.2367,-6.639901329037456,-64.54326923076923,1765.4346666211118,893.8806168670706,424.8635735622722,424.8635735622723,0.33825642941119793,973.6838942307693
2031,1.1514,-6.639901329037456,-64.54326923076923,1765.4346666211118,893.8806168670706,424.8635735622722,424.8635735622723,0.16755562375582933,16.16907051282051
2031,3.112,-6.639901329037456,-64.54326923076923,1765.4346666211118,893.8806168670706,424.8635735622722,424.8635735622723,0.021467619817413876,1.0673076923076923
2032,0.2367,-6.639901329037456,-64.54326923076923,1790.0501162899839,892.0645854882792,426.96815307858975,426.96815307858975,0.3394667910483982,965.6794871794872
2032,1.1514,-6.639901329037456,-64.54326923076923,1790.0501162899839,892.0645854882792,426.96815307858975,426.96815307858975,0.16984059579390032,16.51121794871795
2032,3.112,-6.639901329037456,-64.54326923076923,1790.0501162899839,892.0645854882792,426.96815307858975,426.96815307858975,0.021970941959963207,1.0995592948717947
2033,0.2367,-6.639901329037456,-64.54326923076923,1804.0644736434979,891.2940289444851,426.29326624466563,426.29326624466563,0.33769350201777926,957.2586137820513
2033,1.1514,-6.639901329037456,-64.54326923076923,1804.0644736434979,891.2940289444851,426.29326624466563,426.29326624466563,0.17027622425770655,16.686298076923077
2033,3.112,-6.639901329037456,-64.54326923076923,1804.0644736434979,891.2940289444851,426.29326624466563,426.29326624466563,0.022527491439818616,1.1308092948717947
2034,0.2367,-6.639901329037456,-64.54326923076923,1801.926727944775,889.1010108628257,421.54075937266504,421.54075937266504,0.3346375288506146,937.129407051282
2034,1.1514,-6.639901329037456,-64.54326923076923,1801.926727944775,889.1010108628257,421.54075937266504,421.54075937266504,0.16838108825494633,16.57471955128205
