year,month,threshold,prec,evap,in_degree,out_degree,clustering,ffl
1950,1,None,233.1916233156125,103.09043499889343,,,,
1950,2,None,207.2139369793594,93.58906369337075,,,,
1950,3,None,259.28823271018325,103.41975122543134,,,,
1950,4,None,232.20315600619156,100.41078807994032,,,,
1950,5,None,160.0857129798301,97.26361060056661,,,,
1950,6,None,67.40454495797357,83.52675702719884,,,,
1950,7,None,28.783826641017562,85.14084931625486,,,,
1950,8,None,44.35995156148074,90.22469149062577,,,,
1950,9,None,51.534607857878584,90.11381784735097,,,,
1950,10,None,163.29603797823995,104.6431909889975,,,,
1950,11,None,205.68156975041768,104.10412367280217,,,,
1950,12,None,238.90862810625975,107.58204153385691,,,,
1951,1,None,194.425472684934,107.53257619810134,,,,
1951,2,None,203.41852907202687,97.27360876970229,,,,
1951,3,None,277.93557386840143,106.48176801164482,,,,
1951,4,None,259.39563875121803,99.58825397319252,,,,
1951,5,None,226.66952414771367,95.87851702533848,,,,
1951,6,None,43.2078544220356,85.70215564578942,,,,
1951,7,None,73.17315262798799,86.68433067849786,,,,
1951,8,None,62.4075953503339,92.53203450652198,,,,
1951,9,None,73.83328791809524,96.43021877171847,,,,
1951,10,None,144.1654768195937,105.6904491385235,,,,
1951,11,None,185.88158895757022,103.46632333723234,,,,
1951,12,None,198.21428818486754,107.26163995782896,,,,
1952,1,None,217.28495613698675,102.83757559139067,,,,
1952,2,None,154.95195836603958,92.52625677580376,,,,
1952,3,None,225.70289927175264,104.1527230942961,,,,
1952,4,None,241.72970327659274,101.06756776011095,,,,
1952,5,None,183.58069871245922,95.27375956277305,,,,
1952,6,None,105.1820430080887,85.17133882555216,,,,
1952,7,None,56.62677248718235,87.82562886339967,,,,
1952,8,None,57.3975908042427,90.35515673461312,,,,
1952,9,None,61.72376010498271,91.71686858660335,,,,
1952,10,None,151.48134604106255,102.39157592571743,,,,
1952,11,None,164.14463280707176,105.8023258014338,,,,
1952,12,None,243.9929106910762,107.80580408168747,,,,
1953,1,None,266.6174702014015,105.37364607326148,,,,
1953,2,None,241.96964856168748,95.14366943946628,,,,
