lat,lon,mean_annual_prec,std_annual_prec,mean_annual_evap,std_annual_evap
-12.72251308900524,-71.25,2740.9374370776072,729.8983396679889,991.0446921725379,82.56715996496784
-11.780104712041888,-71.25,1883.0988651521027,539.9434316274766,1159.546362685418,60.6740239473843
-10.837696335078537,-71.25,1502.5464647343297,426.12246687444343,1192.6810577465803,63.501839313633454
-9.895287958115185,-71.25,1498.6331754465607,414.16410103852695,1214.3309238499787,58.568793309185295
-8.952879581151834,-71.25,1614.2169145329158,446.156826383361,1234.9149922271026,58.995033038190385
-8.010471204188482,-71.25,1727.5997036258223,474.166649325669,1244.8226760196849,59.026406514223446
-7.0680628272251305,-71.25,1831.177625540276,506.13647287134745,1246.36308618795,60.078708048293876
-6.12565445026178,-71.25,1932.0910595433693,544.0222337226626,1242.8252111323527,60.86129930452798
-5.183246073298429,-71.25,2037.146773446829,579.5599313660884,1245.233006503433,62.52235591786579
-4.2408376963350785,-71.25,2144.276620020166,627.0630298659967,1249.2050711461343,64.5486442049775
-3.298429319371728,-71.25,2218.4817925545462,680.6730459081006,1241.6812148762983,68.41637774658528
-2.356020942408377,-71.25,2311.7225147665426,729.1714926046502,1235.375273273501,72.41304909646287
-1.4136125654450262,-71.25,2376.0044242003523,757.2357195793008,1223.9954256310884,76.66596527472386
-0.4712041884816754,-71.25,2397.4960621139007,752.4806102896525,1200.4956833197502,77.26979212632355
0.4712041884816754,-71.25,2405.2614081784936,751.9007215266327,1184.340046678466,78.64833476630034
1.4136125654450262,-71.25,2418.805186766388,760.7058940392731,1181.1961809836794,75.27920665480461
-13.664921465968591,-70.0,3053.4930643425505,884.3757062677761,764.1982729041483,91.93733958189124
-12.72251308900524,-70.0,2426.7499113144763,837.4744250188913,1115.6651618980395,66.7634381772465
-11.780104712041888,-70.0,1509.4148429067557,502.814615473906,1173.6521979928657,58.65353820216335
-10.837696335078537,-70.0,1424.759011388625,417.1902124616909,1200.4646268023935,58.96043825927366
-9.895287958115185,-70.0,1535.6157189556454,445.3970342686608,1223.1296978369937,59.081605026979375
-8.952879581151834,-70.0,1655.0158092437453,462.40024161628315,1233.8793026233907,59.20174378002551
-8.010471204188482,-70.0,1764.9398223785856,478.1649430089359,1241.4594889223808,59.63307478752666
-7.0680628272251305,-70.0,1862.1134000674913,504.55314264985435,1243.0496113395493,60.936363037029864
-6.12565445026178,-70.0,1970.6997006687957,544.7290544306853,1243.040313198755,63.04034339497656
-5.183246073298429,-70.0,2076.779341227165,596.1114468759226,1243.2391476805788,64.14149062345025
-4.2408376963350785,-70.0,2148.9111753684383,617.4379739288121,1261.9905289310846,65.95967234336605
-3.298429319371728,-70.0,2275.3374987148036,662.7186364393864,1246.2826045652619,67.43454050919719
-2.356020942408377,-70.0,2392.3587336223954,723.9456291063243,1237.606248267257,72.15985756648341
-1.4136125654450262,-70.0,2519.374432198913,786.2386068949775,1230.221148147335,74.77961120925369
-0.4712041884816754,-70.0,2642.65631548918,819.44322804065,1203.2003173496341,78.20044155727854
0.4712041884816754,-70.0,2724.124509033507,828.9594425421368,1201.232121256442,80.74426280699828
1.4136125654450262,-70.0,2721.441826189514,819.4850383010096,1175.1179879726842,79.1647252474237
-15.549738219895294,-68.75,2513.2215251680796,722.6197458574132,972.5295485784591,107.84492508547943
-14.607329842931941,-68.75,2804.6232317735735,891.7115787145384,838.3625878923631,95.61874480801828
-13.664921465968591,-68.75,3024.6881439312183,1124.085528396607,1001.2122634159459,84.10693771221976
-12.72251308900524,-68.75,1775.190379659559,691.0533234347561,1183.3281779998506,62.356586478977064
-11.780104712041888,-68.75,1410.7111885410877,479.15415391408476,1182.2920066247752,60.18023477061594
-10.837696335078537,-68.75,1479.9775781263372,450.7101745012662,1234.737228843238,56.860032893282614
-9.895287958115185,-68.75,1603.5964243198434,478.3353258866899,1233.8417465679813,55.053755931341314
-8.952879581151834,-68.75,1688.9857694679945,485.63044947386913,1241.6403660515207,56.931199912353904
-8.010471204188482,-68.75,1791.3490878853881,486.59559828138276,1234.9853952466801,58.39341925798842
-7.0680628272251305,-68.75,1893.0013626822335,505.82853067570846,1237.1199970723246,59.190223397414435
-6.12565445026178,-68.75,1976.0928497425682,535.6825742646362,1242.964521519636,59.961216258288445
-5.183246073298429,-68.75,2086.606493929383,583.3594198743556,1237.4797095249232,61.727562776630485
-4.2408376963350785,-68.75,2184.6122533178327,639.684446135042,1240.9887232340989,65.08678081129099
-3.298429319371728,-68.75,2277.3735443625415,657.2394504949806,1268.5146128532942,66.88560081100546
-2.356020942408377,-68.75,2444.054857518093,730.9518418332941,1243.804776691919,70.8081909532956
-1.4136125654450262,-68.75,2640.8523940723453,810.1628488488257,1234.3679698298802,74.37157904288486
-0.4712041884816754,-68.75,2883.500470552363,875.741052722329,1235.372496578173,78.41421541042213
0.4712041884816754,-68.75,3075.1058103571204,920.788937312465,1211.0794386557245,82.527822266147
1.4136125654450262,-68.75,3234.873533019445,937.0290242973198,1180.0317995496152,85.00147558792564
2.356020942408377,-68.75,3293.6352499298946,925.3108319818881,1167.6648494799156,78.95601824353328
-16.492146596858646,-67.5,2536.826014396199,779.9919414317583,880.4635102466523,121.59150746641362
-15.549738219895294,-67.5,2981.0299889846588,1103.1903762842508,930.7712747631886,88.65298209225574
-14.607329842931941,-67.5,2264.4667818810053,978.8996566257271,1081.7300219366007,74.15886125940774
-13.664921465968591,-67.5,1673.3399249194845,710.7411631317261,1208.1767549463257,68.5812229992669
-12.72251308900524,-67.5,1436.7858645211982,548.7433002319029,1252.2174575497338,66.27852793259459
-11.780104712041888,-67.5,1370.1395203618733,472.9286287030815,1201.528384569625,59.24208220179857
-10.837696335078537,-67.5,1523.7959940138423,483.71146702045814,1238.0743512960034,57.11866147547005
-9.895287958115185,-67.5,1659.1878300427643,493.8725518540731,1277.43549065743,56.632844891172915
-8.952879581151834,-67.5,1685.7834138992375,471.936698422311,1247.06860424357,54.70579782578143
-8.010471204188482,-67.5,1786.3967131305392,477.87714442433065,1239.0133556309156,56.3500419305512
-7.0680628272251305,-67.5,1890.3239838517668,504.95834837515054,1229.107648019999,57.411464917817426
-6.12565445026178,-67.5,1964.3189247618914,544.2354352910447,1235.4740173504106,59.72188201122469
-5.183246073298429,-67.5,2034.171450865508,583.3046844131522,1244.6482266871026,61.04870350815488
-4.2408376963350785,-67.5,2132.3911288909217,647.285455676654,1245.7389048042241,65.94854893424832
-3.298429319371728,-67.5,2186.130039380834,676.7139746649684,1265.5190479557496,65.10280962938904
-2.356020942408377,-67.5,2353.3759646091303,735.448326299948,1265.0690792229725,68.31802985530412
-1.4136125654450262,-67.5,2575.127017480231,805.4139933162536,1254.0492294691794,72.84409931137084
-0.4712041884816754,-67.5,2869.429461354157,892.7106264611471,1238.9013014443335,77.46535759318787
0.4712041884816754,-67.5,3123.7194129757045,952.7009889023096,1228.1805782639422,78.04792315338133
1.4136125654450262,-67.5,3537.493559675174,1033.3031180618555,1198.0070082348248,82.23141843269612
2.356020942408377,-67.5,3953.487049218103,1075.3250740491671,1159.8669524498982,79.19412271936515
-18.376963350785346,-66.25,1186.478968201933,403.9953981400783,789.5378312401606,149.88185699452566
-17.434554973821996,-66.25,1857.3996954202426,665.0783782766442,952.90875599017,144.51730593958766
-16.492146596858646,-66.25,2675.9925590178236,1092.5679913770132,929.1374926741119,94.02683877517698
-15.549738219895294,-66.25,2155.909509816012,993.1767900959674,1098.228698662453,72.2327102978897
-14.607329842931941,-66.25,1640.957327730287,726.0758987814899,1257.4293138035573,76.61085020809195
-13.664921465968591,-66.25,1462.783989042105,615.8049968974778,675.4125680385623,57.54116559809648
-12.72251308900524,-66.25,1421.6194743475999,519.9932507909981,1315.711687250674,81.45336802316007
-11.780104712041888,-66.25,1422.137800004771,482.22226269961976,1255.1133046263421,57.88600157976053
-10.837696335078537,-66.25,1507.383338039186,463.1824589491564,1239.1393175243866,54.934661794464574
-9.895287958115185,-66.25,1606.814497599984,462.71409534486526,1240.8555095207412,56.02092689035343
-8.952879581151834,-66.25,1691.579029546537,480.7499605854694,1235.5801836510364,54.78777850471711
-8.010471204188482,-66.25,1784.140177766143,475.33326110187807,1239.4008600952802,56.001601077920384
-7.0680628272251305,-66.25,1879.5288733332807,511.43273554909166,1227.2193012928474,57.73611459378872
-6.12565445026178,-66.25,1942.7202592075682,554.3506444756482,1230.7171818994393,58.831042628605765
-5.183246073298429,-66.25,2005.328664970587,590.5396038639958,1238.3051628945395,58.57874974108006
-4.2408376963350785,-66.25,2060.7422034578212,656.7489269854299,1253.6817026298086,61.56791002141185
-3.298429319371728,-66.25,2141.650870508692,717.1088087233851,1262.73027173616,67.09213676671962
-2.356020942408377,-66.25,2234.6502232293947,744.7530954407553,1302.5585953586851,67.26729263912259
-1.4136125654450262,-66.25,2322.35005930386,806.8940380211476,1269.2943265615613,70.48859504316812
-0.4712041884816754,-66.25,2554.7846540197725,895.4913324870771,1260.733039685525,69.80803839062993
0.4712041884816754,-66.25,2815.4099451195625,969.8456415972239,1235.2695109952765,70.18501191706657
1.4136125654450262,-66.25,3088.5929645915326,1029.6854327378883,1226.7207562725234,70.60497689375296
2.356020942408377,-66.25,3421.3642896945007,1063.0036003301448,1235.7780807393137,73.33904119379194
-18.376963350785346,-65.0,1383.2599837180737,510.37218434844004,933.898612951449,150.301675874846
-17.434554973821996,-65.0,1749.882771804331,773.9933982627708,1036.1699787592515,91.31291062345322
-16.492146596858646,-65.0,1766.5498420961242,853.4556229294782,1126.5268485768756,66.67429236811228
-15.549738219895294,-65.0,1540.2264699531593,670.9441837228674,927.2079585972824,75.40455079813196
-14.607329842931941,-65.0,1509.1118555504145,627.1754600794654,967.2324431634333,48.499211867919236
