year,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
2030,1.0,-6.639901329037456,-64.54326923076923,157.7731673053445,96.46528771359411,6.487780448717948,6.487780448717948,0.1989739775238265,37.40184294871795
2030,1.14,-6.639901329037456,-64.54326923076923,157.7731673053445,96.46528771359411,5.290264423076923,5.290264423076923,0.1821413329214639,25.993990384615383
2030,1.5,-6.639901329037456,-64.54326923076923,157.7731673053445,96.46528771359411,3.447315705128205,3.447315705128205,0.1418617430705593,12.331330128205128
2031,1.0,-6.639901329037456,-64.54326923076923,159.18418939783865,96.61052270793253,6.532451923076923,6.532451923076923,0.20235720184075892,37.71434294871795
2031,1.14,-6.639901329037456,-64.54326923076923,159.18418939783865,96.61052270793253,5.341145833333333,5.341145833333333,0.18316576250311123,26.338141025641026
2031,1.5,-6.639901329037456,-64.54326923076923,159.18418939783865,96.61052270793253,3.4659455128205128,3.4659455128205128,0.14228644893352096,12.40604967948718
2032,1.0,-6.639901329037456,-64.54326923076923,157.49255974409107,96.60207748259687,6.392027243589744,6.392027243589744,0.19956190964494255,36.18489583333333
2032,1.14,-6.639901329037456,-64.54326923076923,157.49255974409107,96.60207748259687,5.2087339743589745,5.2087339743589745,0.18161098904208028,25.169270833333332
2032,1.5,-6.639901329037456,-64.54326923076923,157.49255974409107,96.60207748259687,3.3908253205128203,3.3908253205128203,0.14075436496735863,11.966145833333334
2033,1.0,-6.639901329037456,-64.54326923076923,159.4071050077149,96.52861419274224,6.456330128205129,6.456330128205129,0.20208252326060488,36.68048878205128
2033,1.14,-6.639901329037456,-64.54326923076923,159.4071050077149,96.52861419274224,5.261217948717948,5.261217948717948,0.18344598779488214,25.50360576923077
2033,1.5,-6.639901329037456,-64.54326923076923,159.4071050077149,96.52861419274224,3.4292868589743586,3.4292868589743586,0.1424643770352221,12.137419871794872
2034,1.0,-6.639901329037456,-64.54326923076923,161.42907259217452,96.52573467592893,6.552083333333333,6.552083333333333,0.20386004166019914,37.30488782051282
2034,1.14,-6.639901329037456,-64.54326923076923,161.42907259217452,96.52573467592893,5.340144230769231,5.340144230769231,0.18678858632566886,25.912459935897434
2034,1.5,-6.639901329037456,-64.54326923076923,161.42907259217452,96.52573467592893,3.4765625,3.4765625,0.14438648367211124,12.266225961538462
2035,1.0,-6.639901329037456,-64.54326923076923,163.18274391178264,96.60478628337927,6.669871794871795,6.669871794871795,0.20550500350775616,38.475761217948715
2035,1.14,-6.639901329037456,-64.54326923076923,163.18274391178264,96.60478628337927,5.436899038461538,5.436899038461538,0.18947722864475935,26.728365384615383
2035,1.5,-6.639901329037456,-64.54326923076923,163.18274391178264,96.60478628337927,3.5494791666666665,3.5494791666666665,0.14626602959301602,12.697916666666666
2036,1.0,-6.639901329037456,-64.54326923076923,160.28850548349905,96.50758053001573,6.491386217948717,6.491386217948717,0.20188083898904985,36.73657852564102
2036,1.14,-6.639901329037456,-64.54326923076923,160.28850548349905,96.50758053001573,5.2990785256410255,5.2990785256410255,0.18660803967019066,25.57431891025641
2036,1.5,-6.639901329037456,-64.54326923076923,160.28850548349905,96.50758053001573,3.4481169871794872,3.4481169871794872,0.14413556520813153,12.166666666666666
