year,month,threshold,prec,evap,in_degree,out_degree,clustering,ffl
2030,1,1.0,233.67039542868048,107.84290528617689,10.29326923076923,10.29326923076923,0.30424220004668745,63.74278846153846
2030,1,1.14,233.67039542868048,107.84290528617689,8.504807692307692,8.504807692307692,0.287040591198882,45.62980769230769
2030,1,1.5,233.67039542868048,107.84290528617689,5.716346153846154,5.716346153846154,0.23524272483537206,22.84375
2030,2,1.0,234.83052989935447,96.21832838440432,9.540865384615385,9.540865384615385,0.2975328225125997,53.30528846153846
2030,2,1.14,234.83052989935447,96.21832838440432,7.891826923076923,7.891826923076923,0.27498027506072853,38.01923076923077
2030,2,1.5,234.83052989935447,96.21832838440432,5.173076923076923,5.173076923076923,0.21816991914495668,18.33653846153846
2030,3,1.0,261.34376802093664,104.74556567196672,11.899038461538462,11.899038461538462,0.3254839204221994,77.37259615384616
2030,3,1.14,261.34376802093664,104.74556567196672,9.73076923076923,9.73076923076923,0.3030283191845847,52.59615384615385
2030,3,1.5,261.34376802093664,104.74556567196672,6.341346153846154,6.341346153846154,0.25100656354494744,23.92548076923077
2030,4,1.0,249.4628890591853,97.6982271041003,10.0,10.0,0.2938668125013962,57.24278846153846
2030,4,1.14,249.4628890591853,97.6982271041003,8.180288461538462,8.180288461538462,0.2767178877830617,39.26923076923077
2030,4,1.5,249.4628890591853,97.6982271041003,5.560096153846154,5.560096153846154,0.2332930592374311,19.141826923076923
2030,5,1.0,165.7098089742068,95.06754817782999,5.637019230769231,5.637019230769231,0.1760745226537077,31.798076923076923
2030,5,1.14,165.7098089742068,95.06754817782999,4.5048076923076925,4.5048076923076925,0.15650233243467518,21.463942307692307
2030,5,1.5,165.7098089742068,95.06754817782999,2.766826923076923,2.766826923076923,0.1088791704757277,9.002403846153847
2030,6,1.0,73.64672617339379,83.98851183279037,1.6826923076923077,1.6826923076923077,0.06142272995882356,6.389423076923077
2030,6,1.14,73.64672617339379,83.98851183279037,1.3629807692307692,1.3629807692307692,0.053457476469317894,4.574519230769231
2030,6,1.5,73.64672617339379,83.98851183279037,0.8413461538461539,0.8413461538461539,0.03520973884555615,1.9783653846153846
2030,7,1.0,35.19446311802085,84.62613623673847,0.6129807692307693,0.6129807692307693,0.0345668265139419,1.5673076923076923
2030,7,1.14,35.19446311802085,84.62613623673847,0.4567307692307692,0.4567307692307692,0.021457842371303906,0.9927884615384616
2030,7,1.5,35.19446311802085,84.62613623673847,0.29086538461538464,0.29086538461538464,0.013296512515262513,0.5288461538461539
2030,8,1.0,29.961221714815224,87.35144616832737,0.5168269230769231,0.5168269230769231,0.027772748085248083,1.0841346153846154
2030,8,1.14,29.961221714815224,87.35144616832737,0.38221153846153844,0.38221153846153844,0.023004686285936285,0.7163461538461539
2030,8,1.5,29.961221714815224,87.35144616832737,0.2091346153846154,0.2091346153846154,0.009226190476190475,0.34134615384615385
2030,9,1.0,52.18446157117051,88.28927700813104,1.6923076923076923,1.6923076923076923,0.07134284942753104,5.050480769230769
2030,9,1.14,52.18446157117051,88.28927700813104,1.3221153846153846,1.3221153846153846,0.061963245075853726,3.298076923076923
2030,9,1.5,52.18446157117051,88.28927700813104,0.75,0.75,0.038022347577636034,1.4254807692307692
2030,10,1.0,120.70811941361954,99.14193923113885,5.891826923076923,5.891826923076923,0.19554711518716567,28.310096153846153
2030,10,1.14,120.70811941361954,99.14193923113885,4.694711538461538,4.694711538461538,0.1679380108743182,18.99278846153846
