node_id,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,-6.12565445026178,-78.75,0.0,,0.0,2.75,0.2125,7.5
0,1.14,-6.12565445026178,-78.75,0.0,,0.0,1.5,0.23194444444444443,2.9166666666666665
0,1.5,-6.12565445026178,-78.75,0.0,,0.0,1.1666666666666667,0.20138888888888887,1.9166666666666667
1,1.0,-5.183246073298429,-78.75,16.84825548882157,,0.0,3.6666666666666665,0.2530753968253968,12.166666666666666
1,1.14,-5.183246073298429,-78.75,16.84825548882157,,0.0,2.9166666666666665,0.27599206349206346,8.75
1,1.5,-5.183246073298429,-78.75,16.84825548882157,,0.0,2.0833333333333335,0.19444444444444442,4.25
2,1.0,-4.240837696335079,-78.75,85.31168874450523,,2.6666666666666665,5.75,0.22514730639730637,23.75
2,1.14,-4.240837696335079,-78.75,85.31168874450523,,2.0,4.75,0.19031685906685905,17.583333333333332
2,1.5,-4.240837696335079,-78.75,85.31168874450523,,1.5,3.1666666666666665,0.1843805114638448,8.5
3,1.0,-3.298429319371728,-78.75,51.000235056722516,,1.1666666666666667,5.833333333333333,0.24914784289784286,24.833333333333332
3,1.14,-3.298429319371728,-78.75,51.000235056722516,,1.1666666666666667,4.666666666666667,0.20432900432900433,16.416666666666668
3,1.5,-3.298429319371728,-78.75,51.000235056722516,,0.8333333333333334,2.25,0.1763888888888889,5.166666666666667
4,1.0,-2.356020942408377,-78.75,21.509097953243597,,0.5,5.333333333333333,0.263507326007326,21.333333333333332
4,1.14,-2.356020942408377,-78.75,21.509097953243597,,0.25,4.0,0.2246031746031746,13.166666666666666
4,1.5,-2.356020942408377,-78.75,21.509097953243597,,0.08333333333333333,2.3333333333333335,0.17777777777777778,5.166666666666667
5,1.0,-1.4136125654450262,-78.75,5.901152705621068,,0.0,4.916666666666667,0.28763227513227513,18.083333333333332
5,1.14,-1.4136125654450262,-78.75,5.901152705621068,,0.0,4.0,0.2865740740740741,11.75
5,1.5,-1.4136125654450262,-78.75,5.901152705621068,,0.0,2.25,0.25972222222222224,4.666666666666667
6,1.0,-8.952879581151834,-77.5,2.098459926974694,,0.0,8.916666666666666,0.17071495036648487,46.5
6,1.14,-8.952879581151834,-77.5,2.098459926974694,,0.0,7.0,0.18208655379708008,31.666666666666668
6,1.5,-8.952879581151834,-77.5,2.098459926974694,,0.0,4.75,0.17408679283679282,15.25
7,1.0,-8.010471204188482,-77.5,38.62041969146777,,2.1666666666666665,5.416666666666667,0.227806194350312,22.583333333333332
7,1.14,-8.010471204188482,-77.5,38.62041969146777,,1.9166666666666667,4.333333333333333,0.2293727106227106,15.333333333333334
7,1.5,-8.010471204188482,-77.5,38.62041969146777,,1.5833333333333333,3.0,0.21597222222222223,7.833333333333333
8,1.0,-7.0680628272251305,-77.5,49.798081169602234,,3.0,4.5,0.24457209457209458,16.0
8,1.14,-7.0680628272251305,-77.5,49.798081169602234,,2.8333333333333335,3.8333333333333335,0.22263176638176638,11.75
8,1.5,-7.0680628272251305,-77.5,49.798081169602234,,2.0833333333333335,2.5,0.1850859788359788,5.75
9,1.0,-6.12565445026178,-77.5,65.05507922711769,,3.8333333333333335,6.333333333333333,0.18287045878957642,27.916666666666668
9,1.14,-6.12565445026178,-77.5,65.05507922711769,,3.5833333333333335,5.25,0.1754471019176901,20.416666666666668
9,1.5,-6.12565445026178,-77.5,65.05507922711769,,2.9166666666666665,3.75,0.13055648055648053,11.083333333333334
10,1.0,-5.183246073298429,-77.5,100.59788578049647,,6.083333333333333,4.333333333333333,0.17528246678788473,15.666666666666666
10,1.14,-5.183246073298429,-77.5,100.59788578049647,,5.333333333333333,3.5833333333333335,0.15367620533061707,12.0
10,1.5,-5.183246073298429,-77.5,100.59788578049647,,4.0,2.5833333333333335,0.1046566859066859,6.666666666666667
11,1.0,-4.240837696335079,-77.5,127.25379330419885,,7.25,4.416666666666667,0.17569125015730658,15.75
11,1.14,-4.240837696335079,-77.5,127.25379330419885,,6.25,3.3333333333333335,0.1490586425957943,9.25
11,1.5,-4.240837696335079,-77.5,127.25379330419885,,4.583333333333333,2.0,0.13456959706959706,4.333333333333333
12,1.0,-3.298429319371728,-77.5,145.7633944243473,,6.25,4.583333333333333,0.18756505076164517,15.333333333333334
12,1.14,-3.298429319371728,-77.5,145.7633944243473,,5.583333333333333,3.4166666666666665,0.16697885447885444,9.333333333333334
12,1.5,-3.298429319371728,-77.5,145.7633944243473,,4.25,2.1666666666666665,0.1044702982202982,4.083333333333333
13,1.0,-2.356020942408377,-77.5,113.5844930698247,,3.4166666666666665,4.666666666666667,0.2472001174207056,16.583333333333332
13,1.14,-2.356020942408377,-77.5,113.5844930698247,,3.0833333333333335,3.75,0.19357563732563732,10.75
13,1.5,-2.356020942408377,-77.5,113.5844930698247,,2.5833333333333335,2.0833333333333335,0.11507936507936506,4.416666666666667
14,1.0,-1.4136125654450262,-77.5,172.21639960739867,,4.083333333333333,5.916666666666667,0.20298255665902723,24.25
14,1.14,-1.4136125654450262,-77.5,172.21639960739867,,3.5833333333333335,4.666666666666667,0.18873001998001995,15.5
14,1.5,-1.4136125654450262,-77.5,172.21639960739867,,2.75,3.0,0.16408730158730156,7.25
15,1.0,-0.4712041884816754,-77.5,160.3793521228252,,2.9166666666666665,7.916666666666667,0.23345945397859102,33.333333333333336
15,1.14,-0.4712041884816754,-77.5,160.3793521228252,,2.4166666666666665,6.916666666666667,0.19408433628634866,24.666666666666668
15,1.5,-0.4712041884816754,-77.5,160.3793521228252,,2.0,4.75,0.14130291005291004,12.416666666666666
16,1.0,0.4712041884816754,-77.5,114.7085230010352,,1.6666666666666667,7.25,0.23982153467447584,26.583333333333332
16,1.14,0.4712041884816754,-77.5,114.7085230010352,,1.5833333333333333,6.0,0.24084696168029499,19.083333333333332
16,1.5,0.4712041884816754,-77.5,114.7085230010352,,1.4166666666666667,4.166666666666667,0.23442460317460315,9.583333333333334
17,1.0,-10.837696335078538,-76.25,0.0,,0.0,10.333333333333334,0.17069909975082387,67.25
17,1.14,-10.837696335078538,-76.25,0.0,,0.0,9.25,0.163034822405027,52.583333333333336
17,1.5,-10.837696335078538,-76.25,0.0,,0.0,5.833333333333333,0.12361314475285062,22.666666666666668
18,1.0,-9.895287958115183,-76.25,13.616761566287087,,0.25,10.25,0.16338610331863704,58.0
18,1.14,-9.895287958115183,-76.25,13.616761566287087,,0.16666666666666666,8.666666666666666,0.15607715765038416,43.333333333333336
