node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,0,4,0.5833333333333334,11
1,1.0,0,5,0.55,16
2,1.0,10,8,0.35714285714285715,35
3,1.0,2,10,0.4222222222222222,52
4,1.0,1,9,0.48214285714285715,44
5,1.0,0,9,0.5,45
6,1.0,0,37,0.2087087087087087,315
7,1.0,4,19,0.3595238095238095,133
8,1.0,6,17,0.36904761904761907,108
9,1.0,8,19,0.3283333333333333,124
10,1.0,13,15,0.30153846153846153,89
11,1.0,16,12,0.2854938271604938,58
12,1.0,17,10,0.2783333333333333,48
13,1.0,8,12,0.31699346405228757,72
14,1.0,10,11,0.3343195266272189,62
15,1.0,6,11,0.3798076923076923,57
16,1.0,5,8,0.39814814814814814,32
17,1.0,0,27,0.2934472934472934,233
18,1.0,0,24,0.3242753623188406,203
19,1.0,6,33,0.256006006006006,276
20,1.0,9,17,0.3677536231884058,99
21,1.0,15,8,0.36428571428571427,27
22,1.0,19,8,0.3433333333333333,30
23,1.0,23,9,0.31494252873563217,34
24,1.0,22,8,0.32275132275132273,30
25,1.0,24,10,0.2651209677419355,39
26,1.0,23,11,0.24092741935483872,56
27,1.0,17,12,0.25,64
28,1.0,16,9,0.251984126984127,36
29,1.0,9,6,0.3525641025641026,17
30,1.0,5,3,0.4666666666666667,6
31,1.0,0,0,0.0,0
32,1.0,0,16,0.42083333333333334,117
33,1.0,2,33,0.2490530303030303,314
34,1.0,6,39,0.21373200442967885,341
35,1.0,14,26,0.2759601706970128,182
36,1.0,20,16,0.3065953654188948,83
37,1.0,22,10,0.3103448275862069,37
38,1.0,25,7,0.29770114942528736,22
39,1.0,26,8,0.30443548387096775,30
40,1.0,30,9,0.26126126126126126,35
41,1.0,27,8,0.2840909090909091,29
42,1.0,29,9,0.2515873015873016,35
43,1.0,22,11,0.22795698924731184,47
44,1.0,18,10,0.22,39
45,1.0,18,7,0.2490118577075099,22
46,1.0,12,4,0.38461538461538464,9
47,1.0,9,3,0.4111111111111111,5
48,1.0,5,1,0.5,1
49,1.0,0,0,0.0,0
50,1.0,0,10,0.4666666666666667,52
51,1.0,3,27,0.2962962962962963,247
52,1.0,9,36,0.21207087486157253,313
53,1.0,16,17,0.3064516129032258,113
54,1.0,22,12,0.2963709677419355,60
55,1.0,25,10,0.2765151515151515,44
56,1.0,26,8,0.2872983870967742,30
57,1.0,29,10,0.24774774774774774,44
58,1.0,27,11,0.24603174603174602,50
59,1.0,25,10,0.2585227272727273,43
60,1.0,20,9,0.25925925925925924,35
61,1.0,18,11,0.2336182336182336,51
62,1.0,16,8,0.2554112554112554,31
63,1.0,7,9,0.25274725274725274,35
64,1.0,7,6,0.2909090909090909,17
65,1.0,12,4,0.3241758241758242,8
66,1.0,15,1,0.38461538461538464,1
67,1.0,0,7,0.4523809523809524,26
68,1.0,0,27,0.29772079772079774,236
69,1.0,0,35,0.22016806722689075,297
70,1.0,14,17,0.31234567901234567,109
71,1.0,20,9,0.3091168091168091,37
72,1.0,20,10,0.3201058201058201,43
73,1.0,21,8,0.28062678062678065,31
74,1.0,21,8,0.2792022792022792,29
75,1.0,18,8,0.27355072463768115,30
76,1.0,15,10,0.24308300395256918,43
77,1.0,15,11,0.2246376811594203,49
78,1.0,12,8,0.27450980392156865,32
