node_id,lat,lon,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,-6.12565445026178,-78.75,1.0,0.0,,0,0,0.0,0
1,-5.183246073298429,-78.75,1.0,8.017227965607114,,0,0,0.0,0
2,-4.2408376963350785,-78.75,1.0,37.17073645385409,,0,0,0.0,0
3,-3.298429319371728,-78.75,1.0,14.97498764986106,,0,1,0.0,1
4,-2.356020942408377,-78.75,1.0,5.697306253501463,,0,0,0.0,0
5,-1.4136125654450262,-78.75,1.0,5.6504713608221495,,0,1,0.0,1
6,-8.952879581151834,-77.5,1.0,0.7673173550796503,,0,0,0.0,0
7,-8.010471204188482,-77.5,1.0,6.826306612561564,,0,0,0.0,0
8,-7.0680628272251305,-77.5,1.0,10.541622409628834,,0,0,0.0,0
9,-6.12565445026178,-77.5,1.0,10.007015353268045,,0,0,0.0,0
10,-5.183246073298429,-77.5,1.0,25.134783439845954,,0,0,0.0,0
11,-4.2408376963350785,-77.5,1.0,42.20452938040329,,1,1,0.0,1
12,-3.298429319371728,-77.5,1.0,61.142544041450684,,2,1,0.0,1
13,-2.356020942408377,-77.5,1.0,53.65103278487387,,1,2,0.0,2
14,-1.4136125654450262,-77.5,1.0,88.00814818244785,,2,2,0.0,2
15,-0.4712041884816754,-77.5,1.0,103.26919957718059,,1,6,0.0,10
16,0.4712041884816754,-77.5,1.0,64.2345501315272,,1,5,0.08333333333333333,9
17,-10.837696335078537,-76.25,1.0,0.0,,0,0,0.0,0
18,-9.895287958115185,-76.25,1.0,2.216665426988551,,0,0,0.0,0
19,-8.952879581151834,-76.25,1.0,14.581183652579433,,0,0,0.0,0
20,-8.010471204188482,-76.25,1.0,19.502470804722492,,0,0,0.0,0
21,-7.0680628272251305,-76.25,1.0,20.750703766478058,,0,0,0.0,0
22,-6.12565445026178,-76.25,1.0,22.449184191766527,,0,0,0.0,0
23,-5.183246073298429,-76.25,1.0,23.093836271026262,,0,0,0.0,0
24,-4.2408376963350785,-76.25,1.0,26.955652542891556,,0,0,0.0,0
25,-3.298429319371728,-76.25,1.0,37.80101899664552,,0,0,0.0,0
26,-2.356020942408377,-76.25,1.0,44.092700378700485,,1,0,0.0,0
27,-1.4136125654450262,-76.25,1.0,53.7619234131299,,2,0,0.0,0
28,-0.4712041884816754,-76.25,1.0,74.13398304624873,,3,1,0.0,1
29,0.4712041884816754,-76.25,1.0,132.87453950603125,,3,2,0.16666666666666666,2
30,1.4136125654450262,-76.25,1.0,122.96689360575073,,1,4,0.3333333333333333,8
31,-13.664921465968591,-75.0,1.0,,,0,0,0.0,0
32,-12.72251308900524,-75.0,1.0,0.0,,0,0,0.0,0
33,-11.780104712041888,-75.0,1.0,3.345400666533294,,0,0,0.0,0
34,-10.837696335078537,-75.0,1.0,28.985925721372485,,1,2,0.0,2
35,-9.895287958115185,-75.0,1.0,23.35224757112124,,1,0,0.0,0
36,-8.952879581151834,-75.0,1.0,11.493702489971627,,0,0,0.0,0
37,-8.010471204188482,-75.0,1.0,9.26032143809204,,0,0,0.0,0
38,-7.0680628272251305,-75.0,1.0,10.11963975365191,,0,0,0.0,0
39,-6.12565445026178,-75.0,1.0,16.055691090420595,,0,0,0.0,0
40,-5.183246073298429,-75.0,1.0,25.13626774207042,,0,0,0.0,0
41,-4.2408376963350785,-75.0,1.0,38.06374261562927,,0,0,0.0,0
42,-3.298429319371728,-75.0,1.0,50.12589599431934,,0,0,0.0,0
43,-2.356020942408377,-75.0,1.0,64.98715602903371,,1,1,0.0,1
44,-1.4136125654450262,-75.0,1.0,78.54236599907121,,2,1,0.0,1
45,-0.4712041884816754,-75.0,1.0,79.09437959039866,,3,1,0.0,1
46,0.4712041884816754,-75.0,1.0,56.93794845136034,,2,0,0.5,0
47,1.4136125654450262,-75.0,1.0,75.44843715333464,,1,1,0.5,1
48,2.356020942408377,-75.0,1.0,78.26270842670702,,1,2,0.0,3
49,-14.607329842931941,-73.75,1.0,0.0,,0,0,0.0,0
50,-13.664921465968591,-73.75,1.0,0.0,,0,0,0.0,0
51,-12.72251308900524,-73.75,1.0,4.896943615222009,,0,0,0.0,0
52,-11.780104712041888,-73.75,1.0,11.19759991103516,,0,0,0.0,0
53,-10.837696335078537,-73.75,1.0,11.476662345901916,,0,0,0.0,0
54,-9.895287958115185,-73.75,1.0,8.08640841735198,,0,0,0.0,0
55,-8.952879581151834,-73.75,1.0,7.321218106359462,,0,0,0.0,0
56,-8.010471204188482,-73.75,1.0,9.178080777830337,,0,0,0.0,0
