node_id,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,0.0,,0,0,0,0
1,1.0,6.5848416205761335,,0,0,0,0
2,1.0,26.98480415080721,,0,0,0,0
3,1.0,11.615714426809781,,0,0,0,0
4,1.0,4.402099817902414,,0,0,0,0
5,1.0,4.474471626531796,,0,1,0,1
6,1.0,0.7523755498540511,,0,0,0,0
7,1.0,7.117458891853999,,0,0,0,0
8,1.0,10.843806693162808,,0,0,0,0
9,1.0,9.187506285372969,,0,0,0,0
10,1.0,23.533907771205143,,0,0,0,0
11,1.0,27.9948253282557,,0,0,0,0
12,1.0,36.947487736308666,,0,0,0,0
13,1.0,36.8717968297464,,0,0,0,0
14,1.0,56.452557571291194,,2,1,0,1
15,1.0,75.86754359975689,,1,2,0,2
16,1.0,57.09718894530795,,1,3,0,4
17,1.0,0.0,,0,0,0,0
18,1.0,1.3637907390878619,,0,0,0,0
19,1.0,7.465362008871723,,0,0,0,0
20,1.0,9.500835297980746,,0,0,0,0
21,1.0,11.216956904897309,,0,0,0,0
22,1.0,18.003993624868862,,0,0,0,0
23,1.0,24.588991579668715,,0,0,0,0
24,1.0,23.473075410022183,,0,0,0,0
25,1.0,22.97394641032542,,0,0,0,0
26,1.0,25.685017409500336,,0,0,0,0
27,1.0,33.33875224962483,,0,0,0,0
28,1.0,49.829868904760495,,2,0,0,0
29,1.0,102.82443141502205,,2,1,0,1
30,1.0,107.69300623066238,,1,3,0,4
31,1.0,0.0,,0,0,0,0
32,1.0,0.0,,0,0,0,0
33,1.0,1.8167960491752864,,0,0,0,0
34,1.0,12.798037153621527,,0,0,0,0
35,1.0,6.000221202474433,,0,0,0,0
36,1.0,3.6719418947382265,,0,0,0,0
37,1.0,4.255557795427803,,0,0,0,0
38,1.0,6.797912218292123,,0,0,0,0
39,1.0,13.551752625883216,,0,0,0,0
40,1.0,21.381582396917473,,0,0,0,0
41,1.0,26.375279968428043,,0,0,0,0
42,1.0,30.185871334661307,,0,0,0,0
43,1.0,39.84602752403349,,0,0,0,0
44,1.0,50.54582343217953,,0,0,0,0
45,1.0,56.12518670944346,,0,0,0,0
46,1.0,42.82821291955261,,0,0,0,0
47,1.0,61.656578875517944,,1,0,0,0
48,1.0,65.60921216630753,,1,1,0,1
49,1.0,0.0,,0,0,0,0
50,1.0,0.0,,0,0,0,0
51,1.0,2.5384676769652885,,0,0,0,0
52,1.0,4.128141969774762,,0,0,0,0
53,1.0,3.2731244851484953,,0,0,0,0
54,1.0,2.6327264931288346,,0,0,0,0
55,1.0,2.961342535405786,,0,0,0,0
56,1.0,4.234733398896827,,0,0,0,0
57,1.0,7.358421552418183,,0,0,0,0
58,1.0,11.912403762554947,,0,0,0,0
59,1.0,14.928786724933563,,0,0,0,0
60,1.0,18.90935148627898,,0,0,0,0
61,1.0,22.867750552688918,,0,0,0,0
62,1.0,32.634278504956086,,0,0,0,0
63,1.0,44.35056102875768,,0,0,0,0
64,1.0,56.981195668717504,,0,0,0,0
65,1.0,73.2212490617385,,0,0,0,0
66,1.0,84.42596417233467,,2,1,0,1
67,1.0,0.0,,0,0,0,0
68,1.0,0.0,,0,0,0,0
69,1.0,0.8161274906233857,,0,0,0,0
70,1.0,3.945305531568507,,0,0,0,0
71,1.0,2.3248702901903777,,0,0,0,0
72,1.0,2.173714588025246,,0,0,0,0
73,1.0,1.9744141145986582,,0,0,0,0
74,1.0,2.4610745080462824,,0,0,0,0
75,1.0,3.2864380740067682,,0,0,0,0
76,1.0,6.743944005395107,,0,0,0,0
77,1.0,10.830347790461996,,0,0,0,0
78,1.0,15.14369866370642,,0,0,0,0
79,1.0,21.60505878063047,,0,0,0,0
80,1.0,30.647105822941633,,0,0,0,0
81,1.0,41.756317216500754,,0,0,0,0
82,1.0,50.87215369615673,,0,0,0,0
83,1.0,66.55336853907406,,0,0,0,0
84,1.0,83.80023156734012,,1,1,0,1
85,1.0,0.0,,0,0,0,0
86,1.0,0.0,,0,0,0,0
87,1.0,4.543767818408542,,0,0,0,0
88,1.0,2.6014445214827546,,0,0,0,0
89,1.0,1.295415061421189,,0,0,0,0
90,1.0,1.0613323858062578,,0,0,0,0
