node_id,threshold,prec,evap,in_degree,out_degree,clustering,ffl
0,1.0,0.0,,0.0,2.0833333333333335,0.22962962962962963,5.333333333333333
0,1.14,0.0,,0.0,1.4166666666666667,0.24722222222222223,3.0
0,1.5,0.0,,0.0,1.0,0.20833333333333334,1.5833333333333333
1,1.0,16.325109634104212,,0.0,3.0,0.2061838624338624,8.583333333333334
1,1.14,16.325109634104212,,0.0,2.4166666666666665,0.1878968253968254,5.833333333333333
1,1.5,16.325109634104212,,0.0,1.5,0.18194444444444444,2.8333333333333335
2,1.0,82.15225143951797,,2.0833333333333335,4.583333333333333,0.20169668294668294,15.166666666666666
2,1.14,82.15225143951797,,1.75,3.75,0.19563492063492063,11.083333333333334
2,1.5,82.15225143951797,,1.3333333333333333,2.25,0.17361111111111108,4.666666666666667
3,1.0,49.98211630997585,,1.0833333333333333,4.083333333333333,0.19487433862433864,12.833333333333334
3,1.14,49.98211630997585,,1.0,3.75,0.160515873015873,11.0
3,1.5,49.98211630997585,,0.6666666666666666,2.0833333333333335,0.1111111111111111,3.8333333333333335
4,1.0,22.12102720381917,,0.4166666666666667,4.083333333333333,0.20439814814814813,11.916666666666666
4,1.14,22.12102720381917,,0.08333333333333333,2.9166666666666665,0.19583333333333333,6.833333333333333
4,1.5,22.12102720381917,,0.0,1.8333333333333333,0.12499999999999999,2.8333333333333335
5,1.0,6.2158976207832906,,0.0,4.583333333333333,0.30502645502645503,13.25
5,1.14,6.2158976207832906,,0.0,3.4166666666666665,0.2742063492063492,8.083333333333334
5,1.5,6.2158976207832906,,0.0,2.0,0.20138888888888887,3.5833333333333335
6,1.0,2.0584607204251557,,0.0,10.666666666666666,0.18047204613855464,55.833333333333336
6,1.14,2.0584607204251557,,0.0,8.916666666666666,0.1505409713743047,40.083333333333336
6,1.5,2.0584607204251557,,0.0,5.583333333333333,0.15905448037800976,18.083333333333332
7,1.0,38.95188316436802,,2.1666666666666665,6.5,0.23936076107128737,28.5
7,1.14,38.95188316436802,,2.0833333333333335,5.166666666666667,0.21142526455026456,20.0
7,1.5,38.95188316436802,,1.3333333333333333,3.3333333333333335,0.20254629629629628,8.5
8,1.0,48.70024469278456,,3.0,5.0,0.2426055426055426,18.083333333333332
8,1.14,48.70024469278456,,2.6666666666666665,4.0,0.22013888888888888,13.166666666666666
8,1.5,48.70024469278456,,2.0,2.0833333333333335,0.1933892496392496,4.0
9,1.0,64.41734391785809,,3.9166666666666665,5.416666666666667,0.19253034547152192,21.583333333333332
9,1.14,64.41734391785809,,3.4166666666666665,4.333333333333333,0.19068177193177194,15.083333333333334
9,1.5,64.41734391785809,,2.6666666666666665,2.6666666666666665,0.15424806674806674,7.083333333333333
10,1.0,107.66160148387725,,5.666666666666667,4.0,0.17845526649706214,13.666666666666666
10,1.14,107.66160148387725,,5.083333333333333,3.1666666666666665,0.15970179738562088,9.416666666666666
10,1.5,107.66160148387725,,3.9166666666666665,2.0833333333333335,0.13329101454101452,4.666666666666667
11,1.0,128.68050388851452,,6.833333333333333,3.4166666666666665,0.16480712642477346,10.333333333333334
11,1.14,128.68050388851452,,6.083333333333333,3.0,0.14580522067944668,7.75
11,1.5,128.68050388851452,,4.833333333333333,1.8333333333333333,0.09507147944647942,3.3333333333333335
12,1.0,143.28072498665134,,6.416666666666667,3.5833333333333335,0.1680494639376218,10.083333333333334
12,1.14,143.28072498665134,,5.666666666666667,2.9166666666666665,0.1339741581517897,7.083333333333333
12,1.5,143.28072498665134,,3.6666666666666665,1.5833333333333333,0.10046296296296293,2.8333333333333335
13,1.0,118.21707702634326,,3.5,3.6666666666666665,0.18501984126984125,10.916666666666666
13,1.14,118.21707702634326,,3.0,3.0,0.1611111111111111,7.666666666666667
13,1.5,118.21707702634326,,2.0833333333333335,1.5,0.06527777777777777,2.5833333333333335
14,1.0,162.6724102806609,,4.0,4.833333333333333,0.2151786505404926,15.666666666666666
14,1.14,162.6724102806609,,3.5833333333333335,3.8333333333333335,0.18819190069190064,10.916666666666666
14,1.5,162.6724102806609,,2.6666666666666665,2.5,0.13740079365079363,5.166666666666667
15,1.0,152.5391951687001,,2.5,6.916666666666667,0.22419490188846533,25.166666666666668
15,1.14,152.5391951687001,,2.3333333333333335,6.0,0.18276046251675182,18.75
15,1.5,152.5391951687001,,2.0,4.0,0.15062830687830686,9.666666666666666
16,1.0,111.72404933928114,,1.75,6.583333333333333,0.2595823657098167,22.0
16,1.14,111.72404933928114,,1.5833333333333333,5.416666666666667,0.22191558441558443,15.5
16,1.5,111.72404933928114,,1.25,3.9166666666666665,0.17132936507936505,8.75
17,1.0,0.0,,0.0,12.833333333333334,0.14535846212392806,80.75
17,1.14,0.0,,0.0,10.916666666666666,0.1416965126949647,58.666666666666664
17,1.5,0.0,,0.0,7.333333333333333,0.10702258903059818,27.666666666666668
18,1.0,13.572483859771049,,0.16666666666666666,11.583333333333334,0.14045583395007946,63.166666666666664
18,1.14,13.572483859771049,,0.08333333333333333,9.583333333333334,0.135215661531451,44.416666666666664
18,1.5,13.572483859771049,,0.0,6.666666666666667,0.12826340326340324,21.166666666666668
19,1.0,116.61517470077673,,3.3333333333333335,15.166666666666666,0.13428712918287208,81.08333333333333
19,1.14,116.61517470077673,,3.1666666666666665,12.916666666666666,0.1219014390781632,58.916666666666664
19,1.5,116.61517470077673,,2.75,8.5,0.10557686036014208,27.166666666666668
20,1.0,88.31938434747094,,5.083333333333333,4.583333333333333,0.23296425796425793,16.666666666666668
20,1.14,88.31938434747094,,4.583333333333333,3.5,0.22146623801035561,10.083333333333334
20,1.5,88.31938434747094,,3.4166666666666665,2.1666666666666665,0.20661375661375658,4.416666666666667
21,1.0,104.4868576906829,,6.75,2.5833333333333335,0.20394189144189143,6.75
21,1.14,104.4868576906829,,6.166666666666667,1.9166666666666667,0.1779234654234654,4.333333333333333
21,1.5,104.4868576906829,,5.0,1.1666666666666667,0.1596200096200096,2.0
22,1.0,118.2892525088891,,9.083333333333334,3.0833333333333335,0.16432752296722883,8.083333333333334
22,1.14,118.2892525088891,,8.25,2.1666666666666665,0.1547838248496143,4.916666666666667
22,1.5,118.2892525088891,,6.333333333333333,1.5833333333333333,0.13082935582935581,2.75
23,1.0,123.76897803089959,,10.416666666666666,3.8333333333333335,0.1468470924539765,12.166666666666666
23,1.14,123.76897803089959,,8.916666666666666,3.4166666666666665,0.14228464422271347,9.75
23,1.5,123.76897803089959,,5.75,1.5833333333333333,0.11857536526654171,2.75
24,1.0,107.99591805017148,,8.5,4.0,0.16657095965293428,13.083333333333334
24,1.14,107.99591805017148,,7.0,3.25,0.15961637154555108,8.666666666666666
24,1.5,107.99591805017148,,4.0,1.6666666666666667,0.17588661338661338,2.9166666666666665
25,1.0,117.13677942494739,,8.0,3.75,0.17930974219017695,11.583333333333334
25,1.14,117.13677942494739,,6.833333333333333,3.0833333333333335,0.13570079460256468,7.666666666666667
25,1.5,117.13677942494739,,3.3333333333333335,1.6666666666666667,0.09849409849409847,2.8333333333333335
26,1.0,108.68955914603747,,6.916666666666667,3.5,0.15568888396223277,10.583333333333334
26,1.14,108.68955914603747,,5.333333333333333,2.6666666666666665,0.15167821514570737,6.5
26,1.5,108.68955914603747,,2.3333333333333335,1.75,0.05117521367521367,3.3333333333333335
27,1.0,113.33734519159627,,7.333333333333333,3.1666666666666665,0.19013880450283957,9.5
27,1.14,113.33734519159627,,5.583333333333333,2.5,0.16727092352092351,6.583333333333333
27,1.5,113.33734519159627,,2.9166666666666665,1.75,0.13968253968253966,3.5
28,1.0,140.196181380706,,7.083333333333333,3.1666666666666665,0.20160333493666824,8.916666666666666
28,1.14,140.196181380706,,5.5,2.5,0.18170845358345356,6.166666666666667
28,1.5,140.196181380706,,4.25,1.6666666666666667,0.1494047619047619,2.8333333333333335
29,1.0,176.1637443037581,,4.583333333333333,4.166666666666667,0.2674432820266153,10.833333333333334
29,1.14,176.1637443037581,,3.6666666666666665,3.5,0.22867063492063489,7.916666666666667
29,1.5,176.1637443037581,,2.75,2.25,0.1847222222222222,4.166666666666667
30,1.0,121.31440261043339,,1.75,2.5833333333333335,0.24027777777777778,4.916666666666667
30,1.14,121.31440261043339,,1.6666666666666667,2.1666666666666665,0.19583333333333333,3.5833333333333335
30,1.5,121.31440261043339,,1.0833333333333333,1.25,0.09444444444444444,1.8333333333333333
31,1.0,0.0,,0.0,0.16666666666666666,0.0,0.16666666666666666
31,1.14,0.0,,0.0,0.0,0.0,0.0
31,1.5,0.0,,0.0,0.0,0.0,0.0
32,1.0,0.0,,0.0,7.333333333333333,0.20998521207232637,41.416666666666664
32,1.14,0.0,,0.0,6.166666666666667,0.20024080086580084,29.5
32,1.5,0.0,,0.0,3.5833333333333335,0.196031746031746,11.916666666666666
33,1.0,22.333908486385564,,0.3333333333333333,13.5,0.20544249219970778,74.66666666666667
33,1.14,22.333908486385564,,0.16666666666666666,11.583333333333334,0.20058252041221056,52.916666666666664
33,1.5,22.333908486385564,,0.08333333333333333,6.166666666666667,0.19360895561553457,20.416666666666668
34,1.0,151.41851024372627,,3.1666666666666665,18.583333333333332,0.12262207014333341,100.25
34,1.14,151.41851024372627,,3.0,15.25,0.12054978904023418,70.16666666666667
34,1.5,151.41851024372627,,2.5833333333333335,10.083333333333334,0.10554770093346393,33.166666666666664
35,1.0,142.64065826526448,,7.083333333333333,7.166666666666667,0.2227654934027483,29.916666666666668
35,1.14,142.64065826526448,,6.166666666666667,5.583333333333333,0.23042965287530504,19.833333333333332
35,1.5,142.64065826526448,,4.833333333333333,3.9166666666666665,0.17447284469343294,10.166666666666666
36,1.0,110.90687166464016,,9.916666666666666,4.25,0.16457603947148644,14.833333333333334
36,1.14,110.90687166464016,,9.0,3.25,0.15792947565401796,9.416666666666666
36,1.5,110.90687166464016,,7.083333333333333,2.0,0.16419092889681122,4.166666666666667
37,1.0,99.498832376846,,11.333333333333334,3.0833333333333335,0.1640530149423071,9.333333333333334
37,1.14,99.498832376846,,9.75,2.3333333333333335,0.14952705335537814,6.0
37,1.5,99.498832376846,,7.583333333333333,1.5,0.12068088931479022,2.75
38,1.0,100.57107950484637,,8.166666666666666,2.3333333333333335,0.16877088554720135,6.333333333333333
38,1.14,100.57107950484637,,6.5,1.8333333333333333,0.17898985617638866,4.25
38,1.5,100.57107950484637,,3.9166666666666665,0.9166666666666666,0.13970288970288972,1.3333333333333333
