node_id,threshold,in_degree,out_degree,clustering,ffl
0,1.0,0,3,0.3333333333333333,5
1,1.0,0,5,0.35,12
2,1.0,2,7,0.3333333333333333,25
3,1.0,1,6,0.4,19
4,1.0,1,6,0.45,20
5,1.0,0,7,0.40476190476190477,24
6,1.0,0,5,0.3,11
7,1.0,2,4,0.3333333333333333,9
8,1.0,2,4,0.3333333333333333,10
9,1.0,3,4,0.3,10
10,1.0,4,3,0.25,6
11,1.0,5,5,0.26785714285714285,14
12,1.0,6,5,0.2916666666666667,18
13,1.0,5,7,0.2727272727272727,24
14,1.0,6,7,0.29245283018867924,26
15,1.0,4,8,0.3953488372093023,37
16,1.0,2,10,0.375,46
17,1.0,0,2,0.0,2
18,1.0,0,5,0.25,10
19,1.0,4,6,0.23214285714285715,18
20,1.0,5,5,0.26785714285714285,15
21,1.0,8,4,0.22727272727272727,10
22,1.0,9,5,0.15625,15
23,1.0,8,5,0.20754716981132076,15
24,1.0,7,7,0.2578125,25
25,1.0,10,8,0.23504273504273504,34
26,1.0,6,8,0.3,34
27,1.0,9,5,0.34375,18
28,1.0,8,6,0.38095238095238093,23
29,1.0,5,7,0.36363636363636365,28
30,1.0,2,5,0.45,15
31,1.0,0,0,0.0,0
32,1.0,0,1,0.0,1
33,1.0,0,3,0.5,6
34,1.0,3,9,0.18888888888888888,32
35,1.0,5,5,0.19642857142857142,13
36,1.0,8,3,0.16666666666666666,5
37,1.0,7,3,0.17857142857142858,6
38,1.0,6,4,0.24074074074074073,11
39,1.0,5,6,0.23529411764705882,20
40,1.0,7,8,0.21710526315789475,33
41,1.0,6,9,0.3092105263157895,42
42,1.0,8,12,0.26,64
43,1.0,6,11,0.28640776699029125,55
44,1.0,7,11,0.23931623931623933,50
45,1.0,8,10,0.2606837606837607,41
46,1.0,8,5,0.3425925925925926,16
47,1.0,5,4,0.3333333333333333,11
48,1.0,1,3,0.5,6
49,1.0,0,0,0.0,0
50,1.0,0,0,0.0,0
51,1.0,0,5,0.35,12
52,1.0,2,11,0.21818181818181817,41
53,1.0,5,3,0.3,6
54,1.0,9,4,0.24074074074074073,11
55,1.0,7,6,0.18867924528301888,19
56,1.0,5,6,0.17647058823529413,19
57,1.0,5,7,0.23255813953488372,24
58,1.0,5,8,0.29245283018867924,32
59,1.0,7,9,0.25280898876404495,38
60,1.0,7,9,0.30337078651685395,40
61,1.0,8,10,0.2838983050847458,45
